tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1952,1,grandslam,Australian Championships,580,australian-championships,1952-580,"Adelaide, Australia",1952/01/19,1,19,64,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1952/results,Ken McGregor,/en/players/ken-mcgregor/mq65/overview,ken-mcgregor,mq65
1952,2,grandslam,French Championships,520,french-championships,1952-520,"Paris, France",1952/05/20,5,20,128,Outdoor,Clay,,/en/scores/archive/french-championships/520/1952/results,Jaroslav Drobny,/en/players/jaroslav-drobny/d531/overview,jaroslav-drobny,d531
1952,3,grandslam,Wimbledon,540,wimbledon,1952-540,"London, Great Britain",1952/06/23,6,23,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1952/results,Frank Sedgman,/en/players/frank-sedgman/s248/overview,frank-sedgman,s248
1952,4,grandslam,US Championships,560,us-championships,1952-560,"New York, United States",1952/08/29,8,29,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1952/results,Frank Sedgman,/en/players/frank-sedgman/s248/overview,frank-sedgman,s248
