tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id
2015,1,250,Brisbane,339,brisbane,2015-339,"Brisbane, Australia",2015/01/04,1,4,28,16,Outdoor,Hard,"$494,310",USD,494310,/en/scores/archive/brisbane/339/2015/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Jamie Murray,/en/players/jamie-murray/mc81/overview,jamie-murray,mc81,John Peers,/en/players/john-peers/pc96/overview,john-peers,pc96
2015,2,250,Doha,451,doha,2015-451,"Doha, Qatar",2015/01/05,1,5,32,16,Outdoor,Hard,"$1,221,320",USD,1221320,/en/scores/archive/doha/451/2015/results,David Ferrer,/en/players/david-ferrer/f401/overview,david-ferrer,f401,Juan Monaco,/en/players/juan-monaco/ma21/overview,juan-monaco,ma21,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409
2015,3,250,Chennai,891,chennai,2015-891,"Chennai, India",2015/01/05,1,5,28,16,Outdoor,Hard,"$458,400",USD,458400,/en/scores/archive/chennai/891/2015/results,Stan Wawrinka,/en/players/stan-wawrinka/w367/overview,stan-wawrinka,w367,Yen-Hsun Lu,/en/players/yen-hsun-lu/l575/overview,yen-hsun-lu,l575,Jonathan Marray,/en/players/jonathan-marray/m983/overview,jonathan-marray,m983
2015,4,250,Sydney,338,sydney,2015-338,"Sydney, Australia",2015/01/11,1,11,28,16,Outdoor,Hard,"$494,310",USD,494310,/en/scores/archive/sydney/338/2015/results,Viktor Troicki,/en/players/viktor-troicki/t840/overview,viktor-troicki,t840,Rohan Bopanna,/en/players/rohan-bopanna/b757/overview,rohan-bopanna,b757,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210
2015,5,250,Auckland,301,auckland,2015-301,"Auckland, New Zealand",2015/01/12,1,12,28,16,Outdoor,Hard,"$519,395",USD,519395,/en/scores/archive/auckland/301/2015/results,Jiri Vesely,/en/players/jiri-vesely/v708/overview,jiri-vesely,v708,Raven Klaasen,/en/players/raven-klaasen/k609/overview,raven-klaasen,k609,Leander Paes,/en/players/leander-paes/p269/overview,leander-paes,p269
2015,6,grandslam,Australian Open,580,australian-open,2015-580,"Melbourne, Australia",2015/01/19,1,19,128,64,Outdoor,Hard,"A$17,748,600",AUD,17748600,/en/scores/archive/australian-open/580/2015/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Simone Bolelli,/en/players/simone-bolelli/ba98/overview,simone-bolelli,ba98,Fabio Fognini,/en/players/fabio-fognini/f510/overview,fabio-fognini,f510
2015,7,250,Montpellier,375,montpellier,2015-375,"Montpellier, France",2015/02/02,2,2,28,16,Indoor,Hard,"€494,310",EUR,494310,/en/scores/archive/montpellier/375/2015/results,Richard Gasquet,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628,Marcus Daniell,/en/players/marcus-daniell/d763/overview,marcus-daniell,d763,Artem Sitak,/en/players/artem-sitak/sd23/overview,artem-sitak,sd23
2015,8,250,Quito,7161,quito,2015-7161,"Quito, Ecuador",2015/02/02,2,2,28,16,Outdoor,Clay,"$494,310",USD,494310,/en/scores/archive/quito/7161/2015/results,Victor Estrella Burgos,/en/players/victor-estrella-burgos/e224/overview,victor-estrella-burgos,e224,Gero Kretschmer,/en/players/gero-kretschmer/k719/overview,gero-kretschmer,k719,Alexander Satschko,/en/players/alexander-satschko/sb34/overview,alexander-satschko,sb34
2015,9,250,Zagreb,2276,zagreb,2015-2276,"Zagreb, Croatia",2015/02/02,2,2,28,16,Indoor,Hard,"€494,310",EUR,494310,/en/scores/archive/zagreb/2276/2015/results,Guillermo Garcia-Lopez,/en/players/guillermo-garcia-lopez/g476/overview,guillermo-garcia-lopez,g476,Marin Draganja,/en/players/marin-draganja/d934/overview,marin-draganja,d934,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80
2015,10,500,Rotterdam,407,rotterdam,2015-407,"Rotterdam, Netherlands",2015/02/09,2,9,32,16,Indoor,Hard,"€1,600,855",EUR,1600855,/en/scores/archive/rotterdam/407/2015/results,Stan Wawrinka,/en/players/stan-wawrinka/w367/overview,stan-wawrinka,w367,Jean-Julien Rojer,/en/players/jean-julien-rojer/r513/overview,jean-julien-rojer,r513,Horia Tecau,/en/players/horia-tecau/t749/overview,horia-tecau,t749
2015,11,250,Memphis,424,memphis,2015-424,"Memphis, United States",2015/02/09,2,9,28,16,Indoor,Hard,"$659,070",USD,659070,/en/scores/archive/memphis/424/2015/results,Kei Nishikori,/en/players/kei-nishikori/n552/overview,kei-nishikori,n552,Mariusz Fyrstenberg,/en/players/mariusz-fyrstenberg/f364/overview,mariusz-fyrstenberg,f364,Santiago Gonzalez,/en/players/santiago-gonzalez/g551/overview,santiago-gonzalez,g551
2015,12,250,Sao Paulo,533,sao-paulo,2015-533,"Sao Paulo, Brazil",2015/02/09,2,9,28,16,Indoor,Clay,"$505,655",USD,505655,/en/scores/archive/sao-paulo/533/2015/results,Pablo Cuevas,/en/players/pablo-cuevas/c882/overview,pablo-cuevas,c882,Juan Sebastian Cabal,/en/players/juan-sebastian-cabal/c834/overview,juan-sebastian-cabal,c834,Robert Farah,/en/players/robert-farah/f525/overview,robert-farah,f525
2015,13,500,Rio de Janeiro,6932,rio-de-janeiro,2015-6932,"Rio de Janeiro, Brazil",2015/02/16,2,16,32,16,Outdoor,Clay,"$1,548,755",USD,1548755,/en/scores/archive/rio-de-janeiro/6932/2015/results,David Ferrer,/en/players/david-ferrer/f401/overview,david-ferrer,f401,Martin Klizan,/en/players/martin-klizan/k966/overview,martin-klizan,k966,Philipp Oswald,/en/players/philipp-oswald/o305/overview,philipp-oswald,o305
2015,14,250,Marseille,496,marseille,2015-496,"Marseille, France",2015/02/16,2,16,28,16,Indoor,Hard,"€632,840",EUR,632840,/en/scores/archive/marseille/496/2015/results,Gilles Simon,/en/players/gilles-simon/sd32/overview,gilles-simon,sd32,Marin Draganja,/en/players/marin-draganja/d934/overview,marin-draganja,d934,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80
2015,15,250,Delray Beach,499,delray-beach,2015-499,"Delray Beach, United States",2015/02/16,2,16,32,16,Outdoor,Hard,"$549,230",USD,549230,/en/scores/archive/delray-beach/499/2015/results,Ivo Karlovic,/en/players/ivo-karlovic/k336/overview,ivo-karlovic,k336,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589
2015,16,500,Dubai,495,dubai,2015-495,"Dubai, United Arab Emirates",2015/02/23,2,23,32,16,Outdoor,Hard,"$2,503,810",USD,2503810,/en/scores/archive/dubai/495/2015/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Rohan Bopanna,/en/players/rohan-bopanna/b757/overview,rohan-bopanna,b757,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210
2015,17,500,Acapulco,807,acapulco,2015-807,"Acapulco, Mexico",2015/02/23,2,23,32,16,Outdoor,Hard,"$1,548,755",USD,1548755,/en/scores/archive/acapulco/807/2015/results,David Ferrer,/en/players/david-ferrer/f401/overview,david-ferrer,f401,Ivan Dodig,/en/players/ivan-dodig/d646/overview,ivan-dodig,d646,Marcelo Melo,/en/players/marcelo-melo/m919/overview,marcelo-melo,m919
2015,18,250,Buenos Aires,506,buenos-aires,2015-506,"Buenos Aires, Argentina",2015/02/23,2,23,28,16,Outdoor,Clay,"$573,750",USD,573750,/en/scores/archive/buenos-aires/506/2015/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Jarkko Nieminen,/en/players/jarkko-nieminen/n289/overview,jarkko-nieminen,n289,Andre Sa,/en/players/andre-sa/s604/overview,andre-sa,s604
2015,19,1000,ATP Masters 1000 Indian Wells,404,indian-wells,2015-404,"Indian Wells, United States",2015/03/12,3,12,96,32,Outdoor,Hard,"$7,107,445",USD,7107445,/en/scores/archive/indian-wells/404/2015/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Vasek Pospisil,/en/players/vasek-pospisil/pd07/overview,vasek-pospisil,pd07,Jack Sock,/en/players/jack-sock/sm25/overview,jack-sock,sm25
2015,20,1000,ATP Masters 1000 Miami,403,miami,2015-403,"Miami, United States",2015/03/25,3,25,96,32,Outdoor,Hard,"$6,267,755",USD,6267755,/en/scores/archive/miami/403/2015/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589
2015,21,250,Houston,717,houston,2015-717,"Houston, United States",2015/04/06,4,6,28,16,Outdoor,Clay,"$549,230",USD,549230,/en/scores/archive/houston/717/2015/results,Jack Sock,/en/players/jack-sock/sm25/overview,jack-sock,sm25,Ricardas Berankis,/en/players/ricardas-berankis/be90/overview,ricardas-berankis,be90,Teymuraz Gabashvili,/en/players/teymuraz-gabashvili/g681/overview,teymuraz-gabashvili,g681
2015,22,250,Casablanca,360,casablanca,2015-360,"Casablanca, Morocco",2015/04/06,4,6,28,16,Outdoor,Clay,"€494,310",EUR,494310,/en/scores/archive/casablanca/360/2015/results,Martin Klizan,/en/players/martin-klizan/k966/overview,martin-klizan,k966,Rameez Junaid,/en/players/rameez-junaid/j230/overview,rameez-junaid,j230,Adil Shamasdin,/en/players/adil-shamasdin/sb92/overview,adil-shamasdin,sb92
2015,23,1000,ATP Masters 1000 Monte Carlo,410,monte-carlo,2015-410,"Monte-Carlo, Monaco",2015/04/12,4,12,56,24,Outdoor,Clay,"€3,624,045",EUR,3624045,/en/scores/archive/monte-carlo/410/2015/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589
2015,24,500,Barcelona,425,barcelona,2015-425,"Barcelona, Spain",2015/04/20,4,20,48,16,Outdoor,Clay,"€2,265,235",EUR,2265235,/en/scores/archive/barcelona/425/2015/results,Kei Nishikori,/en/players/kei-nishikori/n552/overview,kei-nishikori,n552,Marin Draganja,/en/players/marin-draganja/d934/overview,marin-draganja,d934,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80
2015,25,250,Bucharest,773,bucharest,2015-773,"Bucharest, Romania",2015/04/20,4,20,28,16,Outdoor,Clay,"€494,310",EUR,494310,/en/scores/archive/bucharest/773/2015/results,Guillermo Garcia-Lopez,/en/players/guillermo-garcia-lopez/g476/overview,guillermo-garcia-lopez,g476,Marius Copil,/en/players/marius-copil/ca99/overview,marius-copil,ca99,Adrian Ungur,/en/players/adrian-ungur/u061/overview,adrian-ungur,u061
2015,26,250,Estoril,7290,estoril,2015-7290,"Estoril, Portugal",2015/04/27,4,27,28,16,Outdoor,Clay,"€494,310",EUR,494310,/en/scores/archive/estoril/7290/2015/results,Richard Gasquet,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628,Treat Huey,/en/players/treat-huey/h788/overview,treat-huey,h788,Scott Lipsky,/en/players/scott-lipsky/l580/overview,scott-lipsky,l580
2015,27,250,Istanbul,7163,istanbul,2015-7163,"Istanbul, Turkiye",2015/04/27,4,27,28,16,Outdoor,Clay,"€494,310",EUR,494310,/en/scores/archive/istanbul/7163/2015/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Radu Albot,/en/players/radu-albot/a829/overview,radu-albot,a829,Dusan Lajovic,/en/players/dusan-lajovic/l987/overview,dusan-lajovic,l987
