tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id
2003,1,,Doha,451,doha,2003-451,Doha,2002/12/30,12,30,32,16,Outdoor,Hard,"$1,000,000",USD,1000000,/en/scores/archive/doha/451/2003/results,Stefan Koubek,/en/players/stefan-koubek/k310/overview,stefan-koubek,k310,Martin Damm,/en/players/martin-damm/d214/overview,martin-damm,d214,Cyril Suk,/en/players/cyril-suk/s329/overview,cyril-suk,s329
2003,2,,Chennai,891,chennai,2003-891,Chennai,2002/12/30,12,30,32,16,Outdoor,Hard,"$380,000",USD,380000,/en/scores/archive/chennai/891/2003/results,Paradorn Srichaphan,/en/players/paradorn-srichaphan/s675/overview,paradorn-srichaphan,s675,Michael Kohlmann,/en/players/michael-kohlmann/k257/overview,michael-kohlmann,k257,Julian Knowle,/en/players/julian-knowle/k263/overview,julian-knowle,k263
2003,3,,Adelaide,7308,adelaide,2003-7308,Adelaide,2002/12/30,12,30,32,16,Outdoor,Hard,"$347,000",USD,347000,/en/scores/archive/adelaide/7308/2003/results,Nikolay Davydenko,/en/players/nikolay-davydenko/d402/overview,nikolay-davydenko,d402,Jeff Coetzee,/en/players/jeff-coetzee/c493/overview,jeff-coetzee,c493,Chris Haggard,/en/players/chris-haggard/h340/overview,chris-haggard,h340
2003,4,,Auckland,301,auckland,2003-301,Auckland,2003/01/06,1,6,32,16,Outdoor,Hard,"$347,000",USD,347000,/en/scores/archive/auckland/301/2003/results,Gustavo Kuerten,/en/players/gustavo-kuerten/k293/overview,gustavo-kuerten,k293,David Adams,/en/players/david-adams/a177/overview,david-adams,a177,Robbie Koenig,/en/players/robbie-koenig/k219/overview,robbie-koenig,k219
2003,5,,Sydney,338,sydney,2003-338,Sydney,2003/01/06,1,6,32,16,Outdoor,Hard,"$347,000",USD,347000,/en/scores/archive/sydney/338/2003/results,Hyung-Taik Lee,/en/players/hyung-taik-lee/l311/overview,hyung-taik-lee,l311,Paul Hanley,/en/players/paul-hanley/h421/overview,paul-hanley,h421,Nathan Healey,/en/players/nathan-healey/h431/overview,nathan-healey,h431
2003,6,grandslam,Australian Open,580,australian-open,2003-580,Melbourne,2003/01/13,1,13,128,64,Outdoor,Hard,"$4,861,502",USD,4861502,/en/scores/archive/australian-open/580/2003/results,Andre Agassi,/en/players/andre-agassi/a092/overview,andre-agassi,a092,Michael Llodra,/en/players/michael-llodra/l428/overview,michael-llodra,l428,Fabrice Santoro,/en/players/fabrice-santoro/s424/overview,fabrice-santoro,s424
2003,7,,Milan,408,milan,2003-408,Milan,2003/01/27,1,27,32,16,Indoor,Carpet,"$380,000",USD,380000,/en/scores/archive/milan/408/2003/results,Martin Verkerk,/en/players/martin-verkerk/v232/overview,martin-verkerk,v232,Petr Luxa,/en/players/petr-luxa/l353/overview,petr-luxa,l353,Radek Stepanek,/en/players/radek-stepanek/s694/overview,radek-stepanek,s694
2003,8,,Marseille,496,marseille,2003-496,Marseille,2003/02/10,2,10,32,16,Indoor,Hard,"$500,000",USD,500000,/en/scores/archive/marseille/496/2003/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Sebastien Grosjean,/en/players/sebastien-grosjean/g379/overview,sebastien-grosjean,g379,Fabrice Santoro,/en/players/fabrice-santoro/s424/overview,fabrice-santoro,s424
2003,9,,San Jose,424,san-jose,2003-424,San Jose,2003/02/10,2,10,32,16,Indoor,Hard,"$380,000",USD,380000,/en/scores/archive/san-jose/424/2003/results,Andre Agassi,/en/players/andre-agassi/a092/overview,andre-agassi,a092,Hyung-Taik Lee,/en/players/hyung-taik-lee/l311/overview,hyung-taik-lee,l311,Vladimir Voltchkov,/en/players/vladimir-voltchkov/v211/overview,vladimir-voltchkov,v211
2003,10,,Vina del Mar,8996,vina-del-mar,2003-8996,Vina Del Mar,2003/02/10,2,10,32,16,Outdoor,Clay,"$345,000",USD,345000,/en/scores/archive/vina-del-mar/8996/2003/results,David Sanchez,/en/players/david-sanchez/s677/overview,david-sanchez,s677,Agustin Calleri,/en/players/agustin-calleri/c478/overview,agustin-calleri,c478,Mariano Hood,/en/players/mariano-hood/h322/overview,mariano-hood,h322
