tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id
1976,1,grandslam,Australian Open,580,australian-open,1976-580,"Melbourne, Australia",1975/12/26,12,26,64.0,32.0,Outdoor,Grass,"$65,000",USD,65000.0,/en/scores/archive/australian-open/580/1976/results,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,Tony Roche,/en/players/tony-roche/r073/overview,tony-roche,r073
1976,2,,Monterrey WCT,345,monterrey,1976-345,"Monterrey, Mexico",1976/01/05,1,5,16.0,8.0,Indoor,Carpet,"$60,000",USD,60000.0,/en/scores/archive/monterrey/345/1976/results,Eddie Dibbs,/en/players/eddie-dibbs/d026/overview,eddie-dibbs,d026,Brian Gottfried,/en/players/brian-gottfried/g029/overview,brian-gottfried,g029,Raul Ramirez,/en/players/raul-ramirez/r065/overview,raul-ramirez,r065
1976,3,,Auckland,301,auckland,1976-301,"Auckland, New Zealand",1976/01/05,1,5,32.0,16.0,Outdoor,Grass,,,,/en/scores/archive/auckland/301/1976/results,Onny Parun,/en/players/onny-parun/p070/overview,onny-parun,p070,,,,,,,,
1976,4,,Columbus WCT,662,columbus,1976-662,"Columbus, United States",1976/01/07,1,7,16.0,8.0,Indoor,Carpet,"$60,000",USD,60000.0,/en/scores/archive/columbus/662/1976/results,Arthur Ashe,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063,Bob Hewitt,/en/players/bob-hewitt/h058/overview,bob-hewitt,h058,Frew McMillan,/en/players/frew-mcmillan/m111/overview,frew-mcmillan,m111
1976,5,,Indianapolis WCT,664,indianapolis,1976-664,"Indianapolis, United States",1976/01/12,1,12,16.0,8.0,Indoor,Carpet,"$60,000",USD,60000.0,/en/scores/archive/indianapolis/664/1976/results,Arthur Ashe,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063,Robert Lutz,/en/players/robert-lutz/l045/overview,robert-lutz,l045,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060
1976,6,,Atlanta WCT,412,atlanta,1976-412,"Atlanta, United States",1976/01/14,1,14,16.0,8.0,Indoor,Carpet,"$60,000",USD,60000.0,/en/scores/archive/atlanta/412/1976/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,John Alexander,/en/players/john-alexander/a014/overview,john-alexander,a014,Phil Dent,/en/players/phil-dent/d074/overview,phil-dent,d074
1976,7,,Baltimore,816,baltimore,1976-816,"Baltimore, United States",1976/01/20,1,20,16.0,8.0,Indoor,Carpet,"$50,000",USD,50000.0,/en/scores/archive/baltimore/816/1976/results,Tom Gorman,/en/players/tom-gorman/g078/overview,tom-gorman,g078,Bob Hewitt,/en/players/bob-hewitt/h058/overview,bob-hewitt,h058,Frew McMillan,/en/players/frew-mcmillan/m111/overview,frew-mcmillan,m111
1976,8,,Birmingham,650,birmingham,1976-650,"Birmingham, United States",1976/01/20,1,20,32.0,16.0,Indoor,Carpet,"$50,000",USD,50000.0,/en/scores/archive/birmingham/650/1976/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Erik Van Dillen,/en/players/erik-van-dillen/v049/overview,erik-van-dillen,v049
1976,9,,Philadelphia WCT,401,philadelphia,1976-401,"Philadelphia, United States",1976/01/26,1,26,64.0,32.0,Indoor,Carpet,"$115,000",USD,115000.0,/en/scores/archive/philadelphia/401/1976/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,Dennis Ralston,/en/players/dennis-ralston/r064/overview,dennis-ralston,r064
1976,10,,Barcelona WCT,267,barcelona,1976-267,"Barcelona, Spain",1976/02/02,2,2,16.0,8.0,Indoor,Carpet,"$60,000",USD,60000.0,/en/scores/archive/barcelona/267/1976/results,Eddie Dibbs,/en/players/eddie-dibbs/d026/overview,eddie-dibbs,d026,Robert Lutz,/en/players/robert-lutz/l045/overview,robert-lutz,l045,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060
