tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_singles_draw,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1983,11,,La Quinta,404,la-quinta,1983-404,La Quinta,1983/02/21,2,21,32.0,Outdoor,Hard,"$255,000",USD,255000,/en/scores/archive/la-quinta/404/1983/results,Brian Gottfried,/en/players/brian-gottfried/g029/overview,brian-gottfried,g029,Raul Ramirez,/en/players/raul-ramirez/r065/overview,raul-ramirez,r065,64.0,Jose Higueras,/en/players/jose-higueras/h019/overview,jose-higueras,h019
1983,12,,Monterrey,345,monterrey,1983-345,Monterrey,1983/02/28,2,28,16.0,Indoor,Carpet,"$88,500",USD,88500,/en/scores/archive/monterrey/345/1983/results,David Dowlen,/en/players/david-dowlen/d038/overview,david-dowlen,d038,Nduka Odizor,/en/players/nduka-odizor/o006/overview,nduka-odizor,o006,32.0,Sammy Giammalva Jr.,/en/players/sammy-giammalva-jr./g013/overview,sammy-giammalva-jr.,g013
1983,13,,Brussels,406,brussels,1983-406,Brussels,1983/03/07,3,7,16.0,Indoor,Hard,"$315,000",USD,315000,/en/scores/archive/brussels/406/1983/results,Heinz Gunthardt,/en/players/heinz-gunthardt/g050/overview,heinz-gunthardt,g050,Balazs Taroczy,/en/players/balazs-taroczy/t007/overview,balazs-taroczy,t007,32.0,Peter McNamara,/en/players/peter-mcnamara/m051/overview,peter-mcnamara,m051
1983,14,,Nancy,304,nancy,1983-304,Nancy,1983/03/07,3,7,16.0,Indoor,Hard,"$88,500",USD,88500,/en/scores/archive/nancy/304/1983/results,Jan Gunnarsson,/en/players/jan-gunnarsson/g053/overview,jan-gunnarsson,g053,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,32.0,Nick Saviano,/en/players/nick-saviano/s111/overview,nick-saviano,s111
1983,15,,Rotterdam,407,rotterdam,1983-407,Rotterdam,1983/03/14,3,14,16.0,Indoor,Hard,"$315,000",USD,315000,/en/scores/archive/rotterdam/407/1983/results,Fritz Buehning,/en/players/fritz-buehning/b079/overview,fritz-buehning,b079,Tom Gullikson,/en/players/tom-gullikson/g049/overview,tom-gullikson,g049,32.0,Gene Mayer,/en/players/gene-mayer/m038/overview,gene-mayer,m038
1983,16,,Munich WCT,804,munich,1983-804,Munich,1983/03/14,3,14,16.0,Indoor,Carpet,"$300,000",USD,300000,/en/scores/archive/munich/804/1983/results,Kevin Curren,/en/players/kevin-curren/c057/overview,kevin-curren,c057,Steve Denton,/en/players/steve-denton/d019/overview,steve-denton,d019,32.0,Brian Teacher,/en/players/brian-teacher/t011/overview,brian-teacher,t011
1983,17,,Milan,408,milan,1983-408,Milan,1983/03/21,3,21,16.0,Indoor,Carpet,"$435,000",USD,435000,/en/scores/archive/milan/408/1983/results,Pavel Slozil,/en/players/pavel-slozil/s056/overview,pavel-slozil,s056,Tomas Smid,/en/players/tomas-smid/s058/overview,tomas-smid,s058,32.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1983,18,,Nice,6120,nice,1983-6120,Nice,1983/03/21,3,21,16.0,Outdoor,Clay,"$88,500",USD,88500,/en/scores/archive/nice/6120/1983/results,Bernard Boileau,/en/players/bernard-boileau/b054/overview,bernard-boileau,b054,Libor Pimek,/en/players/libor-pimek/p032/overview,libor-pimek,p032,32.0,Henrik Sundstrom,/en/players/henrik-sundstrom/s097/overview,henrik-sundstrom,s097
1983,19,,Monte Carlo,410,monte-carlo,1983-410,Monte Carlo,1983/03/28,3,28,16.0,Outdoor,Clay,"$375,000",USD,375000,/en/scores/archive/monte-carlo/410/1983/results,Heinz Gunthardt,/en/players/heinz-gunthardt/g050/overview,heinz-gunthardt,g050,Balazs Taroczy,/en/players/balazs-taroczy/t007/overview,balazs-taroczy,t007,32.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1983,20,,Lisbon,723,lisbon,1983-723,Lisbon,1983/04/04,4,4,16.0,Outdoor,Clay,"$315,000",USD,315000,/en/scores/archive/lisbon/723/1983/results,Carlos Kirmayr,/en/players/carlos-kirmayr/k009/overview,carlos-kirmayr,k009,Cassio Motta,/en/players/cassio-motta/m092/overview,cassio-motta,m092,32.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1983,21,,Houston WCT,405,houston,1983-405,Houston,1983/04/04,4,4,16.0,Outdoor,Clay,"$300,000",USD,300000,/en/scores/archive/houston/405/1983/results,Kevin Curren,/en/players/kevin-curren/c057/overview,kevin-curren,c057,Steve Denton,/en/players/steve-denton/d019/overview,steve-denton,d019,32.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1983,22,,Los Angeles,423,los-angeles,1983-423,Los Angeles,1983/04/11,4,11,32.0,Outdoor,Hard,"$265,000",USD,265000,/en/scores/archive/los-angeles/423/1983/results,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,64.0,Gene Mayer,/en/players/gene-mayer/m038/overview,gene-mayer,m038
1983,23,,Aix-en-Provence,342,aix-en-provence,1983-342,Aix-en-Provence,1983/04/11,4,11,16.0,Outdoor,Clay,"$88,500",USD,88500,/en/scores/archive/aix-en-provence/342/1983/results,Henri Leconte,/en/players/henri-leconte/l014/overview,henri-leconte,l014,Gilles Moretton,/en/players/gilles-moretton/m119/overview,gilles-moretton,m119,32.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1983,24,,Hilton Head WCT,724,hilton-head,1983-724,Hilton Head,1983/04/12,4,12,,Outdoor,Clay,"$250,000",USD,250000,/en/scores/archive/hilton-head/724/1983/results,,,,,,,,,8.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1983,25,,Las Vegas,413,las-vegas,1983-413,Las Vegas,1983/04/18,4,18,16.0,Outdoor,Hard,"$385,000",USD,385000,/en/scores/archive/las-vegas/413/1983/results,Kevin Curren,/en/players/kevin-curren/c057/overview,kevin-curren,c057,Steve Denton,/en/players/steve-denton/d019/overview,steve-denton,d019,32.0,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044
1983,26,,Bournemouth,347,bournemouth,1983-347,Bournemouth,1983/04/18,4,18,16.0,Outdoor,Clay,"$150,500",USD,150500,/en/scores/archive/bournemouth/347/1983/results,Tomas Smid,/en/players/tomas-smid/s058/overview,tomas-smid,s058,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082,32.0,Jose Higueras,/en/players/jose-higueras/h019/overview,jose-higueras,h019
1983,27,,Madrid,309,madrid,1983-309,Madrid,1983/04/25,4,25,16.0,Outdoor,Clay,"$265,000",USD,265000,/en/scores/archive/madrid/309/1983/results,Heinz Gunthardt,/en/players/heinz-gunthardt/g050/overview,heinz-gunthardt,g050,Pavel Slozil,/en/players/pavel-slozil/s056/overview,pavel-slozil,s056,32.0,Yannick Noah,/en/players/yannick-noah/n022/overview,yannick-noah,n022
1983,28,,Tampa,346,tampa,1983-346,Tampa,1983/04/25,4,25,16.0,Indoor,Carpet,"$88,500",USD,88500,/en/scores/archive/tampa/346/1983/results,Tony Giammalva,/en/players/tony-giammalva/g011/overview,tony-giammalva,g011,Steve Meister,/en/players/steve-meister/m056/overview,steve-meister,m056,32.0,Johan Kriek,/en/players/johan-kriek/k022/overview,johan-kriek,k022
1983,29,,WCT Finals,610,dallas,1983-610,Dallas,1983/04/26,4,26,,Indoor,Carpet,"$300,000",USD,300000,/en/scores/archive/dallas/610/1983/results,,,,,,,,,16.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1983,30,,Forest Hills WCT,415,forest-hills,1983-415,Forest Hills,1983/05/01,5,1,32.0,Outdoor,Clay,"$500,000",USD,500000,/en/scores/archive/forest-hills/415/1983/results,Tracy Delatte,/en/players/tracy-delatte/d016/overview,tracy-delatte,d016,Johan Kriek,/en/players/johan-kriek/k022/overview,johan-kriek,k022,64.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1983,31,,World Team Cup,615,dusseldorf,1983-615,Dusseldorf,1983/05/02,5,2,8.0,Outdoor,Clay,"$450,000",USD,450000,/en/scores/archive/dusseldorf/615/1983/results,Pat Cash,/en/players/pat-cash/c023/overview,pat-cash,c023,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,16.0,Manuel Orantes,/en/players/manuel-orantes/o017/overview,manuel-orantes,o017
1983,32,,Hamburg,414,hamburg,1983-414,Hamburg,1983/05/09,5,9,28.0,Outdoor,Clay,"$315,000",USD,315000,/en/scores/archive/hamburg/414/1983/results,Heinz Gunthardt,/en/players/heinz-gunthardt/g050/overview,heinz-gunthardt,g050,Balazs Taroczy,/en/players/balazs-taroczy/t007/overview,balazs-taroczy,t007,56.0,Yannick Noah,/en/players/yannick-noah/n022/overview,yannick-noah,n022
1983,33,,Florence,310,florence,1983-310,Florence,1983/05/09,5,9,16.0,Outdoor,Clay,"$88,500",USD,88500,/en/scores/archive/florence/310/1983/results,Francisco Gonzalez,/en/players/francisco-gonzalez/g024/overview,francisco-gonzalez,g024,Victor Pecci,/en/players/victor-pecci/p015/overview,victor-pecci,p015,32.0,Jimmy Arias,/en/players/jimmy-arias/a031/overview,jimmy-arias,a031
1983,34,,Rome,416,rome,1983-416,Rome,1983/05/16,5,16,32.0,Outdoor,Clay,"$375,000",USD,375000,/en/scores/archive/rome/416/1983/results,Francisco Gonzalez,/en/players/francisco-gonzalez/g024/overview,francisco-gonzalez,g024,Victor Pecci,/en/players/victor-pecci/p015/overview,victor-pecci,p015,64.0,Jimmy Arias,/en/players/jimmy-arias/a031/overview,jimmy-arias,a031
1983,35,,Munich-2,308,munich,1983-308,Munich,1983/05/16,5,16,16.0,Outdoor,Clay,"$88,500",USD,88500,/en/scores/archive/munich/308/1983/results,Chris Lewis,/en/players/chris-lewis/l024/overview,chris-lewis,l024,Pavel Slozil,/en/players/pavel-slozil/s056/overview,pavel-slozil,s056,32.0,Tomas Smid,/en/players/tomas-smid/s058/overview,tomas-smid,s058
1983,36,grandslam,Roland Garros,520,roland-garros,1983-520,Paris,1983/05/23,5,23,64.0,Outdoor,Clay,"$781,250",USD,781250,/en/scores/archive/roland-garros/520/1983/results,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,Hans Simonsson,/en/players/hans-simonsson/s053/overview,hans-simonsson,s053,128.0,Yannick Noah,/en/players/yannick-noah/n022/overview,yannick-noah,n022
1983,37,,London / Queen's Club,311,london,1983-311,London,1983/06/06,6,6,32.0,Outdoor,Grass,"$250,000",USD,250000,/en/scores/archive/london/311/1983/results,Brian Gottfried,/en/players/brian-gottfried/g029/overview,brian-gottfried,g029,Paul McNamee,/en/players/paul-mcnamee/m050/overview,paul-mcnamee,m050,64.0,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044
1983,38,,Venice,702,venice,1983-702,Venice,1983/06/06,6,6,16.0,Outdoor,Clay,"$88,500",USD,88500,/en/scores/archive/venice/702/1983/results,Francisco Gonzalez,/en/players/francisco-gonzalez/g024/overview,francisco-gonzalez,g024,Victor Pecci,/en/players/victor-pecci/p015/overview,victor-pecci,p015,32.0,Roberto Arguello,/en/players/roberto-arguello/a030/overview,roberto-arguello,a030
1983,39,,Bristol,313,bristol,1983-313,Bristol,1983/06/13,6,13,16.0,Outdoor,Grass,"$117,000",USD,117000,/en/scores/archive/bristol/313/1983/results,John Alexander,/en/players/john-alexander/a014/overview,john-alexander,a014,John Fitzgerald,/en/players/john-fitzgerald/f028/overview,john-fitzgerald,f028,32.0,Johan Kriek,/en/players/johan-kriek/k022/overview,johan-kriek,k022
1983,40,grandslam,Wimbledon,540,wimbledon,1983-540,London,1983/06/20,6,20,64.0,Outdoor,Grass,"$856,376",USD,856376,/en/scores/archive/wimbledon/540/1983/results,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,128.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1983,41,,Gstaad,314,gstaad,1983-314,Gstaad,1983/07/04,7,4,16.0,Outdoor,Clay,"$117,000",USD,117000,/en/scores/archive/gstaad/314/1983/results,Pavel Slozil,/en/players/pavel-slozil/s056/overview,pavel-slozil,s056,Tomas Smid,/en/players/tomas-smid/s058/overview,tomas-smid,s058,32.0,Sandy Mayer,/en/players/sandy-mayer/m039/overview,sandy-mayer,m039
1983,42,,Newport,315,newport,1983-315,Newport,1983/07/04,7,4,16.0,Outdoor,Grass,"$117,000",USD,117000,/en/scores/archive/newport/315/1983/results,Vijay Amritraj,/en/players/vijay-amritraj/a022/overview,vijay-amritraj,a022,John Fitzgerald,/en/players/john-fitzgerald/f028/overview,john-fitzgerald,f028,32.0,John Fitzgerald,/en/players/john-fitzgerald/f028/overview,john-fitzgerald,f028
1983,43,,Boston,417,boston,1983-417,Boston,1983/07/11,7,11,28.0,Outdoor,Clay,"$265,000",USD,265000,/en/scores/archive/boston/417/1983/results,Mark Dickson,/en/players/mark-dickson/d028/overview,mark-dickson,d028,Cassio Motta,/en/players/cassio-motta/m092/overview,cassio-motta,m092,56.0,Jose-Luis Clerc,/en/players/jose-luis-clerc/c039/overview,jose-luis-clerc,c039
1983,44,,Stuttgart,321,stuttgart,1983-321,Stuttgart,1983/07/11,7,11,16.0,Outdoor,Clay,"$117,000",USD,117000,/en/scores/archive/stuttgart/321/1983/results,Anand Amritraj,/en/players/anand-amritraj/a021/overview,anand-amritraj,a021,Mike Bauer,/en/players/mike-bauer/b023/overview,mike-bauer,b023,32.0,Jose Higueras,/en/players/jose-higueras/h019/overview,jose-higueras,h019
1983,45,,Bastad,316,bastad,1983-316,Bastad,1983/07/11,7,11,16.0,Outdoor,Clay,"$88,500",USD,88500,/en/scores/archive/bastad/316/1983/results,Joakim Nystrom,/en/players/joakim-nystrom/n030/overview,joakim-nystrom,n030,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023,32.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1983,46,,Washington,418,washington,1983-418,Washington,1983/07/18,7,18,28.0,Outdoor,Clay,"$265,000",USD,265000,/en/scores/archive/washington/418/1983/results,Mark Dickson,/en/players/mark-dickson/d028/overview,mark-dickson,d028,Cassio Motta,/en/players/cassio-motta/m092/overview,cassio-motta,m092,56.0,Jose-Luis Clerc,/en/players/jose-luis-clerc/c039/overview,jose-luis-clerc,c039
1983,47,,Kitzbuhel,319,kitzbuhel,1983-319,Kitzbuhel,1983/07/18,7,18,24.0,Outdoor,Clay,"$117,000",USD,117000,/en/scores/archive/kitzbuhel/319/1983/results,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Pavel Slozil,/en/players/pavel-slozil/s056/overview,pavel-slozil,s056,48.0,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028
1983,48,,Hilversum,317,hilversum,1983-317,Hilversum,1983/07/18,7,18,16.0,Outdoor,Clay,"$88,500",USD,88500,/en/scores/archive/hilversum/317/1983/results,Heinz Gunthardt,/en/players/heinz-gunthardt/g050/overview,heinz-gunthardt,g050,Balazs Taroczy,/en/players/balazs-taroczy/t007/overview,balazs-taroczy,t007,32.0,Tomas Smid,/en/players/tomas-smid/s058/overview,tomas-smid,s058
1983,49,,North Conway,705,north-conway,1983-705,North Conway,1983/07/25,7,25,28.0,Outdoor,Clay,"$265,000",USD,265000,/en/scores/archive/north-conway/705/1983/results,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082,56.0,Jose-Luis Clerc,/en/players/jose-luis-clerc/c039/overview,jose-luis-clerc,c039
1983,50,,South Orange,707,south-orange,1983-707,South Orange,1983/07/25,7,25,16.0,Outdoor,Clay,"$88,500",USD,88500,/en/scores/archive/south-orange/707/1983/results,Fritz Buehning,/en/players/fritz-buehning/b079/overview,fritz-buehning,b079,Tom Cain,/en/players/tom-cain/c002/overview,tom-cain,c002,32.0,Brad Drewett,/en/players/brad-drewett/d040/overview,brad-drewett,d040
1983,51,,Indianapolis,717,indianapolis,1983-717,Indianapolis,1983/08/01,8,1,28.0,Outdoor,Clay,"$375,000",USD,375000,/en/scores/archive/indianapolis/717/1983/results,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082,56.0,Jimmy Arias,/en/players/jimmy-arias/a031/overview,jimmy-arias,a031
1983,52,,Columbus,343,columbus,1983-343,Columbus,1983/08/01,8,1,16.0,Outdoor,Hard,"$117,000",USD,117000,/en/scores/archive/columbus/343/1983/results,Scott Davis,/en/players/scott-davis/d004/overview,scott-davis,d004,Brian Teacher,/en/players/brian-teacher/t011/overview,brian-teacher,t011,32.0,Brian Teacher,/en/players/brian-teacher/t011/overview,brian-teacher,t011
1983,53,,Montreal,421,montreal,1983-421,Montreal,1983/08/08,8,8,32.0,Outdoor,Hard,"$375,000",USD,375000,/en/scores/archive/montreal/421/1983/results,Sandy Mayer,/en/players/sandy-mayer/m039/overview,sandy-mayer,m039,Ferdi Taygan,/en/players/ferdi-taygan/t037/overview,ferdi-taygan,t037,56.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1983,54,,Cincinnati,422,cincinnati,1983-422,Cincinnati,1983/08/15,8,15,32.0,Outdoor,Hard,"$375,000",USD,375000,/en/scores/archive/cincinnati/422/1983/results,Victor Amaya,/en/players/victor-amaya/a044/overview,victor-amaya,a044,Tim Gullikson,/en/players/tim-gullikson/g048/overview,tim-gullikson,g048,64.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1983,55,,Stowe,349,stowe,1983-349,Stowe,1983/08/15,8,15,16.0,Outdoor,Hard,"$88,500",USD,88500,/en/scores/archive/stowe/349/1983/results,Brad Drewett,/en/players/brad-drewett/d040/overview,brad-drewett,d040,Kim Warwick,/en/players/kim-warwick/w006/overview,kim-warwick,w006,32.0,John Fitzgerald,/en/players/john-fitzgerald/f028/overview,john-fitzgerald,f028
1983,56,grandslam,US Open,560,us-open,1983-560,New York,1983/08/30,8,30,64.0,Outdoor,Hard,"$1,000,000",USD,1000000,/en/scores/archive/us-open/560/1983/results,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,128.0,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044
1983,57,,Dallas,388,dallas,1983-388,Dallas,1983/09/12,9,12,16.0,Outdoor,Hard,"$255,000",USD,255000,/en/scores/archive/dallas/388/1983/results,Nduka Odizor,/en/players/nduka-odizor/o006/overview,nduka-odizor,o006,Van Winitsky,/en/players/van-winitsky/w027/overview,van-winitsky,w027,32.0,Andres Gomez,/en/players/andres-gomez/g023/overview,andres-gomez,g023
1983,58,,Palermo,325,palermo,1983-325,Palermo,1983/09/12,9,12,16.0,Outdoor,Clay,"$117,000",USD,117000,/en/scores/archive/palermo/325/1983/results,Pablo Arraya,/en/players/pablo-arraya/a035/overview,pablo-arraya,a035,Jose-Luis Clerc,/en/players/jose-luis-clerc/c039/overview,jose-luis-clerc,c039,32.0,Jimmy Arias,/en/players/jimmy-arias/a031/overview,jimmy-arias,a031
1983,59,,San Francisco,424,san-francisco,1983-424,San Francisco,1983/09/19,9,19,16.0,Indoor,Carpet,"$265,000",USD,265000,/en/scores/archive/san-francisco/424/1983/results,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,32.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1983,60,,Bordeaux,323,bordeaux,1983-323,Bordeaux,1983/09/19,9,19,16.0,Outdoor,Clay,"$88,500",USD,88500,/en/scores/archive/bordeaux/323/1983/results,Stefan Simonsson,/en/players/stefan-simonsson/s051/overview,stefan-simonsson,s051,Magnus Tideman,/en/players/magnus-tideman/t021/overview,magnus-tideman,t021,32.0,Pablo Arraya,/en/players/pablo-arraya/a035/overview,pablo-arraya,a035
1983,61,,Geneva,322,geneva,1983-322,Geneva,1983/09/19,9,19,16.0,Outdoor,Clay,"$88,500",USD,88500,/en/scores/archive/geneva/322/1983/results,Stanislav Birner,/en/players/stanislav-birner/b046/overview,stanislav-birner,b046,Blaine Willenborg,/en/players/blaine-willenborg/w022/overview,blaine-willenborg,w022,32.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1983,62,,Maui,324,maui,1983-324,Maui,1983/09/25,9,25,16.0,Outdoor,Hard,"$117,000",USD,117000,/en/scores/archive/maui/324/1983/results,Tony Giammalva,/en/players/tony-giammalva/g011/overview,tony-giammalva,g011,Steve Meister,/en/players/steve-meister/m056/overview,steve-meister,m056,32.0,Scott Davis,/en/players/scott-davis/d004/overview,scott-davis,d004
1983,63,,Barcelona,425,barcelona,1983-425,Barcelona,1983/10/03,10,3,32.0,Outdoor,Clay,"$265,000",USD,265000,/en/scores/archive/barcelona/425/1983/results,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,Hans Simonsson,/en/players/hans-simonsson/s053/overview,hans-simonsson,s053,64.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1983,64,,Brisbane,326,brisbane,1983-326,Brisbane,1983/10/03,10,3,16.0,Indoor,Carpet,"$117,000",USD,117000,/en/scores/archive/brisbane/326/1983/results,Pat Cash,/en/players/pat-cash/c023/overview,pat-cash,c023,Paul McNamee,/en/players/paul-mcnamee/m050/overview,paul-mcnamee,m050,32.0,Pat Cash,/en/players/pat-cash/c023/overview,pat-cash,c023
1983,65,,Sydney-1,427,sydney,1983-427,Sydney,1983/10/10,10,10,16.0,Indoor,Hard,"$265,000",USD,265000,/en/scores/archive/sydney/427/1983/results,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082,32.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1983,66,,Basel,328,basel,1983-328,Basel,1983/10/10,10,10,16.0,Indoor,Hard,"$117,000",USD,117000,/en/scores/archive/basel/328/1983/results,Pavel Slozil,/en/players/pavel-slozil/s056/overview,pavel-slozil,s056,Tomas Smid,/en/players/tomas-smid/s058/overview,tomas-smid,s058,32.0,Vitas Gerulaitis,/en/players/vitas-gerulaitis/g008/overview,vitas-gerulaitis,g008
