tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_singles_draw,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1985,11,,Rotterdam,407,rotterdam,1985-407,Rotterdam,1985/03/18,3,18,16.0,Indoor,Carpet,"$315,000",USD,315000,/en/scores/archive/rotterdam/407/1985/results,Pavel Slozil,/en/players/pavel-slozil/s056/overview,pavel-slozil,s056,Tomas Smid,/en/players/tomas-smid/s058/overview,tomas-smid,s058,32.0,Miloslav Mecir Sr.,/en/players/miloslav-mecir-sr./m052/overview,miloslav-mecir-sr.,m052
1985,12,,Nancy,304,nancy,1985-304,Nancy,1985/03/18,3,18,16.0,Indoor,Hard,"$94,200",USD,94200,/en/scores/archive/nancy/304/1985/results,Marcel Freeman,/en/players/marcel-freeman/f043/overview,marcel-freeman,f043,Rodney Harmon,/en/players/rodney-harmon/h005/overview,rodney-harmon,h005,32.0,Tim Wilkison,/en/players/tim-wilkison/w019/overview,tim-wilkison,w019
1985,13,,Milan,408,milan,1985-408,Milan,1985/03/25,3,25,16.0,Indoor,Carpet,"$375,000",USD,375000,/en/scores/archive/milan/408/1985/results,Heinz Gunthardt,/en/players/heinz-gunthardt/g050/overview,heinz-gunthardt,g050,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,32.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1985,14,,Fort Myers,727,fort-myers,1985-727,Fort Myers,1985/03/25,3,25,16.0,Outdoor,Hard,"$315,000",USD,315000,/en/scores/archive/fort-myers/727/1985/results,Ken Flach,/en/players/ken-flach/f029/overview,ken-flach,f029,Robert Seguso,/en/players/robert-seguso/s034/overview,robert-seguso,s034,32.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1985,15,,Monte Carlo,410,monte-carlo,1985-410,Monte Carlo,1985/04/01,4,1,24.0,Outdoor,Clay,"$405,000",USD,405000,/en/scores/archive/monte-carlo/410/1985/results,Pavel Slozil,/en/players/pavel-slozil/s056/overview,pavel-slozil,s056,Tomas Smid,/en/players/tomas-smid/s058/overview,tomas-smid,s058,48.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1985,16,,Chicago,411,chicago,1985-411,Chicago,1985/04/01,4,1,16.0,Indoor,Carpet,"$315,000",USD,315000,/en/scores/archive/chicago/411/1985/results,Johan Kriek,/en/players/johan-kriek/k022/overview,johan-kriek,k022,Yannick Noah,/en/players/yannick-noah/n022/overview,yannick-noah,n022,32.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1985,17,,WCT Finals,610,dallas,1985-610,Dallas,1985/04/08,4,8,,Indoor,Carpet,"$675,000",USD,675000,/en/scores/archive/dallas/610/1985/results,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,16.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1985,18,,Nice,6120,nice,1985-6120,Nice,1985/04/08,4,8,16.0,Outdoor,Clay,"$94,200",USD,94200,/en/scores/archive/nice/6120/1985/results,Claudio Panatta,/en/players/claudio-panatta/p008/overview,claudio-panatta,p008,Pavel Slozil,/en/players/pavel-slozil/s056/overview,pavel-slozil,s056,32.0,Henri Leconte,/en/players/henri-leconte/l014/overview,henri-leconte,l014
1985,19,,Bari,306,bari,1985-306,Bari,1985/04/15,4,15,16.0,Outdoor,Clay,"$94,200",USD,94200,/en/scores/archive/bari/306/1985/results,Alejandro Ganzabal,/en/players/alejandro-ganzabal/g001/overview,alejandro-ganzabal,g001,Claudio Panatta,/en/players/claudio-panatta/p008/overview,claudio-panatta,p008,32.0,Claudio Panatta,/en/players/claudio-panatta/p008/overview,claudio-panatta,p008
1985,20,,Atlanta,412,atlanta,1985-412,Atlanta,1985/04/22,4,22,16.0,Indoor,Carpet,"$375,000",USD,375000,/en/scores/archive/atlanta/412/1985/results,Paul Annacone,/en/players/paul-annacone/a027/overview,paul-annacone,a027,Christo Van Rensburg,/en/players/christo-van-rensburg/v014/overview,christo-van-rensburg,v014,32.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1985,21,,Marbella,307,marbella,1985-307,Marbella,1985/04/22,4,22,16.0,Outdoor,Clay,"$117,000",USD,117000,/en/scores/archive/marbella/307/1985/results,Andres Gomez,/en/players/andres-gomez/g023/overview,andres-gomez,g023,Cassio Motta,/en/players/cassio-motta/m092/overview,cassio-motta,m092,32.0,Horacio de la Pena,/en/players/horacio-de-la-pena/d008/overview,horacio-de-la-pena,d008
1985,22,,Las Vegas,413,las-vegas,1985-413,Las Vegas,1985/04/29,4,29,16.0,Outdoor,Hard,"$500,000",USD,500000,/en/scores/archive/las-vegas/413/1985/results,Pat Cash,/en/players/pat-cash/c023/overview,pat-cash,c023,John Fitzgerald,/en/players/john-fitzgerald/f028/overview,john-fitzgerald,f028,32.0,Johan Kriek,/en/players/johan-kriek/k022/overview,johan-kriek,k022
1985,23,,Hamburg,414,hamburg,1985-414,Hamburg,1985/04/29,4,29,28.0,Outdoor,Clay,"$315,000",USD,315000,/en/scores/archive/hamburg/414/1985/results,Hans Gildemeister,/en/players/hans-gildemeister/g015/overview,hans-gildemeister,g015,Andres Gomez,/en/players/andres-gomez/g023/overview,andres-gomez,g023,56.0,Miloslav Mecir Sr.,/en/players/miloslav-mecir-sr./m052/overview,miloslav-mecir-sr.,m052
1985,24,,Forest Hills,415,forest-hills,1985-415,Forest Hills,1985/05/06,5,6,32.0,Outdoor,Clay,"$615,000",USD,615000,/en/scores/archive/forest-hills/415/1985/results,Ken Flach,/en/players/ken-flach/f029/overview,ken-flach,f029,Robert Seguso,/en/players/robert-seguso/s034/overview,robert-seguso,s034,64.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1985,25,,Munich,308,munich,1985-308,Munich,1985/05/06,5,6,16.0,Outdoor,Clay,"$117,000",USD,117000,/en/scores/archive/munich/308/1985/results,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,Kim Warwick,/en/players/kim-warwick/w006/overview,kim-warwick,w006,32.0,Joakim Nystrom,/en/players/joakim-nystrom/n030/overview,joakim-nystrom,n030
1985,26,,Rome,416,rome,1985-416,Rome,1985/05/13,5,13,32.0,Outdoor,Clay,"$435,000",USD,435000,/en/scores/archive/rome/416/1985/results,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023,64.0,Yannick Noah,/en/players/yannick-noah/n022/overview,yannick-noah,n022
1985,27,,Madrid,309,madrid,1985-309,Madrid,1985/05/13,5,13,16.0,Outdoor,Clay,"$94,200",USD,94200,/en/scores/archive/madrid/309/1985/results,Givaldo Barbosa,/en/players/givaldo-barbosa/b015/overview,givaldo-barbosa,b015,Ivan Kley,/en/players/ivan-kley/k013/overview,ivan-kley,k013,32.0,Andreas Maurer,/en/players/andreas-maurer/m036/overview,andreas-maurer,m036
1985,28,,World Team Cup,615,dusseldorf,1985-615,Dusseldorf,1985/05/20,5,20,8.0,Outdoor,Clay,"$500,000",USD,500000,/en/scores/archive/dusseldorf/615/1985/results,Ken Flach,/en/players/ken-flach/f029/overview,ken-flach,f029,Robert Seguso,/en/players/robert-seguso/s034/overview,robert-seguso,s034,32.0,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044
1985,29,,Florence,310,florence,1985-310,Florence,1985/05/20,5,20,16.0,Outdoor,Clay,"$94,200",USD,94200,/en/scores/archive/florence/310/1985/results,David Graham,/en/players/david-graham/g037/overview,david-graham,g037,Laurie Warder,/en/players/laurie-warder/w007/overview,laurie-warder,w007,32.0,Sergio Casal,/en/players/sergio-casal/c024/overview,sergio-casal,c024
1985,30,grandslam,Roland Garros,520,roland-garros,1985-520,Paris,1985/05/27,5,27,64.0,Outdoor,Clay,"$1,150,000",USD,1150000,/en/scores/archive/roland-garros/520/1985/results,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,Kim Warwick,/en/players/kim-warwick/w006/overview,kim-warwick,w006,128.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1985,31,,London / Queen's Club,311,london,1985-311,London,1985/06/10,6,10,32.0,Outdoor,Grass,"$250,000",USD,250000,/en/scores/archive/london/311/1985/results,Ken Flach,/en/players/ken-flach/f029/overview,ken-flach,f029,Robert Seguso,/en/players/robert-seguso/s034/overview,robert-seguso,s034,64.0,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028
1985,32,,Bologna,312,bologna,1985-312,Bologna,1985/06/10,6,10,16.0,Outdoor,Clay,"$94,200",USD,94200,/en/scores/archive/bologna/312/1985/results,Paolo Cane,/en/players/paolo-cane/c012/overview,paolo-cane,c012,Simone Colombo,/en/players/simone-colombo/c043/overview,simone-colombo,c043,32.0,Thierry Tulasne,/en/players/thierry-tulasne/t032/overview,thierry-tulasne,t032
1985,33,,Bristol,313,bristol,1985-313,Bristol,1985/06/17,6,17,16.0,Outdoor,Grass,"$117,000",USD,117000,/en/scores/archive/bristol/313/1985/results,Eddie Edwards,/en/players/eddie-edwards/e006/overview,eddie-edwards,e006,Danie Visser,/en/players/danie-visser/v032/overview,danie-visser,v032,48.0,Marty Davis,/en/players/marty-davis/d005/overview,marty-davis,d005
1985,34,grandslam,Wimbledon,540,wimbledon,1985-540,London,1985/06/24,6,24,64.0,Outdoor,Grass,"$1,266,755",USD,1266755,/en/scores/archive/wimbledon/540/1985/results,Heinz Gunthardt,/en/players/heinz-gunthardt/g050/overview,heinz-gunthardt,g050,Balazs Taroczy,/en/players/balazs-taroczy/t007/overview,balazs-taroczy,t007,128.0,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028
1985,35,,Boston,417,boston,1985-417,Boston,1985/07/08,7,8,28.0,Outdoor,Clay,"$267,000",USD,267000,/en/scores/archive/boston/417/1985/results,Libor Pimek,/en/players/libor-pimek/p032/overview,libor-pimek,p032,Slobodan Zivojinovic,/en/players/slobodan-zivojinovic/z006/overview,slobodan-zivojinovic,z006,56.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1985,36,,Gstaad,314,gstaad,1985-314,Gstaad,1985/07/08,7,8,16.0,Outdoor,Clay,"$174,000",USD,174000,/en/scores/archive/gstaad/314/1985/results,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Tomas Smid,/en/players/tomas-smid/s058/overview,tomas-smid,s058,32.0,Joakim Nystrom,/en/players/joakim-nystrom/n030/overview,joakim-nystrom,n030
1985,37,,Newport,315,newport,1985-315,Newport,1985/07/08,7,8,16.0,Outdoor,Grass,"$117,000",USD,117000,/en/scores/archive/newport/315/1985/results,Peter Doohan,/en/players/peter-doohan/d036/overview,peter-doohan,d036,Sammy Giammalva Jr.,/en/players/sammy-giammalva-jr./g013/overview,sammy-giammalva-jr.,g013,32.0,Tom Gullikson,/en/players/tom-gullikson/g049/overview,tom-gullikson,g049
1985,38,,Washington,418,washington,1985-418,Washington,1985/07/15,7,15,28.0,Outdoor,Clay,"$267,000",USD,267000,/en/scores/archive/washington/418/1985/results,Hans Gildemeister,/en/players/hans-gildemeister/g015/overview,hans-gildemeister,g015,Victor Pecci,/en/players/victor-pecci/p015/overview,victor-pecci,p015,56.0,Yannick Noah,/en/players/yannick-noah/n022/overview,yannick-noah,n022
1985,39,,Bastad,316,bastad,1985-316,Bastad,1985/07/15,7,15,16.0,Outdoor,Clay,"$94,200",USD,94200,/en/scores/archive/bastad/316/1985/results,Stefan Edberg,/en/players/stefan-edberg/e004/overview,stefan-edberg,e004,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,32.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1985,40,,Indianapolis,717,indianapolis,1985-717,Indianapolis,1985/07/22,7,22,28.0,Outdoor,Clay,"$375,000",USD,375000,/en/scores/archive/indianapolis/717/1985/results,Ken Flach,/en/players/ken-flach/f029/overview,ken-flach,f029,Robert Seguso,/en/players/robert-seguso/s034/overview,robert-seguso,s034,56.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1985,41,,Hilversum,317,hilversum,1985-317,Hilversum,1985/07/22,7,22,16.0,Outdoor,Clay,"$94,200",USD,94200,/en/scores/archive/hilversum/317/1985/results,Stefan Simonsson,/en/players/stefan-simonsson/s051/overview,stefan-simonsson,s051,Hans Simonsson,/en/players/hans-simonsson/s053/overview,hans-simonsson,s053,32.0,Ricki Osterthun,/en/players/ricki-osterthun/o026/overview,ricki-osterthun,o026
1985,42,,Livingston,318,livingston,1985-318,Livingston,1985/07/22,7,22,16.0,Outdoor,Hard,"$94,200",USD,94200,/en/scores/archive/livingston/318/1985/results,Mike De Palmer,/en/players/mike-de-palmer/d021/overview,mike-de-palmer,d021,Peter Doohan,/en/players/peter-doohan/d036/overview,peter-doohan,d036,32.0,Brad Gilbert,/en/players/brad-gilbert/g016/overview,brad-gilbert,g016
1985,43,,Stratton Mountain,420,stratton-mountain,1985-420,Stratton Mountain,1985/08/05,8,5,32.0,Outdoor,Hard,"$315,000",USD,315000,/en/scores/archive/stratton-mountain/420/1985/results,Scott Davis,/en/players/scott-davis/d004/overview,scott-davis,d004,David Pate,/en/players/david-pate/p012/overview,david-pate,p012,64.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1985,44,,Kitzbuhel,319,kitzbuhel,1985-319,Kitzbuhel,1985/08/05,8,5,32.0,Outdoor,Clay,"$174,000",USD,174000,/en/scores/archive/kitzbuhel/319/1985/results,Sergio Casal,/en/players/sergio-casal/c024/overview,sergio-casal,c024,Emilio Sanchez,/en/players/emilio-sanchez/s014/overview,emilio-sanchez,s014,64.0,Pavel Slozil,/en/players/pavel-slozil/s056/overview,pavel-slozil,s056
1985,45,,Montreal,421,montreal,1985-421,Montreal,1985/08/12,8,12,28.0,Outdoor,Hard,"$375,000",USD,375000,/en/scores/archive/montreal/421/1985/results,Ken Flach,/en/players/ken-flach/f029/overview,ken-flach,f029,Robert Seguso,/en/players/robert-seguso/s034/overview,robert-seguso,s034,56.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1985,46,,Cleveland,320,cleveland,1985-320,Cleveland,1985/08/12,8,12,16.0,Outdoor,Hard,"$94,200",USD,94200,/en/scores/archive/cleveland/320/1985/results,Leo Palin,/en/players/leo-palin/p003/overview,leo-palin,p003,Olli Rahnasto,/en/players/olli-rahnasto/r006/overview,olli-rahnasto,r006,32.0,Brad Gilbert,/en/players/brad-gilbert/g016/overview,brad-gilbert,g016
1985,47,,Cincinnati,422,cincinnati,1985-422,Cincinnati,1985/08/19,8,19,32.0,Outdoor,Hard,"$375,000",USD,375000,/en/scores/archive/cincinnati/422/1985/results,Stefan Edberg,/en/players/stefan-edberg/e004/overview,stefan-edberg,e004,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,64.0,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028
1985,48,grandslam,US Open,560,us-open,1985-560,New York,1985/08/27,8,27,64.0,Outdoor,Hard,"$1,536,750",USD,1536750,/en/scores/archive/us-open/560/1985/results,Ken Flach,/en/players/ken-flach/f029/overview,ken-flach,f029,Robert Seguso,/en/players/robert-seguso/s034/overview,robert-seguso,s034,128.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1985,49,,Palermo,325,palermo,1985-325,Palermo,1985/09/09,9,9,16.0,Outdoor,Clay,"$117,000",USD,117000,/en/scores/archive/palermo/325/1985/results,Colin Dowdeswell,/en/players/colin-dowdeswell/d037/overview,colin-dowdeswell,d037,Joakim Nystrom,/en/players/joakim-nystrom/n030/overview,joakim-nystrom,n030,32.0,Thierry Tulasne,/en/players/thierry-tulasne/t032/overview,thierry-tulasne,t032
1985,50,,Stuttgart,321,stuttgart,1985-321,Stuttgart,1985/09/09,9,9,16.0,Outdoor,Clay,"$117,000",USD,117000,/en/scores/archive/stuttgart/321/1985/results,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018,Tomas Smid,/en/players/tomas-smid/s058/overview,tomas-smid,s058,32.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1985,51,,Los Angeles,423,los-angeles,1985-423,Los Angeles,1985/09/16,9,16,16.0,Outdoor,Hard,"$315,000",USD,315000,/en/scores/archive/los-angeles/423/1985/results,Scott Davis,/en/players/scott-davis/d004/overview,scott-davis,d004,Robert Van't Hof,/en/players/robert-van't-hof/v008/overview,robert-van't-hof,v008,32.0,Paul Annacone,/en/players/paul-annacone/a027/overview,paul-annacone,a027
1985,52,,Geneva,322,geneva,1985-322,Geneva,1985/09/16,9,16,16.0,Outdoor,Clay,"$117,000",USD,117000,/en/scores/archive/geneva/322/1985/results,Sergio Casal,/en/players/sergio-casal/c024/overview,sergio-casal,c024,Emilio Sanchez,/en/players/emilio-sanchez/s014/overview,emilio-sanchez,s014,32.0,Tomas Smid,/en/players/tomas-smid/s058/overview,tomas-smid,s058
1985,53,,Bordeaux,323,bordeaux,1985-323,Bordeaux,1985/09/16,9,16,16.0,Outdoor,Clay,"$94,200",USD,94200,/en/scores/archive/bordeaux/323/1985/results,David Felgate,/en/players/david-felgate/f012/overview,david-felgate,f012,Steve Shaw,/en/players/steve-shaw/s042/overview,steve-shaw,s042,32.0,Diego Perez,/en/players/diego-perez/p021/overview,diego-perez,p021
1985,54,,Barcelona,425,barcelona,1985-425,Barcelona,1985/09/23,9,23,32.0,Outdoor,Clay,"$267,000",USD,267000,/en/scores/archive/barcelona/425/1985/results,Sergio Casal,/en/players/sergio-casal/c024/overview,sergio-casal,c024,Emilio Sanchez,/en/players/emilio-sanchez/s014/overview,emilio-sanchez,s014,64.0,Thierry Tulasne,/en/players/thierry-tulasne/t032/overview,thierry-tulasne,t032
1985,55,,San Francisco,424,san-francisco,1985-424,San Francisco,1985/09/23,9,23,16.0,Indoor,Carpet,"$267,000",USD,267000,/en/scores/archive/san-francisco/424/1985/results,Paul Annacone,/en/players/paul-annacone/a027/overview,paul-annacone,a027,Christo Van Rensburg,/en/players/christo-van-rensburg/v014/overview,christo-van-rensburg,v014,32.0,Stefan Edberg,/en/players/stefan-edberg/e004/overview,stefan-edberg,e004
1985,56,,Johannesburg,426,johannesburg,1985-426,Johannesburg,1985/10/07,10,7,16.0,Outdoor,Hard,"$267,000",USD,267000,/en/scores/archive/johannesburg/426/1985/results,Colin Dowdeswell,/en/players/colin-dowdeswell/d037/overview,colin-dowdeswell,d037,Christo Van Rensburg,/en/players/christo-van-rensburg/v014/overview,christo-van-rensburg,v014,32.0,Matt Anger,/en/players/matt-anger/a025/overview,matt-anger,a025
1985,57,,Toulouse,327,toulouse,1985-327,Toulouse,1985/10/07,10,7,16.0,Indoor,Hard,"$150,000",USD,150000,/en/scores/archive/toulouse/327/1985/results,Ricardo Acuna,/en/players/ricardo-acuna/a002/overview,ricardo-acuna,a002,Jakob Hlasek,/en/players/jakob-hlasek/h025/overview,jakob-hlasek,h025,32.0,Yannick Noah,/en/players/yannick-noah/n022/overview,yannick-noah,n022
1985,58,,Brisbane,326,brisbane,1985-326,Brisbane,1985/10/07,10,7,16.0,Indoor,Carpet,"$94,200",USD,94200,/en/scores/archive/brisbane/326/1985/results,Marty Davis,/en/players/marty-davis/d005/overview,marty-davis,d005,Brad Drewett,/en/players/brad-drewett/d040/overview,brad-drewett,d040,32.0,Paul Annacone,/en/players/paul-annacone/a027/overview,paul-annacone,a027
1985,59,,Sydney-1,427,sydney,1985-427,Sydney,1985/10/14,10,14,16.0,Indoor,Hard,"$285,000",USD,285000,/en/scores/archive/sydney/427/1985/results,John Fitzgerald,/en/players/john-fitzgerald/f028/overview,john-fitzgerald,f028,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,32.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1985,60,,Basel,328,basel,1985-328,Basel,1985/10/14,10,14,16.0,Indoor,Hard,"$174,000",USD,174000,/en/scores/archive/basel/328/1985/results,Tim Gullikson,/en/players/tim-gullikson/g048/overview,tim-gullikson,g048,Tom Gullikson,/en/players/tom-gullikson/g049/overview,tom-gullikson,g049,32.0,Stefan Edberg,/en/players/stefan-edberg/e004/overview,stefan-edberg,e004
1985,61,,Tokyo-1,329,tokyo,1985-329,Tokyo,1985/10/14,10,14,32.0,Outdoor,Hard,"$150,000",USD,150000,/en/scores/archive/tokyo/329/1985/results,Scott Davis,/en/players/scott-davis/d004/overview,scott-davis,d004,David Pate,/en/players/david-pate/p012/overview,david-pate,p012,64.0,Scott Davis,/en/players/scott-davis/d004/overview,scott-davis,d004
1985,62,,Tel Aviv,330,tel-aviv,1985-330,Tel Aviv,1985/10/14,10,14,16.0,Outdoor,Hard,"$94,200",USD,94200,/en/scores/archive/tel-aviv/330/1985/results,Brad Gilbert,/en/players/brad-gilbert/g016/overview,brad-gilbert,g016,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,32.0,Brad Gilbert,/en/players/brad-gilbert/g016/overview,brad-gilbert,g016
1985,63,,Tokyo-2,428,tokyo,1985-428,Tokyo,1985/10/21,10,21,16.0,Indoor,Carpet,"$375,000",USD,375000,/en/scores/archive/tokyo/428/1985/results,Ken Flach,/en/players/ken-flach/f029/overview,ken-flach,f029,Robert Seguso,/en/players/robert-seguso/s034/overview,robert-seguso,s034,32.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1985,64,,Melbourne-1,9342,melbourne,1985-9342,Melbourne,1985/10/21,10,21,16.0,Indoor,Carpet,"$174,000",USD,174000,/en/scores/archive/melbourne/9342/1985/results,Brad Drewett,/en/players/brad-drewett/d040/overview,brad-drewett,d040,Matt Mitchell,/en/players/matt-mitchell/m071/overview,matt-mitchell,m071,32.0,Marty Davis,/en/players/marty-davis/d005/overview,marty-davis,d005
1985,65,,Cologne,332,cologne,1985-332,Cologne,1985/10/21,10,21,16.0,Indoor,Hard,"$94,200",USD,94200,/en/scores/archive/cologne/332/1985/results,Alex Antonitsch,/en/players/alex-antonitsch/a028/overview,alex-antonitsch,a028,Michiel Schapers,/en/players/michiel-schapers/s021/overview,michiel-schapers,s021,32.0,Peter Lundgren,/en/players/peter-lundgren/l044/overview,peter-lundgren,l044
