tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1932,1,grandslam,Australian Championships,580,australian-championships,1932-580,"Adelaide, Australia",1932/02/08,2,8,32,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1932/results,Jack Crawford,/en/players/jack-crawford/ci73/overview,jack-crawford,ci73
1932,2,grandslam,French Championships,520,french-championships,1932-520,"Paris, France",1932/05/26,5,26,128,Outdoor,Clay,,/en/scores/archive/french-championships/520/1932/results,Henri Cochet,/en/players/henri-cochet/cj19/overview,henri-cochet,cj19
1932,3,grandslam,Wimbledon,540,wimbledon,1932-540,"London, Great Britain",1932/06/20,6,20,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1932/results,Ellsworth Vines,/en/players/ellsworth-vines/v921/overview,ellsworth-vines,v921
1932,4,grandslam,US Championships,560,us-championships,1932-560,"New York, United States",1932/09/03,9,3,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1932/results,Ellsworth Vines,/en/players/ellsworth-vines/v921/overview,ellsworth-vines,v921
