tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1919,1,grandslam,Wimbledon,540,wimbledon,1919-540,"London, Great Britain",1919/06/23,6,23,129,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1919/results,Gerald Patterson,/en/players/gerald-patterson/pj50/overview,gerald-patterson,pj50
1919,2,grandslam,US Championships,560,us-championships,1919-560,"New York, United States",1919/08/26,8,26,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1919/results,Bill Johnston,/en/players/bill-johnston/j665/overview,bill-johnston,j665
1919,3,grandslam,Australasian Championships,580,australasian-championships,1919-580,"Sydney, Australia",1920/01/22,1,22,64,Outdoor,Grass,,/en/scores/archive/australasian-championships/580/1919/results,Algernon Kingscote,/en/players/algernon-kingscote/kg77/overview,algernon-kingscote,kg77
