tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1935,1,grandslam,Australian Championships,580,australian-championships,1935-580,"Melbourne, Australia",1935/01/01,1,1,32,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1935/results,Jack Crawford,/en/players/jack-crawford/ci73/overview,jack-crawford,ci73
1935,2,grandslam,French Championships,520,french-championships,1935-520,"Paris, France",1935/05/22,5,22,128,Outdoor,Clay,,/en/scores/archive/french-championships/520/1935/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74
1935,3,grandslam,Wimbledon,540,wimbledon,1935-540,"London, Great Britain",1935/06/24,6,24,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1935/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74
1935,4,grandslam,US Championships,560,us-championships,1935-560,"New York, United States",1935/08/29,8,29,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1935/results,Wilmer Allison,/en/players/wilmer-allison/ad94/overview,wilmer-allison,ad94
