tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id
2002,1,,Doha,451,doha,2002-451,Doha,2001/12/31,12,31,32,16.0,Outdoor,Hard,"$1,000,000",USD,1000000,/en/scores/archive/doha/451/2002/results,Younes El Aynaoui,/en/players/younes-el-aynaoui/e121/overview,younes-el-aynaoui,e121,Donald Johnson,/en/players/donald-johnson/j098/overview,donald-johnson,j098,Jared Palmer,/en/players/jared-palmer/p233/overview,jared-palmer,p233
2002,2,,Chennai,891,chennai,2002-891,Chennai,2001/12/31,12,31,32,16.0,Outdoor,Hard,"$400,000",USD,400000,/en/scores/archive/chennai/891/2002/results,Guillermo Canas,/en/players/guillermo-canas/c433/overview,guillermo-canas,c433,Mahesh Bhupathi,/en/players/mahesh-bhupathi/b471/overview,mahesh-bhupathi,b471,Leander Paes,/en/players/leander-paes/p269/overview,leander-paes,p269
2002,3,,Adelaide,7308,adelaide,2002-7308,Adelaide,2001/12/31,12,31,32,16.0,Outdoor,Hard,"$357,000",USD,357000,/en/scores/archive/adelaide/7308/2002/results,Tim Henman,/en/players/tim-henman/h336/overview,tim-henman,h336,Wayne Black,/en/players/wayne-black/b499/overview,wayne-black,b499,Kevin Ullyett,/en/players/kevin-ullyett/u024/overview,kevin-ullyett,u024
2002,4,,Sydney,338,sydney,2002-338,Sydney,2002/01/07,1,7,32,16.0,Outdoor,Hard,"$381,000",USD,381000,/en/scores/archive/sydney/338/2002/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Donald Johnson,/en/players/donald-johnson/j098/overview,donald-johnson,j098,Jared Palmer,/en/players/jared-palmer/p233/overview,jared-palmer,p233
2002,5,,Auckland,301,auckland,2002-301,Auckland,2002/01/07,1,7,32,16.0,Outdoor,Hard,"$357,000",USD,357000,/en/scores/archive/auckland/301/2002/results,Greg Rusedski,/en/players/greg-rusedski/r237/overview,greg-rusedski,r237,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136
2002,6,grandslam,Australian Open,580,australian-open,2002-580,Melbourne,2002/01/14,1,14,128,64.0,Outdoor,Hard,"$3,927,210",USD,3927210,/en/scores/archive/australian-open/580/2002/results,Thomas Johansson,/en/players/thomas-johansson/j129/overview,thomas-johansson,j129,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210
2002,7,,Milan,408,milan,2002-408,Milan,2002/01/28,1,28,32,16.0,Indoor,Carpet,"$381,000",USD,381000,/en/scores/archive/milan/408/2002/results,Davide Sanguinetti,/en/players/davide-sanguinetti/s480/overview,davide-sanguinetti,s480,Karsten Braasch,/en/players/karsten-braasch/b305/overview,karsten-braasch,b305,Andrei Olhovskiy,/en/players/andrei-olhovskiy/o009/overview,andrei-olhovskiy,o009
2002,8,,Marseille,496,marseille,2002-496,Marseille,2002/02/11,2,11,32,16.0,Indoor,Hard,"$476,000",USD,476000,/en/scores/archive/marseille/496/2002/results,Thomas Enqvist,/en/players/thomas-enqvist/e113/overview,thomas-enqvist,e113,Arnaud Clement,/en/players/arnaud-clement/c487/overview,arnaud-clement,c487,Nicolas Escude,/en/players/nicolas-escude/e140/overview,nicolas-escude,e140
2002,9,,Copenhagen,481,copenhagen,2002-481,Copenhagen,2002/02/11,2,11,32,16.0,Indoor,Hard,"$381,000",USD,381000,/en/scores/archive/copenhagen/481/2002/results,Lars Burgsmuller,/en/players/lars-burgsmuller/b484/overview,lars-burgsmuller,b484,Michael Kohlmann,/en/players/michael-kohlmann/k257/overview,michael-kohlmann,k257,Julian Knowle,/en/players/julian-knowle/k263/overview,julian-knowle,k263
2002,10,,Vina del Mar,8996,vina-del-mar,2002-8996,Vina Del Mar,2002/02/11,2,11,32,16.0,Outdoor,Clay,"$381,000",USD,381000,/en/scores/archive/vina-del-mar/8996/2002/results,Fernando Gonzalez,/en/players/fernando-gonzalez/g415/overview,fernando-gonzalez,g415,Gaston Etlis,/en/players/gaston-etlis/e138/overview,gaston-etlis,e138,Martin Rodriguez,/en/players/martin-rodriguez/r251/overview,martin-rodriguez,r251
