tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1946,1,grandslam,Australian Championships,580,australian-championships,1946-580,"Adelaide, Australia",1946/01/19,1,19,64,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1946/results,John Bromwich,/en/players/john-bromwich/bo44/overview,john-bromwich,bo44
1946,2,grandslam,Wimbledon,540,wimbledon,1946-540,"London, Great Britain",1946/06/24,6,24,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1946/results,Yvon Petra,/en/players/yvon-petra/p565/overview,yvon-petra,p565
1946,3,grandslam,French Championships,520,french-championships,1946-520,"Paris, France",1946/07/18,7,18,64,Outdoor,Clay,,/en/scores/archive/french-championships/520/1946/results,Marcel Bernard,/en/players/marcel-bernard/bo26/overview,marcel-bernard,bo26
1946,4,grandslam,US Championships,560,us-championships,1946-560,"New York, United States",1946/08/31,8,31,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1946/results,Jack Kramer,/en/players/jack-kramer/kg10/overview,jack-kramer,kg10
