tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id
2007,1,,Doha,451,doha,2007-451,Doha,2007/01/01,1,1,32,16,Outdoor,Hard,"$1,000,000",USD,1000000,/en/scores/archive/doha/451/2007/results,Ivan Ljubicic,/en/players/ivan-ljubicic/l360/overview,ivan-ljubicic,l360,Mikhail Youzhny,/en/players/mikhail-youzhny/y061/overview,mikhail-youzhny,y061,Nenad Zimonjic,/en/players/nenad-zimonjic/z072/overview,nenad-zimonjic,z072
2007,2,,Adelaide,7308,adelaide,2007-7308,Adelaide,2007/01/01,1,1,32,16,Outdoor,Hard,"$436,000",USD,436000,/en/scores/archive/adelaide/7308/2007/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Wesley Moodie,/en/players/wesley-moodie/m759/overview,wesley-moodie,m759,Todd Perry,/en/players/todd-perry/p485/overview,todd-perry,p485
2007,3,,Chennai,891,chennai,2007-891,Chennai,2007/01/01,1,1,32,16,Outdoor,Hard,"$416,000",USD,416000,/en/scores/archive/chennai/891/2007/results,Xavier Malisse,/en/players/xavier-malisse/m680/overview,xavier-malisse,m680,Xavier Malisse,/en/players/xavier-malisse/m680/overview,xavier-malisse,m680,Dick Norman,/en/players/dick-norman/n233/overview,dick-norman,n233
2007,4,,Sydney,338,sydney,2007-338,Sydney,2007/01/08,1,8,32,16,Outdoor,Hard,"$436,000",USD,436000,/en/scores/archive/sydney/338/2007/results,James Blake,/en/players/james-blake/b676/overview,james-blake,b676,Paul Hanley,/en/players/paul-hanley/h421/overview,paul-hanley,h421,Kevin Ullyett,/en/players/kevin-ullyett/u024/overview,kevin-ullyett,u024
2007,5,,Auckland,301,auckland,2007-301,Auckland,2007/01/08,1,8,32,16,Outdoor,Hard,"$416,000",USD,416000,/en/scores/archive/auckland/301/2007/results,David Ferrer,/en/players/david-ferrer/f401/overview,david-ferrer,f401,Jeff Coetzee,/en/players/jeff-coetzee/c493/overview,jeff-coetzee,c493,Rogier Wassen,/en/players/rogier-wassen/w224/overview,rogier-wassen,w224
2007,6,grandslam,Australian Open,580,australian-open,2007-580,Melbourne,2007/01/15,1,15,128,64,Outdoor,Hard,"$7,297,052",USD,7297052,/en/scores/archive/australian-open/580/2007/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589
2007,7,,Delray Beach,499,delray-beach,2007-499,Delray Beach,2007/01/28,1,28,32,16,Outdoor,Hard,"$416,000",USD,416000,/en/scores/archive/delray-beach/499/2007/results,Xavier Malisse,/en/players/xavier-malisse/m680/overview,xavier-malisse,m680,Hugo Armando,/en/players/hugo-armando/a311/overview,hugo-armando,a311,Xavier Malisse,/en/players/xavier-malisse/m680/overview,xavier-malisse,m680
2007,8,,Vina del Mar,8996,vina-del-mar,2007-8996,Vina Del Mar,2007/01/29,1,29,24,16,Outdoor,Clay,"$448,000",USD,448000,/en/scores/archive/vina-del-mar/8996/2007/results,Luis Horna,/en/players/luis-horna/h390/overview,luis-horna,h390,Paul Capdeville,/en/players/paul-capdeville/c634/overview,paul-capdeville,c634,Oscar Hernandez,/en/players/oscar-hernandez/h472/overview,oscar-hernandez,h472
2007,9,,Zagreb,2276,zagreb,2007-2276,Zagreb,2007/01/29,1,29,32,16,Indoor,Carpet,"$416,000",USD,416000,/en/scores/archive/zagreb/2276/2007/results,Marcos Baghdatis,/en/players/marcos-baghdatis/b837/overview,marcos-baghdatis,b837,Michael Kohlmann,/en/players/michael-kohlmann/k257/overview,michael-kohlmann,k257,Alexander Waske,/en/players/alexander-waske/w300/overview,alexander-waske,w300
2007,10,,Marseille,496,marseille,2007-496,Marseille,2007/02/12,2,12,32,16,Indoor,Hard,"$600,000",USD,600000,/en/scores/archive/marseille/496/2007/results,Gilles Simon,/en/players/gilles-simon/sd32/overview,gilles-simon,sd32,Arnaud Clement,/en/players/arnaud-clement/c487/overview,arnaud-clement,c487,Michael Llodra,/en/players/michael-llodra/l428/overview,michael-llodra,l428
