tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id
1997,1,,Doha,451,doha,1997-451,Doha,1996/12/30,12,30,32.0,16.0,Outdoor,Hard,"$625,000",USD,625000,/en/scores/archive/doha/451/1997/results,Jim Courier,/en/players/jim-courier/c243/overview,jim-courier,c243,Jacco Eltingh,/en/players/jacco-eltingh/e106/overview,jacco-eltingh,e106,Paul Haarhuis,/en/players/paul-haarhuis/h223/overview,paul-haarhuis,h223
1997,2,,Adelaide,7308,adelaide,1997-7308,Adelaide,1996/12/30,12,30,32.0,16.0,Outdoor,Hard,"$328,000",USD,328000,/en/scores/archive/adelaide/7308/1997/results,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,Patrick Rafter,/en/players/patrick-rafter/r255/overview,patrick-rafter,r255,Bryan Shelton,/en/players/bryan-shelton/s380/overview,bryan-shelton,s380
1997,3,,Auckland,301,auckland,1997-301,Auckland,1997/01/06,1,6,32.0,16.0,Outdoor,Hard,"$328,000",USD,328000,/en/scores/archive/auckland/301/1997/results,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Ellis Ferreira,/en/players/ellis-ferreira/f185/overview,ellis-ferreira,f185,Patrick Galbraith,/en/players/patrick-galbraith/g211/overview,patrick-galbraith,g211
1997,4,,Sydney,338,sydney,1997-338,Sydney,1997/01/06,1,6,32.0,16.0,Outdoor,Hard,"$328,000",USD,328000,/en/scores/archive/sydney/338/1997/results,Tim Henman,/en/players/tim-henman/h336/overview,tim-henman,h336,Luis Lobo,/en/players/luis-lobo/l075/overview,luis-lobo,l075,Javier Sanchez,/en/players/javier-sanchez/s015/overview,javier-sanchez,s015
1997,5,grandslam,Australian Open,580,australian-open,1997-580,Melbourne,1997/01/13,1,13,128.0,64.0,Outdoor,Hard,"$3,538,866",USD,3538866,/en/scores/archive/australian-open/580/1997/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136
1997,6,,Zagreb,7301,zagreb,1997-7301,Zagreb,1997/01/27,1,27,32.0,16.0,Indoor,Carpet,"$400,000",USD,400000,/en/scores/archive/zagreb/7301/1997/results,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,Sasa Hirszon,/en/players/sasa-hirszon/h274/overview,sasa-hirszon,h274,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034
1997,7,,Shanghai,890,shanghai,1997-890,Shanghai,1997/01/27,1,27,32.0,16.0,Indoor,Carpet,"$330,000",USD,330000,/en/scores/archive/shanghai/890/1997/results,Jan Kroslak,/en/players/jan-kroslak/k296/overview,jan-kroslak,k296,Max Mirnyi,/en/players/max-mirnyi/m595/overview,max-mirnyi,m595,Kevin Ullyett,/en/players/kevin-ullyett/u024/overview,kevin-ullyett,u024
1997,8,,Dubai,495,dubai,1997-495,Dubai,1997/02/10,2,10,32.0,16.0,Outdoor,Hard,"$1,039,250",USD,1039250,/en/scores/archive/dubai/495/1997/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Sander Groen,/en/players/sander-groen/g235/overview,sander-groen,g235,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034
1997,9,,Marseille,496,marseille,1997-496,Marseille,1997/02/10,2,10,32.0,16.0,Indoor,Hard,"$539,250",USD,539250,/en/scores/archive/marseille/496/1997/results,Thomas Enqvist,/en/players/thomas-enqvist/e113/overview,thomas-enqvist,e113,Thomas Enqvist,/en/players/thomas-enqvist/e113/overview,thomas-enqvist,e113,Magnus Larsson,/en/players/magnus-larsson/l206/overview,magnus-larsson,l206
1997,10,,San Jose,424,san-jose,1997-424,San Jose,1997/02/10,2,10,32.0,16.0,Indoor,Hard,"$328,000",USD,328000,/en/scores/archive/san-jose/424/1997/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Gary Muller,/en/players/gary-muller/m096/overview,gary-muller,m096,Brian MacPhie,/en/players/brian-macphie/m448/overview,brian-macphie,m448
1997,11,,Antwerp,430,antwerp,1997-430,Antwerp,1997/02/17,2,17,32.0,16.0,Indoor,Hard,"$1,000,000",USD,1000000,/en/scores/archive/antwerp/430/1997/results,Marc Rosset,/en/players/marc-rosset/r214/overview,marc-rosset,r214,David Adams,/en/players/david-adams/a177/overview,david-adams,a177,Olivier Delaitre,/en/players/olivier-delaitre/d015/overview,olivier-delaitre,d015
1997,12,,Memphis,402,memphis,1997-402,Memphis,1997/02/17,2,17,48.0,24.0,Indoor,Hard,"$825,000",USD,825000,/en/scores/archive/memphis/402/1997/results,Michael Chang,/en/players/michael-chang/c274/overview,michael-chang,c274,Ellis Ferreira,/en/players/ellis-ferreira/f185/overview,ellis-ferreira,f185,Patrick Galbraith,/en/players/patrick-galbraith/g211/overview,patrick-galbraith,g211
1997,13,,Milan,408,milan,1997-408,Milan,1997/02/24,2,24,32.0,16.0,Indoor,Carpet,"$814,250",USD,814250,/en/scores/archive/milan/408/1997/results,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,Pablo Albano,/en/players/pablo-albano/a149/overview,pablo-albano,a149,Peter Nyborg,/en/players/peter-nyborg/n107/overview,peter-nyborg,n107
