tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1934,1,grandslam,Australian Championships,580,australian-championships,1934-580,"Sydney, Australia",1934/01/18,1,18,32,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1934/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74
1934,2,grandslam,French Championships,520,french-championships,1934-520,"Paris, France",1934/05/23,5,23,128,Outdoor,Clay,,/en/scores/archive/french-championships/520/1934/results,Gottfried Von Cramm,/en/players/gottfried-von-cramm/v911/overview,gottfried-von-cramm,v911
1934,3,grandslam,Wimbledon,540,wimbledon,1934-540,"London, Great Britain",1934/06/25,6,25,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1934/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74
1934,4,grandslam,US Championships,560,us-championships,1934-560,"New York, United States",1934/09/01,9,1,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1934/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74
