tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1963,1,grandslam,Australian Championships,580,australian-championships,1963-580,"Adelaide, Australia",1963/01/10,1,10,64,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1963/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030
1963,2,grandslam,French Championships,520,french-championships,1963-520,"Paris, France",1963/05/13,5,13,128,Outdoor,Clay,,/en/scores/archive/french-championships/520/1963/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030
1963,3,grandslam,Wimbledon,540,wimbledon,1963-540,"London, Great Britain",1963/06/24,6,24,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1963/results,Chuck McKinley,/en/players/chuck-mckinley/mp91/overview,chuck-mckinley,mp91
1963,4,grandslam,US Championships,560,us-championships,1963-560,"New York, United States",1963/08/28,8,28,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1963/results,Rafael Osuna,/en/players/rafael-osuna/o248/overview,rafael-osuna,o248
