tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1920,1,grandslam,Australasian Championships,580,australasian-championships,1920-580,"Adelaide, Australia",1920/03/15,3,15,32,Outdoor,Grass,,/en/scores/archive/australasian-championships/580/1920/results,Pat O'Hara-Wood,/en/players/pat-o'hara-wood/o583/overview,pat-o'hara-wood,o583
1920,2,grandslam,Wimbledon,540,wimbledon,1920-540,"London, Great Britain",1920/06/21,6,21,129,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1920/results,Bill Tilden,/en/players/bill-tilden/te54/overview,bill-tilden,te54
1920,3,grandslam,US Championships,560,us-championships,1920-560,"New York, United States",1920/08/30,8,30,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1920/results,Bill Tilden,/en/players/bill-tilden/te54/overview,bill-tilden,te54
