tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id
2006,1,,Doha,451,doha,2006-451,Doha,2006/01/02,1,2,32,16,Outdoor,Hard,"$1,000,000",USD,1000000,/en/scores/archive/doha/451/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Max Mirnyi,/en/players/max-mirnyi/m595/overview,max-mirnyi,m595
2006,2,,Adelaide,7308,adelaide,2006-7308,Adelaide,2006/01/02,1,2,32,16,Outdoor,Hard,"$419,000",USD,419000,/en/scores/archive/adelaide/7308/2006/results,Florent Serra,/en/players/florent-serra/s963/overview,florent-serra,s963,Jonathan Erlich,/en/players/jonathan-erlich/e152/overview,jonathan-erlich,e152,Andy Ram,/en/players/andy-ram/r399/overview,andy-ram,r399
2006,3,,Chennai,891,chennai,2006-891,Chennai,2006/01/02,1,2,32,16,Outdoor,Hard,"$380,000",USD,380000,/en/scores/archive/chennai/891/2006/results,Ivan Ljubicic,/en/players/ivan-ljubicic/l360/overview,ivan-ljubicic,l360,Michal Mertinak,/en/players/michal-mertinak/m776/overview,michal-mertinak,m776,Petr Pala,/en/players/petr-pala/p327/overview,petr-pala,p327
2006,4,,Auckland,301,auckland,2006-301,Auckland,2006/01/09,1,9,32,16,Outdoor,Hard,"$430,000",USD,430000,/en/scores/archive/auckland/301/2006/results,Jarkko Nieminen,/en/players/jarkko-nieminen/n289/overview,jarkko-nieminen,n289,Andrei Pavel,/en/players/andrei-pavel/p280/overview,andrei-pavel,p280,Rogier Wassen,/en/players/rogier-wassen/w224/overview,rogier-wassen,w224
2006,5,,Sydney,338,sydney,2006-338,Sydney,2006/01/09,1,9,32,16,Outdoor,Hard,"$419,000",USD,419000,/en/scores/archive/sydney/338/2006/results,James Blake,/en/players/james-blake/b676/overview,james-blake,b676,Fabrice Santoro,/en/players/fabrice-santoro/s424/overview,fabrice-santoro,s424,Nenad Zimonjic,/en/players/nenad-zimonjic/z072/overview,nenad-zimonjic,z072
2006,6,grandslam,Australian Open,580,australian-open,2006-580,Melbourne,2006/01/16,1,16,128,64,Outdoor,Hard,"$6,784,589",USD,6784589,/en/scores/archive/australian-open/580/2006/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589
2006,7,,Delray Beach,499,delray-beach,2006-499,Delray Beach,2006/01/30,1,30,32,16,Outdoor,Hard,"$380,000",USD,380000,/en/scores/archive/delray-beach/499/2006/results,Tommy Haas,/en/players/tommy-haas/h355/overview,tommy-haas,h355,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210
2006,8,,Vina del Mar,8996,vina-del-mar,2006-8996,Vina Del Mar,2006/01/30,1,30,32,16,Outdoor,Clay,"$380,000",USD,380000,/en/scores/archive/vina-del-mar/8996/2006/results,Jose Acasuso,/en/players/jose-acasuso/a389/overview,jose-acasuso,a389,Jose Acasuso,/en/players/jose-acasuso/a389/overview,jose-acasuso,a389,Sebastian Prieto,/en/players/sebastian-prieto/p324/overview,sebastian-prieto,p324
2006,9,,Zagreb,2276,zagreb,2006-2276,Zagreb,2006/01/30,1,30,32,16,Indoor,Carpet,"$380,000",USD,380000,/en/scores/archive/zagreb/2276/2006/results,Ivan Ljubicic,/en/players/ivan-ljubicic/l360/overview,ivan-ljubicic,l360,Jaroslav Levinsky,/en/players/jaroslav-levinsky/l391/overview,jaroslav-levinsky,l391,Michal Mertinak,/en/players/michal-mertinak/m776/overview,michal-mertinak,m776
2006,10,,Marseille,496,marseille,2006-496,Marseille,2006/02/13,2,13,32,16,Indoor,Hard,"$600,000",USD,600000,/en/scores/archive/marseille/496/2006/results,Arnaud Clement,/en/players/arnaud-clement/c487/overview,arnaud-clement,c487,Martin Damm,/en/players/martin-damm/d214/overview,martin-damm,d214,Radek Stepanek,/en/players/radek-stepanek/s694/overview,radek-stepanek,s694
