tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1951,1,grandslam,Australian Championships,580,australian-championships,1951-580,"Sydney, Australia",1951/01/20,1,20,32,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1951/results,Dick Savitt,/en/players/dick-savitt/ss90/overview,dick-savitt,ss90
1951,2,grandslam,French Championships,520,french-championships,1951-520,"Paris, France",1951/05/22,5,22,128,Outdoor,Clay,,/en/scores/archive/french-championships/520/1951/results,Jaroslav Drobny,/en/players/jaroslav-drobny/d531/overview,jaroslav-drobny,d531
1951,3,grandslam,Wimbledon,540,wimbledon,1951-540,"London, Great Britain",1951/06/25,6,25,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1951/results,Dick Savitt,/en/players/dick-savitt/ss90/overview,dick-savitt,ss90
1951,4,grandslam,US Championships,560,us-championships,1951-560,"New York, United States",1951/08/25,8,25,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1951/results,Frank Sedgman,/en/players/frank-sedgman/s248/overview,frank-sedgman,s248
