tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1929,1,grandslam,Australian Championships,580,australian-championships,1929-580,"Adelaide, Australia",1929/01/19,1,19,32,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1929/results,John Colin Gregory,/en/players/john-colin-gregory/gh47/overview,john-colin-gregory,gh47
1929,2,grandslam,French Championships,520,french-championships,1929-520,"Paris, France",1929/05/24,5,24,128,Outdoor,Clay,,/en/scores/archive/french-championships/520/1929/results,Rene Lacoste,/en/players/rene-lacoste/lf18/overview,rene-lacoste,lf18
1929,3,grandslam,Wimbledon,540,wimbledon,1929-540,"London, Great Britain",1929/06/24,6,24,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1929/results,Henri Cochet,/en/players/henri-cochet/cj19/overview,henri-cochet,cj19
1929,4,grandslam,US Championships,560,us-championships,1929-560,"New York, United States",1929/09/07,9,7,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1929/results,Bill Tilden,/en/players/bill-tilden/te54/overview,bill-tilden,te54
