tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1923,1,grandslam,Wimbledon,540,wimbledon,1923-540,"London, Great Britain",1923/06/25,6,25,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1923/results,Bill Johnston,/en/players/bill-johnston/j665/overview,bill-johnston,j665
1923,2,grandslam,Australasian Championships,580,australasian-championships,1923-580,"Brisbane, Australia",1923/08/11,8,11,32,Outdoor,Grass,,/en/scores/archive/australasian-championships/580/1923/results,Pat O'Hara-Wood,/en/players/pat-o'hara-wood/o583/overview,pat-o'hara-wood,o583
1923,3,grandslam,US Championships,560,us-championships,1923-560,"Philadelphia, PA, United States",1923/09/10,9,10,64,Outdoor,Grass,,/en/scores/archive/us-championships/560/1923/results,Bill Tilden,/en/players/bill-tilden/te54/overview,bill-tilden,te54
