tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1936,1,grandslam,Australian Championships,580,australian-championships,1936-580,"Adelaide, Australia",1936/01/20,1,20,32,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1936/results,Adrian Quist,/en/players/adrian-quist/q964/overview,adrian-quist,q964
1936,2,grandslam,French Championships,520,french-championships,1936-520,"Paris, France",1936/05/21,5,21,128,Outdoor,Clay,,/en/scores/archive/french-championships/520/1936/results,Gottfried Von Cramm,/en/players/gottfried-von-cramm/v911/overview,gottfried-von-cramm,v911
1936,3,grandslam,Wimbledon,540,wimbledon,1936-540,"London, Great Britain",1936/06/22,6,22,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1936/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74
1936,4,grandslam,US Championships,560,us-championships,1936-560,"New York, United States",1936/09/03,9,3,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1936/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74
