tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id
2008,1,,Doha,451,doha,2008-451,Doha,2007/12/31,12,31,32,16,Outdoor,Hard,"$1,049,000",USD,1049000.0,/en/scores/archive/doha/451/2008/results,Andy Murray,/en/players/andy-murray/mc10/overview,andy-murray,mc10,Philipp Kohlschreiber,/en/players/philipp-kohlschreiber/k435/overview,philipp-kohlschreiber,k435,David Skoch,/en/players/david-skoch/s552/overview,david-skoch,s552
2008,2,,Adelaide,7308,adelaide,2008-7308,Adelaide,2007/12/31,12,31,32,16,Outdoor,Hard,"$465,000",USD,465000.0,/en/scores/archive/adelaide/7308/2008/results,Michael Llodra,/en/players/michael-llodra/l428/overview,michael-llodra,l428,Martin Garcia,/en/players/martin-garcia/g353/overview,martin-garcia,g353,Marcelo Melo,/en/players/marcelo-melo/m919/overview,marcelo-melo,m919
2008,3,,Chennai,891,chennai,2008-891,Chennai,2007/12/31,12,31,32,16,Outdoor,Hard,"$436,000",USD,436000.0,/en/scores/archive/chennai/891/2008/results,Mikhail Youzhny,/en/players/mikhail-youzhny/y061/overview,mikhail-youzhny,y061,Sanchai Ratiwatana,/en/players/sanchai-ratiwatana/r518/overview,sanchai-ratiwatana,r518,Sonchat Ratiwatana,/en/players/sonchat-ratiwatana/r519/overview,sonchat-ratiwatana,r519
2008,4,,Sydney,338,sydney,2008-338,Sydney,2008/01/07,1,7,32,16,Outdoor,Hard,"$465,000",USD,465000.0,/en/scores/archive/sydney/338/2008/results,Dmitry Tursunov,/en/players/dmitry-tursunov/t315/overview,dmitry-tursunov,t315,Richard Gasquet,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628,Jo-Wilfried Tsonga,/en/players/jo-wilfried-tsonga/t786/overview,jo-wilfried-tsonga,t786
2008,5,,Auckland,301,auckland,2008-301,Auckland,2008/01/07,1,7,32,16,Outdoor,Hard,"$464,000",USD,464000.0,/en/scores/archive/auckland/301/2008/results,Philipp Kohlschreiber,/en/players/philipp-kohlschreiber/k435/overview,philipp-kohlschreiber,k435,Luis Horna,/en/players/luis-horna/h390/overview,luis-horna,h390,Juan Monaco,/en/players/juan-monaco/ma21/overview,juan-monaco,ma21
2008,6,grandslam,Australian Open,580,australian-open,2008-580,Melbourne,2008/01/14,1,14,128,64,Outdoor,Hard,"A$9,609,870",AUD,9609870.0,/en/scores/archive/australian-open/580/2008/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Jonathan Erlich,/en/players/jonathan-erlich/e152/overview,jonathan-erlich,e152,Andy Ram,/en/players/andy-ram/r399/overview,andy-ram,r399
2008,7,,Vina del Mar,8996,vina-del-mar,2008-8996,Vina Del Mar,2008/01/28,1,28,32,16,Outdoor,Clay,"$462,000",USD,462000.0,/en/scores/archive/vina-del-mar/8996/2008/results,Fernando Gonzalez,/en/players/fernando-gonzalez/g415/overview,fernando-gonzalez,g415,Jose Acasuso,/en/players/jose-acasuso/a389/overview,jose-acasuso,a389,Sebastian Prieto,/en/players/sebastian-prieto/p324/overview,sebastian-prieto,p324
2008,8,,Marseille,496,marseille,2008-496,Marseille,2008/02/11,2,11,32,16,Indoor,Hard,"€534,000",EUR,534000.0,/en/scores/archive/marseille/496/2008/results,Andy Murray,/en/players/andy-murray/mc10/overview,andy-murray,mc10,Martin Damm,/en/players/martin-damm/d214/overview,martin-damm,d214,Pavel Vizner,/en/players/pavel-vizner/v137/overview,pavel-vizner,v137
2008,9,,Costa do Sauipe,533,costa-do-sauipe,2008-533,Costa do Sauipe,2008/02/11,2,11,32,16,Outdoor,Clay,"$485,000",USD,485000.0,/en/scores/archive/costa-do-sauipe/533/2008/results,Nicolas Almagro,/en/players/nicolas-almagro/a479/overview,nicolas-almagro,a479,Marcelo Melo,/en/players/marcelo-melo/m919/overview,marcelo-melo,m919,Andre Sa,/en/players/andre-sa/s604/overview,andre-sa,s604
2008,10,,Delray Beach,499,delray-beach,2008-499,Delray Beach,2008/02/11,2,11,32,16,Outdoor,Hard,"$436,000",USD,436000.0,/en/scores/archive/delray-beach/499/2008/results,Kei Nishikori,/en/players/kei-nishikori/n552/overview,kei-nishikori,n552,Max Mirnyi,/en/players/max-mirnyi/m595/overview,max-mirnyi,m595,Jamie Murray,/en/players/jamie-murray/mc81/overview,jamie-murray,mc81
