tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1950,1,grandslam,Australian Championships,580,australian-championships,1950-580,"Adelaide, Australia",1950/01/21,1,21,64,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1950/results,Frank Sedgman,/en/players/frank-sedgman/s248/overview,frank-sedgman,s248
1950,2,grandslam,French Championships,520,french-championships,1950-520,"Paris, France",1950/05/19,5,19,128,Outdoor,Clay,,/en/scores/archive/french-championships/520/1950/results,Budge Patty,/en/players/budge-patty/pi25/overview,budge-patty,pi25
1950,3,grandslam,Wimbledon,540,wimbledon,1950-540,"London, Great Britain",1950/06/26,6,26,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1950/results,Budge Patty,/en/players/budge-patty/pi25/overview,budge-patty,pi25
1950,4,grandslam,US Championships,560,us-championships,1950-560,"New York, United States",1950/08/25,8,25,64,Outdoor,Grass,,/en/scores/archive/us-championships/560/1950/results,Arthur Larsen,/en/players/arthur-larsen/le60/overview,arthur-larsen,le60
