tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1938,1,grandslam,Australian Championships,580,australian-championships,1938-580,"Adelaide, Australia",1938/01/21,1,21,32,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1938/results,Don Budge,/en/players/don-budge/bp59/overview,don-budge,bp59
1938,2,grandslam,French Championships,520,french-championships,1938-520,"Paris, France",1938/06/02,6,2,128,Outdoor,Clay,,/en/scores/archive/french-championships/520/1938/results,Don Budge,/en/players/don-budge/bp59/overview,don-budge,bp59
1938,3,grandslam,Wimbledon,540,wimbledon,1938-540,"London, Great Britain",1938/06/20,6,20,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1938/results,Don Budge,/en/players/don-budge/bp59/overview,don-budge,bp59
1938,4,grandslam,US Championships,560,us-championships,1938-560,"New York, United States",1938/09/08,9,8,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1938/results,Don Budge,/en/players/don-budge/bp59/overview,don-budge,bp59
