tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id
1973,1,grandslam,Australian Open,580,australian-open,1973-580,"Melbourne, Australia",1972/12/26,12,26,64.0,32.0,Outdoor,Grass,"$41,500",USD,41500,/en/scores/archive/australian-open/580/1973/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,Mal Anderson,/en/players/mal-anderson/a060/overview,mal-anderson,a060,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044
1973,2,,Baltimore,816,baltimore,1973-816,"Baltimore, United States",1973/01/01,1,1,16.0,16.0,Indoor,Carpet,"$15,000",USD,15000,/en/scores/archive/baltimore/816/1973/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Clark Graebner,/en/players/clark-graebner/g079/overview,clark-graebner,g079
1973,3,,Sydney-1,338,sydney,1973-338,"Sydney, Australia",1973/01/01,1,1,48.0,,Outdoor,Grass,"$10,500",USD,10500,/en/scores/archive/sydney/338/1973/results,Mal Anderson,/en/players/mal-anderson/a060/overview,mal-anderson,a060,,,,,,,,
1973,4,,Auckland,301,auckland,1973-301,"Auckland, New Zealand",1973/01/08,1,8,32.0,,Outdoor,Grass,"$15,000",USD,15000,/en/scores/archive/auckland/301/1973/results,Onny Parun,/en/players/onny-parun/p070/overview,onny-parun,p070,,,,,,,,
1973,5,,Miami WCT,681,miami,1973-681,"Miami, United States",1973/01/15,1,15,32.0,16.0,Outdoor,Hard,"$50,000",USD,50000,/en/scores/archive/miami/681/1973/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058
1973,6,,Birmingham,650,birmingham,1973-650,"Birmingham, United States",1973/01/15,1,15,16.0,16.0,Indoor,Carpet,"$15,000",USD,15000,/en/scores/archive/birmingham/650/1973/results,Sandy Mayer,/en/players/sandy-mayer/m039/overview,sandy-mayer,m039,Pat Cramer,/en/players/pat-cramer/c091/overview,pat-cramer,c091,Jurgen Fassbender,/en/players/jurgen-fassbender/f068/overview,jurgen-fassbender,f068
1973,7,,Roanoke,2022,roanoke,1973-2022,"Roanoke, United States",1973/01/15,1,15,16.0,8.0,Indoor,Carpet,"$7,500",USD,7500,/en/scores/archive/roanoke/2022/1973/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Juan Gisbert Sr,/en/players/juan-gisbert-sr/g076/overview,juan-gisbert-sr,g076
1973,8,,London WCT,262,london,1973-262,"London, Great Britain",1973/01/18,1,18,32.0,16.0,Indoor,Carpet,"$50,000",USD,50000,/en/scores/archive/london/262/1973/results,Brian Fairlie,/en/players/brian-fairlie/f066/overview,brian-fairlie,f066,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,Marty Riessen,/en/players/marty-riessen/r055/overview,marty-riessen,r055
1973,9,,Carlsbad WCT,813,carlsbad,1973-813,"Carlsbad, United States",1973/01/22,1,22,32.0,16.0,Outdoor,Hard,"$50,000",USD,50000,/en/scores/archive/carlsbad/813/1973/results,Colin Dibley,/en/players/colin-dibley/d076/overview,colin-dibley,d076,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058
1973,10,,Omaha,2036,omaha,1973-2036,"Omaha, United States",1973/01/22,1,22,32.0,16.0,Indoor,Carpet,"$15,000",USD,15000,/en/scores/archive/omaha/2036/1973/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,William Brown,/en/players/william-brown/b134/overview,william-brown,b134,Mike Estep,/en/players/mike-estep/e040/overview,mike-estep,e040
1973,11,,Milan WCT,408,milan,1973-408,"Milan, Italy",1973/01/29,1,29,32.0,16.0,Indoor,Carpet,"$50,000",USD,50000,/en/scores/archive/milan/408/1973/results,Marty Riessen,/en/players/marty-riessen/r055/overview,marty-riessen,r055,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,Marty Riessen,/en/players/marty-riessen/r055/overview,marty-riessen,r055
1973,12,,Des Moines,2061,des-moines,1973-2061,"Des Moines, United States",1973/01/29,1,29,32.0,16.0,Indoor,Carpet,"$15,000",USD,15000,/en/scores/archive/des-moines/2061/1973/results,Clark Graebner,/en/players/clark-graebner/g079/overview,clark-graebner,g079,Jiri Hrebec,/en/players/jiri-hrebec/h066/overview,jiri-hrebec,h066,Jan Kukal,/en/players/jan-kukal/k099/overview,jan-kukal,k099
