tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1925,1,grandslam,Australian Championships,580,australian-championships,1925-580,"Sydney, Australia",1925/01/24,1,24,64,Outdoor,Grass,,/en/scores/archive/australian-championships/580/1925/results,James Anderson,/en/players/james-anderson/ae69/overview,james-anderson,ae69
1925,2,grandslam,French Championships,520,french-championships,1925-520,"Saint Cloud, France",1925/05/27,5,27,64,Outdoor,Grass,,/en/scores/archive/french-championships/520/1925/results,Rene Lacoste,/en/players/rene-lacoste/lf18/overview,rene-lacoste,lf18
1925,3,grandslam,Wimbledon,540,wimbledon,1925-540,"London, Great Britain",1925/06/22,6,22,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1925/results,Rene Lacoste,/en/players/rene-lacoste/lf18/overview,rene-lacoste,lf18
1925,4,grandslam,US Championships,560,us-championships,1925-560,"New York, United States",1925/09/14,9,14,64,Outdoor,Grass,,/en/scores/archive/us-championships/560/1925/results,Bill Tilden,/en/players/bill-tilden/te54/overview,bill-tilden,te54
