tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1924,1,grandslam,Australasian Championships,580,australasian-championships,1924-580,"Melbourne, Australia",1924/01/20,1,20,64,Outdoor,Grass,,/en/scores/archive/australasian-championships/580/1924/results,James Anderson,/en/players/james-anderson/ae69/overview,james-anderson,ae69
1924,2,grandslam,Wimbledon,540,wimbledon,1924-540,"London, Great Britain",1924/06/23,6,23,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1924/results,Jean Borotra,/en/players/jean-borotra/b820/overview,jean-borotra,b820
1924,3,grandslam,US Championships,560,us-championships,1924-560,"New York, United States",1924/08/25,8,25,128,Outdoor,Grass,,/en/scores/archive/us-championships/560/1924/results,Bill Tilden,/en/players/bill-tilden/te54/overview,bill-tilden,te54
