tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1925-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1925/results,1925.01.24,1925,01,24,1925.01.31,1925,01,31,0.0,1925,Finals,1,1,(2),AUS,James Anderson,james-anderson,ae69,(1),AUS,Gerald Patterson,gerald-patterson,pj50,119 26 62 63 ,2,2,15,12,0,0,1925-580-ae69-pj50,
1925-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1925/results,1925.01.24,1925,01,24,1925.01.31,1925,01,31,0.0,1925,Semi-Finals,2,1,(1),AUS,Gerald Patterson,gerald-patterson,pj50,(5),AUS,Richard Schlesinger,richard-schlesinger,sv09,64 46 64 64 ,3,1,22,18,0,0,1925-580-pj50-sv09,
1925-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1925/results,1925.01.24,1925,01,24,1925.01.31,1925,01,31,0.0,1925,Semi-Finals,2,2,(2),AUS,James Anderson,james-anderson,ae69,(3),AUS,Pat O'Hara-Wood,pat-o'hara-wood,o583,62 63 63 ,3,0,18,8,0,0,1925-580-ae69-o583,
1925-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1925/results,1925.01.24,1925,01,24,1925.01.31,1925,01,31,0.0,1925,Quarter-Finals,3,1,(1),AUS,Gerald Patterson,gerald-patterson,pj50,,AUS,Aubrey Willard,aubrey-willard,w827,60 62 97 ,3,0,21,9,0,0,1925-580-pj50-w827,
1925-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1925/results,1925.01.24,1925,01,24,1925.01.31,1925,01,31,0.0,1925,Quarter-Finals,3,2,(2),AUS,James Anderson,james-anderson,ae69,(7),AUS,Garton Hone,garton-hone,hd41,62 60 86 ,3,0,20,8,0,0,1925-580-ae69-hd41,
1925-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1925/results,1925.01.24,1925,01,24,1925.01.31,1925,01,31,0.0,1925,Quarter-Finals,3,3,(3),AUS,Pat O'Hara-Wood,pat-o'hara-wood,o583,(6),AUS,Francis Kalms,francis-kalms,kg74,63 62 63 ,3,0,18,8,0,0,1925-580-o583-kg74,
1925-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1925/results,1925.01.24,1925,01,24,1925.01.31,1925,01,31,0.0,1925,Quarter-Finals,3,4,(5),AUS,Richard Schlesinger,richard-schlesinger,sv09,(4),AUS,Norman Peach,norman-peach,pi70,63 62 62 ,3,0,18,7,0,0,1925-580-sv09-pi70,
1925-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1925/results,1925.01.24,1925,01,24,1925.01.31,1925,01,31,0.0,1925,Round of 16,4,1,(1),AUS,Gerald Patterson,gerald-patterson,pj50,,AUS,E. King-Roberts,e.-king-roberts,kg87,63 63 62 ,3,0,18,8,0,0,1925-580-pj50-kg87,
1925-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1925/results,1925.01.24,1925,01,24,1925.01.31,1925,01,31,0.0,1925,Round of 16,4,2,(2),AUS,James Anderson,james-anderson,ae69,,AUS,Dudley Bullough,dudley-bullough,bq60,60 61 75 ,3,0,19,6,0,0,1925-580-ae69-bq60,
1925-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1925/results,1925.01.24,1925,01,24,1925.01.31,1925,01,31,0.0,1925,Round of 16,4,3,(3),AUS,Pat O'Hara-Wood,pat-o'hara-wood,o583,,AUS,C.S. Colvin,c.s.-colvin,ck24,63 60 60 ,3,0,18,3,0,0,1925-580-o583-ck24,
