tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Finals,1,1,(2),AUS,Dinny Pails,dinny-pails,pi85,(1),AUS,John Bromwich,john-bromwich,bo44,46 64 36 75 86 ,3,2,28,27,0,0,1947-580-pi85-bo44,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Semi-Finals,2,1,(1),AUS,John Bromwich,john-bromwich,bo44,(4),USA,Gardnar Mulloy,gardnar-mulloy,m273,62 64 16 64 ,3,1,19,16,0,0,1947-580-bo44-m273,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Semi-Finals,2,2,(2),AUS,Dinny Pails,dinny-pails,pi85,(3),USA,Tom Brown,tom-brown,b234,62 64 61 ,3,0,18,7,0,0,1947-580-pi85-b234,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Quarter-Finals,3,1,(1),AUS,John Bromwich,john-bromwich,bo44,(8),AUS,Colin Long,colin-long,le95,62 75 46 60 ,3,1,23,13,0,0,1947-580-bo44-le95,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Quarter-Finals,3,2,(2),AUS,Dinny Pails,dinny-pails,pi85,(7),AUS,Oswald William Thoma Sidwell,oswald-william-thoma-sidwell,st34,63 108 63 ,3,0,13,6,1,0,1947-580-pi85-st34,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Quarter-Finals,3,3,(3),USA,Tom Brown,tom-brown,b234,(5),AUS,Adrian Quist,adrian-quist,q964,86 64 57 62 ,3,1,25,19,0,0,1947-580-b234-q964,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Quarter-Finals,3,4,(4),USA,Gardnar Mulloy,gardnar-mulloy,m273,(6),AUS,Lionel Brodie,lionel-brodie,bo80,62 68 62 57 61 ,3,2,29,20,0,0,1947-580-m273-bo80,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 16,4,1,(1),AUS,John Bromwich,john-bromwich,bo44,,AUS,James Gilchrist,james-gilchrist,gg52,62 62 62 ,3,0,18,6,0,0,1947-580-bo44-gg52,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 16,4,2,(2),AUS,Dinny Pails,dinny-pails,pi85,,AUS,Patrick Callaghan,patrick-callaghan,cj36,61 63 61 ,3,0,18,5,0,0,1947-580-pi85-cj36,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 16,4,3,(3),USA,Tom Brown,tom-brown,b234,,AUS,F. Bennett,f.-bennett,bp08,86 75 36 64 ,3,1,24,21,0,0,1947-580-b234-bp08,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 16,4,4,(4),USA,Gardnar Mulloy,gardnar-mulloy,m273,(10),AUS,Geoff Brown,geoff-brown,b309,46 36 63 64 62 ,3,2,25,21,0,0,1947-580-m273-b309,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 16,4,5,(5),AUS,Adrian Quist,adrian-quist,q964,,AUS,Unknown Matthews,unknown-matthews,mr51,61 108 62 ,3,0,13,3,1,0,1947-580-q964-mr51,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 16,4,6,(6),AUS,Lionel Brodie,lionel-brodie,bo80,,AUS,Max Bonner,max-bonner,bo83,62 61 64 ,3,0,18,7,0,0,1947-580-bo80-bo83,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 16,4,7,(7),AUS,Oswald William Thoma Sidwell,oswald-william-thoma-sidwell,st34,(9),USA,Bill Talbert,bill-talbert,td72,61 62 36 63 ,3,1,21,12,0,0,1947-580-st34-td72,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 16,4,8,(8),AUS,Colin Long,colin-long,le95,,AUS,George Worthington,george-worthington,w793,61 62 86 ,3,0,20,9,0,0,1947-580-le95-w793,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,1,(1),AUS,John Bromwich,john-bromwich,bo44,,AUS,F. Skillicorn,f.-skillicorn,st89,62 61 62 ,3,0,18,5,0,0,1947-580-bo44-st89,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,2,(2),AUS,Dinny Pails,dinny-pails,pi85,,AUS,Noel Kirkby,noel-kirkby,kg11,63 61 60 ,3,0,18,4,0,0,1947-580-pi85-kg11,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,3,(3),USA,Tom Brown,tom-brown,b234,,AUS,Roy Felan,roy-felan,fa30,61 62 62 ,3,0,18,5,0,0,1947-580-b234-fa30,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,4,(4),USA,Gardnar Mulloy,gardnar-mulloy,m273,,AUS,Jack Dart,jack-dart,dd75,68 63 46 60 61 ,3,2,28,18,0,0,1947-580-m273-dd75,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,5,(5),AUS,Adrian Quist,adrian-quist,q964,,AUS,Don Candy,don-candy,c182,64 61 63 ,3,0,18,8,0,0,1947-580-q964-c182,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,6,(6),AUS,Lionel Brodie,lionel-brodie,bo80,,AUS,Robert Barnes,robert-barnes,bp07,75 63 62 ,3,0,19,10,0,0,1947-580-bo80-bp07,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,7,(7),AUS,Oswald William Thoma Sidwell,oswald-william-thoma-sidwell,st34,,AUS,Eric Stewart,eric-stewart,st20,62 61 (RET),3,0,12,3,0,0,1947-580-st34-st20,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,8,(8),AUS,Colin Long,colin-long,le95,,AUS,H. Gray,h.-gray,gg89,63 63 63 ,3,0,18,9,0,0,1947-580-le95-gg89,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,9,(9),USA,Bill Talbert,bill-talbert,td72,,AUS,Robert McCarthy,robert-mccarthy,mq73,60 61 60 ,3,0,18,1,0,0,1947-580-td72-mq73,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,10,(10),AUS,Geoff Brown,geoff-brown,b309,,AUS,Clive Wilderspin,clive-wilderspin,w751,62 86 62 ,3,0,20,10,0,0,1947-580-b309-w751,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,11,,AUS,F. Bennett,f.-bennett,bp08,(11),AUS,Jack Crawford,jack-crawford,ci73,119 63 60 ,2,1,13,4,0,0,1947-580-bp08-ci73,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,12,,AUS,Max Bonner,max-bonner,bo83,,AUS,Eric Maidens,eric-maidens,mr50,63 36 63 36 61 ,3,2,24,19,0,0,1947-580-bo83-mr50,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,13,,AUS,Patrick Callaghan,patrick-callaghan,cj36,,AUS,Frank Sedgman,frank-sedgman,s248,64 97 64 ,3,0,21,15,0,0,1947-580-cj36-s248,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,14,,AUS,James Gilchrist,james-gilchrist,gg52,,AUS,Harry Hopman,harry-hopman,hd04,(W/O),0,0,0,0,0,0,1947-580-gg52-hd04,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,15,,AUS,Unknown Matthews,unknown-matthews,mr51,,AUS,William Edwards,william-edwards,e898,64 61 63 ,3,0,18,8,0,0,1947-580-mr51-e898,
1947-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1947/results,1947.01.18,1947,01,18,1947.01.27,1947,01,27,0.0,1947,Round of 32,5,16,,AUS,George Worthington,george-worthington,w793,,AUS,Don Rocavert,don-rocavert,re48,64 64 46 36 108 ,3,2,20,20,1,0,1947-580-w793-re48,
1947-540,2,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1947/results,1947.06.23,1947,06,23,1947.07.04,1947,07,04,0.0,1947,Finals,1,1,(1),USA,Jack Kramer,jack-kramer,kg10,(3),USA,Tom Brown,tom-brown,b234,61 63 62 ,3,0,18,6,0,0,1947-540-kg10-b234,
1947-540,2,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1947/results,1947.06.23,1947,06,23,1947.07.04,1947,07,04,0.0,1947,Semi-Finals,2,1,(1),USA,Jack Kramer,jack-kramer,kg10,(4),AUS,Dinny Pails,dinny-pails,pi85,61 36 61 60 ,3,1,21,8,0,0,1947-540-kg10-pi85,
1947-540,2,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1947/results,1947.06.23,1947,06,23,1947.07.04,1947,07,04,0.0,1947,Semi-Finals,2,2,(3),USA,Tom Brown,tom-brown,b234,,USA,Budge Patty,budge-patty,pi25,63 63 63 ,3,0,18,9,0,0,1947-540-b234-pi25,
1947-540,2,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1947/results,1947.06.23,1947,06,23,1947.07.04,1947,07,04,0.0,1947,Quarter-Finals,3,1,(1),USA,Jack Kramer,jack-kramer,kg10,(5),AUS,Geoff Brown,geoff-brown,b309,60 61 63 ,3,0,18,4,0,0,1947-540-kg10-b309,
1947-540,2,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1947/results,1947.06.23,1947,06,23,1947.07.04,1947,07,04,0.0,1947,Quarter-Finals,3,2,(3),USA,Tom Brown,tom-brown,b234,(7),FRA,Yvon Petra,yvon-petra,p565,75 62 64 ,3,0,19,11,0,0,1947-540-b234-p565,
1947-540,2,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1947/results,1947.06.23,1947,06,23,1947.07.04,1947,07,04,0.0,1947,Quarter-Finals,3,3,(4),AUS,Dinny Pails,dinny-pails,pi85,(8),USA,Robert Falkenburg,robert-falkenburg,f995,46 46 63 60 62 ,3,2,26,17,0,0,1947-540-pi85-f995,
1947-540,2,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1947/results,1947.06.23,1947,06,23,1947.07.04,1947,07,04,0.0,1947,Quarter-Finals,3,4,,USA,Budge Patty,budge-patty,pi25,(6),CZE,Jaroslav Drobny,jaroslav-drobny,d531,36 64 79 62 63 ,3,2,28,24,0,0,1947-540-pi25-d531,
