tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1941-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1941/results,1941.08.30,1941,08,30,1941.09.07,1941,09,07,0.0,1941,Finals,1,1,,USA,Bobby Riggs,bobby-riggs,rf00,,USA,Francis Kovacs,francis-kovacs,kg37,57 61 63 63 ,3,1,23,14,0,0,1941-560-rf00-kg37,
1941-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1941/results,1941.08.30,1941,08,30,1941.09.07,1941,09,07,0.0,1941,Semi-Finals,2,1,,USA,Francis Kovacs,francis-kovacs,kg37,,USA,Donald McNeill,donald-mcneill,mq88,64 62 108 ,3,0,13,6,1,0,1941-560-kg37-mq88,
1941-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1941/results,1941.08.30,1941,08,30,1941.09.07,1941,09,07,0.0,1941,Semi-Finals,2,2,,USA,Bobby Riggs,bobby-riggs,rf00,,USA,"Frederick ""Ted"" Schroeder","frederick-""ted""-schroeder",sb40,64 64 16 911 75 ,4,1,29,20,1,0,1941-560-rf00-sb40,
1941-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1941/results,1941.08.30,1941,08,30,1941.09.07,1941,09,07,0.0,1941,Quarter-Finals,3,1,,USA,Francis Kovacs,francis-kovacs,kg37,,USA,Jack Kramer,jack-kramer,kg10,64 75 75 ,3,0,20,14,0,0,1941-560-kg37-kg10,
1941-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1941/results,1941.08.30,1941,08,30,1941.09.07,1941,09,07,0.0,1941,Quarter-Finals,3,2,,USA,Donald McNeill,donald-mcneill,mq88,,USA,Wayne Sabin,wayne-sabin,su34,63 75 36 63 ,3,1,22,17,0,0,1941-560-mq88-su34,
1941-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1941/results,1941.08.30,1941,08,30,1941.09.07,1941,09,07,0.0,1941,Quarter-Finals,3,3,,USA,Bobby Riggs,bobby-riggs,rf00,,USA,Frank Parker,frank-parker,p154,64 63 46 62 ,3,1,22,15,0,0,1941-560-rf00-p154,
1941-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1941/results,1941.08.30,1941,08,30,1941.09.07,1941,09,07,0.0,1941,Quarter-Finals,3,4,,USA,"Frederick ""Ted"" Schroeder","frederick-""ted""-schroeder",sb40,,USA,Bryan Grant,bryan-grant,gg80,68 61 62 63 ,3,1,24,14,0,0,1941-560-sb40-gg80,
1941-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1941/results,1941.08.30,1941,08,30,1941.09.07,1941,09,07,0.0,1941,Round of 16,4,1,,USA,Bryan Grant,bryan-grant,gg80,,USA,Gardnar Mulloy,gardnar-mulloy,m273,63 63 62 ,3,0,18,8,0,0,1941-560-gg80-m273,
1941-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1941/results,1941.08.30,1941,08,30,1941.09.07,1941,09,07,0.0,1941,Round of 16,4,2,,USA,Francis Kovacs,francis-kovacs,kg37,,USA,E. Victor Seixas,e.-victor-seixas,s240,62 64 75 ,3,0,19,11,0,0,1941-560-kg37-s240,
1941-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1941/results,1941.08.30,1941,08,30,1941.09.07,1941,09,07,0.0,1941,Round of 16,4,3,,USA,Jack Kramer,jack-kramer,kg10,,USA,Gene Mako,gene-mako,mr41,61 64 61 ,3,0,18,6,0,0,1941-560-kg10-mr41,
