tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Finals,1,1,(2),AUS,Jack Crawford,jack-crawford,ci73,(5),USA,Keith Gledhill,keith-gledhill,gg73,26 75 63 62 ,3,1,21,16,0,0,1933-580-ci73-gg73,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Semi-Finals,2,1,(2),AUS,Jack Crawford,jack-crawford,ci73,(3),USA,Wilmer Allison,wilmer-allison,ad94,63 36 36 60 63 ,3,2,24,18,0,0,1933-580-ci73-ad94,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Semi-Finals,2,2,(5),USA,Keith Gledhill,keith-gledhill,gg73,(8),AUS,Vivian Mcgrath,vivian-mcgrath,mr22,64 61 61 ,3,0,18,6,0,0,1933-580-gg73-mr22,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Quarter-Finals,3,1,(8),AUS,Vivian Mcgrath,vivian-mcgrath,mr22,(1),USA,Ellsworth Vines,ellsworth-vines,v921,63 26 86 75 ,3,1,23,20,0,0,1933-580-mr22-v921,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Quarter-Finals,3,2,(2),AUS,Jack Crawford,jack-crawford,ci73,,AUS,Donald Turnbull,donald-turnbull,td92,61 63 62 ,3,0,18,6,0,0,1933-580-ci73-td92,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Quarter-Finals,3,3,(3),USA,Wilmer Allison,wilmer-allison,ad94,(6),AUS,Adrian Quist,adrian-quist,q964,16 36 97 62 62 ,3,2,25,23,0,0,1933-580-ad94-q964,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Quarter-Finals,3,4,(5),USA,Keith Gledhill,keith-gledhill,gg73,(4),AUS,Harry Hopman,harry-hopman,hd04,36 26 86 60 63 ,3,2,25,21,0,0,1933-580-gg73-hd04,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Round of 16,4,1,(1),USA,Ellsworth Vines,ellsworth-vines,v921,,AUS,Harry Hassett,harry-hassett,hd40,46 61 64 61 ,3,1,22,12,0,0,1933-580-v921-hd40,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Round of 16,4,2,(2),AUS,Jack Crawford,jack-crawford,ci73,,AUS,J. Rodgers,j.-rodgers,re76,62 64 57 60 ,3,1,23,13,0,0,1933-580-ci73-re76,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Round of 16,4,3,(3),USA,Wilmer Allison,wilmer-allison,ad94,,AUS,Edgar Moon,edgar-moon,mr21,64 57 63 62 ,3,1,23,16,0,0,1933-580-ad94-mr21,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Round of 16,4,4,(4),AUS,Harry Hopman,harry-hopman,hd04,,AUS,Basil Fitchett,basil-fitchett,fa21,61 64 63 ,3,0,18,8,0,0,1933-580-hd04-fa21,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Round of 16,4,5,(5),USA,Keith Gledhill,keith-gledhill,gg73,,AUS,John Clemenger,john-clemenger,cj18,60 57 60 63 ,3,1,23,10,0,0,1933-580-gg73-cj18,
1933-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1933/results,1933.01.21,1933,01,21,1933.01.30,1933,01,30,0.0,1933,Round of 16,4,6,(6),AUS,Adrian Quist,adrian-quist,q964,,AUS,Ronald Cummings,ronald-cummings,cj15,63 61 97 ,3,0,21,11,0,0,1933-580-q964-cj15,
