tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
2009-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2009/results,2009.01.04,2009,01,04,2009.01.11,2009,01,11,484750,2009,Finals,1,1,(8),CZE,Radek Stepanek,radek-stepanek,s694,(3),ESP,Fernando Verdasco,fernando-verdasco,v306,36 63 64 ,2,1,15,13,0,0,2009-339-s694-v306,/en/scores/match-stats/archive/2009/339/ms001
2009-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2009/results,2009.01.04,2009,01,04,2009.01.11,2009,01,11,484750,2009,Semi-Finals,2,1,(3),ESP,Fernando Verdasco,fernando-verdasco,v306,,FRA,Paul-Henri Mathieu,paul-henri-mathieu,m850,62 61 ,2,0,12,3,0,0,2009-339-v306-m850,/en/scores/match-stats/archive/2009/339/ms002
2009-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2009/results,2009.01.04,2009,01,04,2009.01.11,2009,01,11,484750,2009,Semi-Finals,2,2,(8),CZE,Radek Stepanek,radek-stepanek,s694,(7),FRA,Richard Gasquet,richard-gasquet,g628,26 62 64 ,2,1,14,12,0,0,2009-339-s694-g628,/en/scores/match-stats/archive/2009/339/ms003
2009-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2009/results,2009.01.04,2009,01,04,2009.01.11,2009,01,11,484750,2009,Quarter-Finals,3,1,(7),FRA,Richard Gasquet,richard-gasquet,g628,(2),FRA,Jo-Wilfried Tsonga,jo-wilfried-tsonga,t786,16 64 62 ,2,1,13,12,0,0,2009-339-g628-t786,/en/scores/match-stats/archive/2009/339/ms007
2009-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2009/results,2009.01.04,2009,01,04,2009.01.11,2009,01,11,484750,2009,Quarter-Finals,3,2,(3),ESP,Fernando Verdasco,fernando-verdasco,v306,,FRA,Florent Serra,florent-serra,s963,46 60 63 ,2,1,16,9,0,0,2009-339-v306-s963,/en/scores/match-stats/archive/2009/339/ms005
2009-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2009/results,2009.01.04,2009,01,04,2009.01.11,2009,01,11,484750,2009,Quarter-Finals,3,3,(8),CZE,Radek Stepanek,radek-stepanek,s694,(4),SWE,Robin Soderling,robin-soderling,sa49,26 64 63 ,2,1,14,13,0,0,2009-339-s694-sa49,/en/scores/match-stats/archive/2009/339/ms006
2009-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2009/results,2009.01.04,2009,01,04,2009.01.11,2009,01,11,484750,2009,Quarter-Finals,3,4,,FRA,Paul-Henri Mathieu,paul-henri-mathieu,m850,,JPN,Kei Nishikori,kei-nishikori,n552,63 64 ,2,0,12,7,0,0,2009-339-m850-n552,/en/scores/match-stats/archive/2009/339/ms004
2009-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2009/results,2009.01.04,2009,01,04,2009.01.11,2009,01,11,484750,2009,Round of 16,4,1,(2),FRA,Jo-Wilfried Tsonga,jo-wilfried-tsonga,t786,,FIN,Jarkko Nieminen,jarkko-nieminen,n289,06 761765,1,1,7,12,1,0,2009-339-t786-n289,/en/scores/match-stats/archive/2009/339/ms015
2009-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2009/results,2009.01.04,2009,01,04,2009.01.11,2009,01,11,484750,2009,Round of 16,4,2,(3),ESP,Fernando Verdasco,fernando-verdasco,v306,,CRO,Mario Ancic,mario-ancic,a385,62 63 ,2,0,12,5,0,0,2009-339-v306-a385,/en/scores/match-stats/archive/2009/339/ms010
2009-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2009/results,2009.01.04,2009,01,04,2009.01.11,2009,01,11,484750,2009,Round of 16,4,3,(4),SWE,Robin Soderling,robin-soderling,sa49,,FRA,Julien Benneteau,julien-benneteau,b747,63 63 ,2,0,12,6,0,0,2009-339-sa49-b747,/en/scores/match-stats/archive/2009/339/ms013
