tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
2017-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2017/results,2017.01.01,2017,01,01,2017.01.08,2017,01,08,495630.0,2017,Finals,1,1,(7),BUL,Grigor Dimitrov,grigor-dimitrov,d875,(3),JPN,Kei Nishikori,kei-nishikori,n552,62 26 63 ,2,1,14,11,0,0,2017-339-d875-n552,
2017-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2017/results,2017.01.01,2017,01,01,2017.01.08,2017,01,08,495630.0,2017,Semi-Finals,2,1,(7),BUL,Grigor Dimitrov,grigor-dimitrov,d875,(1),CAN,Milos Raonic,milos-raonic,r975,76762 ,1,0,7,6,1,0,2017-339-d875-r975,
2017-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2017/results,2017.01.01,2017,01,01,2017.01.08,2017,01,08,495630.0,2017,Semi-Finals,2,2,(3),JPN,Kei Nishikori,kei-nishikori,n552,(2),SUI,Stan Wawrinka,stan-wawrinka,w367,76363 ,1,0,7,6,1,0,2017-339-n552-w367,
2017-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2017/results,2017.01.01,2017,01,01,2017.01.08,2017,01,08,495630.0,2017,Quarter-Finals,3,1,(1),CAN,Milos Raonic,milos-raonic,r975,(5),ESP,Rafael Nadal,rafael-nadal,n409,46 63 64 ,2,1,16,13,0,0,2017-339-r975-n409,
2017-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2017/results,2017.01.01,2017,01,01,2017.01.08,2017,01,08,495630.0,2017,Quarter-Finals,3,2,(2),SUI,Stan Wawrinka,stan-wawrinka,w367,,GBR,Kyle Edmund,kyle-edmund,e831,67264 64 ,1,1,12,11,0,1,2017-339-w367-e831,
2017-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2017/results,2017.01.01,2017,01,01,2017.01.08,2017,01,08,495630.0,2017,Quarter-Finals,3,3,(3),JPN,Kei Nishikori,kei-nishikori,n552,(WC),AUS,Jordan Thompson,jordan-thompson,tc61,61 61 ,2,0,12,2,0,0,2017-339-n552-tc61,
2017-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2017/results,2017.01.01,2017,01,01,2017.01.08,2017,01,08,495630.0,2017,Quarter-Finals,3,4,(7),BUL,Grigor Dimitrov,grigor-dimitrov,d875,(4),AUT,Dominic Thiem,dominic-thiem,tb69,63 46 63 ,2,1,16,12,0,0,2017-339-d875-tb69,
2017-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2017/results,2017.01.01,2017,01,01,2017.01.08,2017,01,08,495630.0,2017,Round of 16,4,1,(1),CAN,Milos Raonic,milos-raonic,r975,,ARG,Diego Schwartzman,diego-schwartzman,sm37,63 62 ,2,0,12,5,0,0,2017-339-r975-sm37,
2017-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2017/results,2017.01.01,2017,01,01,2017.01.08,2017,01,08,495630.0,2017,Round of 16,4,2,(2),SUI,Stan Wawrinka,stan-wawrinka,w367,,SRB,Viktor Troicki,viktor-troicki,t840,76564 ,1,0,7,6,1,0,2017-339-w367-t840,
2017-339,1,Brisbane,brisbane,/en/scores/archive/brisbane/339/2017/results,2017.01.01,2017,01,01,2017.01.08,2017,01,08,495630.0,2017,Round of 16,4,3,(3),JPN,Kei Nishikori,kei-nishikori,n552,(Q),USA,Jared Donaldson,jared-donaldson,dc58,46 64 63 ,2,1,16,13,0,0,2017-339-n552-dc58,
