tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
2023-2843,2,Adelaide International 1,adelaide,/en/scores/archive/adelaide/2843/2023/results,2023.01.01,2023,01,01,2023.01.08,2023,01,08,642735.0,2023,Final,1,1,(1),SRB,Novak Djokovic,novak-djokovic,d643,,USA,Sebastian Korda,sebastian-korda,k0ah,67876364 ,0,1,6,7,0,1,2023-2843-d643-k0ah,/en/scores/stats-centre/archive/2023/2843/ms001
2023-2843,2,Adelaide International 1,adelaide,/en/scores/archive/adelaide/2843/2023/results,2023.01.01,2023,01,01,2023.01.08,2023,01,08,642735.0,2023,Semifinals,2,1,(1),SRB,Novak Djokovic,novak-djokovic,d643,(3),RUS,Daniil Medvedev,daniil-medvedev,mm58,63 64 ,2,0,12,7,0,0,2023-2843-d643-mm58,/en/scores/stats-centre/archive/2023/2843/ms002
2023-2843,2,Adelaide International 1,adelaide,/en/scores/archive/adelaide/2843/2023/results,2023.01.01,2023,01,01,2023.01.08,2023,01,08,642735.0,2023,Semifinals,2,2,,USA,Sebastian Korda,sebastian-korda,k0ah,,JPN,Yoshihito Nishioka,yoshihito-nishioka,n732,76510 (RET),2,0,7,6,1,0,2023-2843-k0ah-n732,/en/scores/stats-centre/archive/2023/2843/ms003
2023-2843,2,Adelaide International 1,adelaide,/en/scores/archive/adelaide/2843/2023/results,2023.01.01,2023,01,01,2023.01.08,2023,01,08,642735.0,2023,Quarterfinals,3,1,(1),SRB,Novak Djokovic,novak-djokovic,d643,(7),CAN,Denis Shapovalov,denis-shapovalov,su55,63 64 ,2,0,12,7,0,0,2023-2843-d643-su55,/en/scores/stats-centre/archive/2023/2843/ms004
2023-2843,2,Adelaide International 1,adelaide,/en/scores/archive/adelaide/2843/2023/results,2023.01.01,2023,01,01,2023.01.08,2023,01,08,642735.0,2023,Quarterfinals,3,2,(3),RUS,Daniil Medvedev,daniil-medvedev,mm58,(8),RUS,Karen Khachanov,karen-khachanov,ke29,63 63 ,2,0,12,6,0,0,2023-2843-mm58-ke29,/en/scores/stats-centre/archive/2023/2843/ms005
2023-2843,2,Adelaide International 1,adelaide,/en/scores/archive/adelaide/2843/2023/results,2023.01.01,2023,01,01,2023.01.08,2023,01,08,642735.0,2023,Quarterfinals,3,3,,USA,Sebastian Korda,sebastian-korda,k0ah,(6),ITA,Jannik Sinner,jannik-sinner,s0ag,75 61 ,2,0,13,6,0,0,2023-2843-k0ah-s0ag,/en/scores/stats-centre/archive/2023/2843/ms006
2023-2843,2,Adelaide International 1,adelaide,/en/scores/archive/adelaide/2843/2023/results,2023.01.01,2023,01,01,2023.01.08,2023,01,08,642735.0,2023,Quarterfinals,3,4,,JPN,Yoshihito Nishioka,yoshihito-nishioka,n732,(Q),AUS,Alexei Popyrin,alexei-popyrin,p09z,76467862 ,1,0,7,6,1,0,2023-2843-n732-p09z,/en/scores/stats-centre/archive/2023/2843/ms007
2023-2843,2,Adelaide International 1,adelaide,/en/scores/archive/adelaide/2843/2023/results,2023.01.01,2023,01,01,2023.01.08,2023,01,08,642735.0,2023,Round of 16,4,1,(1),SRB,Novak Djokovic,novak-djokovic,d643,,FRA,Quentin Halys,quentin-halys,hb64,763765,1,0,7,6,1,0,2023-2843-d643-hb64,/en/scores/stats-centre/archive/2023/2843/ms008
2023-2843,2,Adelaide International 1,adelaide,/en/scores/archive/adelaide/2843/2023/results,2023.01.01,2023,01,01,2023.01.08,2023,01,08,642735.0,2023,Round of 16,4,2,(3),RUS,Daniil Medvedev,daniil-medvedev,mm58,,SRB,Miomir Kecmanovic,miomir-kecmanovic,ki95,60 63 ,2,0,12,3,0,0,2023-2843-mm58-ki95,/en/scores/stats-centre/archive/2023/2843/ms010
2023-2843,2,Adelaide International 1,adelaide,/en/scores/archive/adelaide/2843/2023/results,2023.01.01,2023,01,01,2023.01.08,2023,01,08,642735.0,2023,Round of 16,4,3,(6),ITA,Jannik Sinner,jannik-sinner,s0ag,(WC),AUS,Thanasi Kokkinakis,thanasi-kokkinakis,kd46,76264 ,1,0,7,6,1,0,2023-2843-s0ag-kd46,/en/scores/stats-centre/archive/2023/2843/ms012
