tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
2000-451,1,Doha,doha,/en/scores/archive/doha/451/2000/results,2000.01.03,2000,01,03,2000.01.09,2000,01,09,1000000.0,2000,Finals,1,1,(3),FRA,Fabrice Santoro,fabrice-santoro,s424,,GER,Rainer Schuettler,rainer-schuettler,s636,36 75 30 (RET),3,1,13,11,0,0,2000-451-s424-s636,/en/scores/match-stats/archive/2000/451/ms001
2000-451,1,Doha,doha,/en/scores/archive/doha/451/2000/results,2000.01.03,2000,01,03,2000.01.09,2000,01,09,1000000.0,2000,Semi-Finals,2,1,(3),FRA,Fabrice Santoro,fabrice-santoro,s424,(1),GER,Nicolas Kiefer,nicolas-kiefer,k316,75 64 ,2,0,13,9,0,0,2000-451-s424-k316,/en/scores/match-stats/archive/2000/451/ms002
2000-451,1,Doha,doha,/en/scores/archive/doha/451/2000/results,2000.01.03,2000,01,03,2000.01.09,2000,01,09,1000000.0,2000,Semi-Finals,2,2,,GER,Rainer Schuettler,rainer-schuettler,s636,(4),MAR,Younes El Aynaoui,younes-el-aynaoui,e121,67364 64 ,1,1,12,11,0,1,2000-451-s636-e121,/en/scores/match-stats/archive/2000/451/ms003
2000-451,1,Doha,doha,/en/scores/archive/doha/451/2000/results,2000.01.03,2000,01,03,2000.01.09,2000,01,09,1000000.0,2000,Quarter-Finals,3,1,(1),GER,Nicolas Kiefer,nicolas-kiefer,k316,(8),NED,Sjeng Schalken,sjeng-schalken,s572,61 60 ,2,0,12,1,0,0,2000-451-k316-s572,/en/scores/match-stats/archive/2000/451/ms004
2000-451,1,Doha,doha,/en/scores/archive/doha/451/2000/results,2000.01.03,2000,01,03,2000.01.09,2000,01,09,1000000.0,2000,Quarter-Finals,3,2,(3),FRA,Fabrice Santoro,fabrice-santoro,s424,,SUI,George Bastl,george-bastl,b503,62 64 ,2,0,12,6,0,0,2000-451-s424-b503,/en/scores/match-stats/archive/2000/451/ms005
2000-451,1,Doha,doha,/en/scores/archive/doha/451/2000/results,2000.01.03,2000,01,03,2000.01.09,2000,01,09,1000000.0,2000,Quarter-Finals,3,3,(4),MAR,Younes El Aynaoui,younes-el-aynaoui,e121,,SWE,Mikael Tillstrom,mikael-tillstrom,t166,75 63 ,2,0,13,8,0,0,2000-451-e121-t166,/en/scores/match-stats/archive/2000/451/ms006
2000-451,1,Doha,doha,/en/scores/archive/doha/451/2000/results,2000.01.03,2000,01,03,2000.01.09,2000,01,09,1000000.0,2000,Quarter-Finals,3,4,,GER,Rainer Schuettler,rainer-schuettler,s636,,BLR,Max Mirnyi,max-mirnyi,m595,63 62 ,2,0,12,5,0,0,2000-451-s636-m595,/en/scores/match-stats/archive/2000/451/ms007
2000-451,1,Doha,doha,/en/scores/archive/doha/451/2000/results,2000.01.03,2000,01,03,2000.01.09,2000,01,09,1000000.0,2000,Round of 16,4,1,(1),GER,Nicolas Kiefer,nicolas-kiefer,k316,(Q),ITA,Cristiano Caratti,cristiano-caratti,c270,61 61 ,2,0,12,2,0,0,2000-451-k316-c270,/en/scores/match-stats/archive/2000/451/ms008
2000-451,1,Doha,doha,/en/scores/archive/doha/451/2000/results,2000.01.03,2000,01,03,2000.01.09,2000,01,09,1000000.0,2000,Round of 16,4,2,(3),FRA,Fabrice Santoro,fabrice-santoro,s424,,NED,John van Lottum,john-van-lottum,v201,76961 ,1,0,7,6,1,0,2000-451-s424-v201,/en/scores/match-stats/archive/2000/451/ms010
2000-451,1,Doha,doha,/en/scores/archive/doha/451/2000/results,2000.01.03,2000,01,03,2000.01.09,2000,01,09,1000000.0,2000,Round of 16,4,3,(4),MAR,Younes El Aynaoui,younes-el-aynaoui,e121,,ARG,Gaston Gaudio,gaston-gaudio,g374,64 64 ,2,0,12,8,0,0,2000-451-e121-g374,/en/scores/match-stats/archive/2000/451/ms013
