tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1976-580,1,Australian Open,australian-open,/en/scores/archive/australian-open/580/1976/results,1975.12.26,1975,12,26,1976.01.04,1976,01,04,65000.0,1976,Finals,1,1,,AUS,Mark Edmondson,mark-edmondson,e005,(2),AUS,John Newcombe,john-newcombe,n044,67 63 76 61 ,3,1,25,17,0,0,1976-580-e005-n044,
1976-580,1,Australian Open,australian-open,/en/scores/archive/australian-open/580/1976/results,1975.12.26,1975,12,26,1976.01.04,1976,01,04,65000.0,1976,Semi-Finals,2,1,,AUS,Mark Edmondson,mark-edmondson,e005,(1),AUS,Ken Rosewall,ken-rosewall,r075,61 26 62 64 ,3,1,20,13,0,0,1976-580-e005-r075,
1976-580,1,Australian Open,australian-open,/en/scores/archive/australian-open/580/1976/results,1975.12.26,1975,12,26,1976.01.04,1976,01,04,65000.0,1976,Semi-Finals,2,2,(2),AUS,John Newcombe,john-newcombe,n044,,AUS,Ray Ruffels,ray-ruffels,r076,64 64 76 ,3,0,19,14,0,0,1976-580-n044-r076,
1976-580,1,Australian Open,australian-open,/en/scores/archive/australian-open/580/1976/results,1975.12.26,1975,12,26,1976.01.04,1976,01,04,65000.0,1976,Quarter-Finals,3,1,(1),AUS,Ken Rosewall,ken-rosewall,r075,,AUS,Brad Drewett,brad-drewett,d040,64 36 62 62 ,3,1,21,14,0,0,1976-580-r075-d040,
1976-580,1,Australian Open,australian-open,/en/scores/archive/australian-open/580/1976/results,1975.12.26,1975,12,26,1976.01.04,1976,01,04,65000.0,1976,Quarter-Finals,3,2,(2),AUS,John Newcombe,john-newcombe,n044,,AUS,Ross Case,ross-case,c020,64 64 61 ,3,0,18,9,0,0,1976-580-n044-c020,
1976-580,1,Australian Open,australian-open,/en/scores/archive/australian-open/580/1976/results,1975.12.26,1975,12,26,1976.01.04,1976,01,04,65000.0,1976,Quarter-Finals,3,3,,AUS,Mark Edmondson,mark-edmondson,e005,,AUS,Dick Crealy,dick-crealy,c093,75 76 62 ,3,0,20,13,0,0,1976-580-e005-c093,
1976-580,1,Australian Open,australian-open,/en/scores/archive/australian-open/580/1976/results,1975.12.26,1975,12,26,1976.01.04,1976,01,04,65000.0,1976,Quarter-Finals,3,4,,AUS,Ray Ruffels,ray-ruffels,r076,,AUS,Tony Roche,tony-roche,r073,76 26 67 76 64 ,3,2,28,29,0,0,1976-580-r076-r073,
1976-580,1,Australian Open,australian-open,/en/scores/archive/australian-open/580/1976/results,1975.12.26,1975,12,26,1976.01.04,1976,01,04,65000.0,1976,Round of 16,4,1,(1),AUS,Ken Rosewall,ken-rosewall,r075,,AUS,Syd Ball,syd-ball,b106,36 76 60 64 ,3,1,22,16,0,0,1976-580-r075-b106,
1976-580,1,Australian Open,australian-open,/en/scores/archive/australian-open/580/1976/results,1975.12.26,1975,12,26,1976.01.04,1976,01,04,65000.0,1976,Round of 16,4,2,(2),AUS,John Newcombe,john-newcombe,n044,,RSA,Raymond Moore,raymond-moore,m118,76 64 62 ,3,0,19,12,0,0,1976-580-n044-m118,
1976-580,1,Australian Open,australian-open,/en/scores/archive/australian-open/580/1976/results,1975.12.26,1975,12,26,1976.01.04,1976,01,04,65000.0,1976,Round of 16,4,3,,AUS,Ross Case,ross-case,c020,,USA,Charlie Pasarell,charlie-pasarell,p072,63 63 46 67 75 ,3,2,29,24,0,0,1976-580-c020-p072,
