tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Finals,1,1,,AUS,Gerald Patterson,gerald-patterson,pj50,,GBR,Randolph Lycett,randolph-lycett,lg02,63 64 62 ,3,0,18,9,0,0,1922-540-pj50-lg02,
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Semi-Finals,2,1,,GBR,Randolph Lycett,randolph-lycett,lg02,,GBR,Brian Gilbert,brian-gilbert,gh50,86 97 63 ,3,0,23,16,0,0,1922-540-lg02-gh50,
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Semi-Finals,2,2,,AUS,Gerald Patterson,gerald-patterson,pj50,,AUS,James Anderson,james-anderson,ae69,61 36 79 61 63 ,3,2,28,20,0,0,1922-540-pj50-ae69,
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Quarter-Finals,3,1,,AUS,James Anderson,james-anderson,ae69,,AUS,Pat O'Hara-Wood,pat-o'hara-wood,o583,63 63 26 26 64 ,3,2,22,22,0,0,1922-540-ae69-o583,
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Quarter-Finals,3,2,,GBR,Brian Gilbert,brian-gilbert,gh50,,GBR,Theodore Mavrogordato,theodore-mavrogordato,ms70,64 36 63 36 62 ,3,2,24,21,0,0,1922-540-gh50-ms70,
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Quarter-Finals,3,3,,GBR,Randolph Lycett,randolph-lycett,lg02,,GBR,Percival Davson,percival-davson,de93,26 61 64 86 ,3,1,22,17,0,0,1922-540-lg02-de93,
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Quarter-Finals,3,4,,AUS,Gerald Patterson,gerald-patterson,pj50,,IRL,Cecil Campbell,cecil-campbell,ck23,79 63 62 61 ,3,1,25,15,0,0,1922-540-pj50-ck23,
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Round of 16,4,1,,AUS,James Anderson,james-anderson,ae69,,FRA,Henri Cochet,henri-cochet,cj19,63 60 64 ,3,0,18,7,0,0,1922-540-ae69-cj19,
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Round of 16,4,2,,IRL,Cecil Campbell,cecil-campbell,ck23,,GBR,Cecil Tindell-Green,cecil-tindell-green,te64,26 62 97 60 ,3,1,23,15,0,0,1922-540-ck23-te64,
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Round of 16,4,3,,GBR,Percival Davson,percival-davson,de93,,GBR,Alexander Drew,alexander-drew,df05,60 64 63 ,3,0,18,7,0,0,1922-540-de93-df05,
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Round of 16,4,4,,GBR,Brian Gilbert,brian-gilbert,gh50,,GBR,George Alan Thomas,george-alan-thomas,te68,911 62 36 62 60 ,4,1,30,11,1,0,1922-540-gh50-te68,
1922-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1922/results,1922.06.26,1922,06,26,1922.07.10,1922,07,10,0.0,1922,Round of 16,4,5,,GBR,Randolph Lycett,randolph-lycett,lg02,,FRA,Jacques Brugnon,jacques-brugnon,bo88,62 16 75 63 ,3,1,20,16,0,0,1922-540-lg02-bo88,
