tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Finals,1,1,(1),USA,Don Budge,don-budge,bp59,(4),AUS,John Bromwich,john-bromwich,bo44,64 62 61 ,3,0,18,7,0,0,1938-580-bp59-bo44,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Semi-Finals,2,1,(1),USA,Don Budge,don-budge,bp59,(6),AUS,Adrian Quist,adrian-quist,q964,64 62 86 ,3,0,20,12,0,0,1938-580-bp59-q964,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Semi-Finals,2,2,(4),AUS,John Bromwich,john-bromwich,bo44,(2),GER,Gottfried Von Cramm,gottfried-von-cramm,v911,63 75 61 ,3,0,19,9,0,0,1938-580-bo44-v911,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Quarter-Finals,3,1,(1),USA,Don Budge,don-budge,bp59,,AUS,Leonard Schwartz,leonard-schwartz,st69,64 63 108 ,3,0,13,7,1,0,1938-580-bp59-st69,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Quarter-Finals,3,2,(2),GER,Gottfried Von Cramm,gottfried-von-cramm,v911,(5),AUS,Vivian Mcgrath,vivian-mcgrath,mr22,62 36 46 75 60 ,3,2,26,19,0,0,1938-580-v911-mr22,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Quarter-Finals,3,3,(4),AUS,John Bromwich,john-bromwich,bo44,(8),USA,Gene Mako,gene-mako,mr41,64 75 62 ,3,0,19,11,0,0,1938-580-bo44-mr41,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Quarter-Finals,3,4,(6),AUS,Adrian Quist,adrian-quist,q964,,AUS,George Holland,george-holland,hd84,57 64 61 62 ,3,1,23,14,0,0,1938-580-q964-hd84,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 16,4,1,(1),USA,Don Budge,don-budge,bp59,,AUS,Harold Whillans,harold-whillans,w851,61 60 61 ,3,0,18,2,0,0,1938-580-bp59-w851,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 16,4,2,(2),GER,Gottfried Von Cramm,gottfried-von-cramm,v911,,AUS,Donald Turnbull,donald-turnbull,td92,60 64 46 86 ,3,1,24,16,0,0,1938-580-v911-td92,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 16,4,3,,AUS,George Holland,george-holland,hd84,(3),GER,Henner Henkel,henner-henkel,hd86,16 46 63 60 64 ,3,2,23,19,0,0,1938-580-hd84-hd86,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 16,4,4,(4),AUS,John Bromwich,john-bromwich,bo44,,AUS,James Gilchrist,james-gilchrist,gg52,62 62 60 ,3,0,18,4,0,0,1938-580-bo44-gg52,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 16,4,5,(5),AUS,Vivian Mcgrath,vivian-mcgrath,mr22,,AUS,Max Newcombe,max-newcombe,n815,64 64 61 ,3,0,18,9,0,0,1938-580-mr22-n815,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 16,4,6,(6),AUS,Adrian Quist,adrian-quist,q964,,AUS,Edgar Moon,edgar-moon,mr21,75 86 61 ,3,0,21,12,0,0,1938-580-q964-mr21,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 16,4,7,,AUS,Leonard Schwartz,leonard-schwartz,st69,(7),AUS,Jack Crawford,jack-crawford,ci73,75 57 63 86 ,3,1,26,21,0,0,1938-580-st69-ci73,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 16,4,8,(8),USA,Gene Mako,gene-mako,mr41,,AUS,Harry Hopman,harry-hopman,hd04,36 64 75 61 ,3,1,22,16,0,0,1938-580-mr41-hd04,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,1,(1),USA,Don Budge,don-budge,bp59,,AUS,Les Hancock,les-hancock,hd38,62 63 64 ,3,0,18,9,0,0,1938-580-bp59-hd38,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,2,(2),GER,Gottfried Von Cramm,gottfried-von-cramm,v911,,AUS,Norman Wasley,norman-wasley,w854,63 62 61 ,3,0,18,6,0,0,1938-580-v911-w854,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,3,(3),GER,Henner Henkel,henner-henkel,hd86,,AUS,Dinny Pails,dinny-pails,pi85,75 61 60 ,3,0,19,6,0,0,1938-580-hd86-pi85,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,4,(4),AUS,John Bromwich,john-bromwich,bo44,,AUS,Anthony Maggs,anthony-maggs,mr00,62 60 60 ,3,0,18,2,0,0,1938-580-bo44-mr00,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,5,(5),AUS,Vivian Mcgrath,vivian-mcgrath,mr22,,AUS,W. Stephen,w.-stephen,su41,108 97 63 ,3,0,16,10,1,0,1938-580-mr22-su41,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,6,(6),AUS,Adrian Quist,adrian-quist,q964,,AUS,Max Bonner,max-bonner,bo83,60 61 62 ,3,0,18,3,0,0,1938-580-q964-bo83,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,7,(7),AUS,Jack Crawford,jack-crawford,ci73,,AUS,Donald Lovett,donald-lovett,lf53,64 63 62 ,3,0,18,9,0,0,1938-580-ci73-lf53,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,8,(8),USA,Gene Mako,gene-mako,mr41,,AUS,Lionel Brodie,lionel-brodie,bo80,63 97 64 ,3,0,21,14,0,0,1938-580-mr41-bo80,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,9,,AUS,James Gilchrist,james-gilchrist,gg52,,AUS,Jack Harper,jack-harper,hd24,(W/O),0,0,0,0,0,0,1938-580-gg52-hd24,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,10,,AUS,George Holland,george-holland,hd84,,AUS,Arthur Huxley,arthur-huxley,hd82,57 61 108 64 108 ,4,1,19,12,2,0,1938-580-hd84-hd82,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,11,,AUS,Harry Hopman,harry-hopman,hd04,,AUS,Cliff Harvey,cliff-harvey,hd88,61 61 97 ,3,0,21,9,0,0,1938-580-hd04-hd88,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,12,,AUS,Edgar Moon,edgar-moon,mr21,,AUS,F. Bennett,f.-bennett,bp08,64 63 63 ,3,0,18,10,0,0,1938-580-mr21-bp08,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,13,,AUS,Max Newcombe,max-newcombe,n815,,AUS,Colin Long,colin-long,le95,46 16 62 63 62 ,3,2,23,19,0,0,1938-580-n815-le95,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,14,,AUS,Leonard Schwartz,leonard-schwartz,st69,,AUS,Patrick Callaghan,patrick-callaghan,cj36,64 57 62 61 ,3,1,23,14,0,0,1938-580-st69-cj36,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,15,,AUS,Donald Turnbull,donald-turnbull,td92,,AUS,Oswald William Thoma Sidwell,oswald-william-thoma-sidwell,st34,62 61 64 ,3,0,18,7,0,0,1938-580-td92-st34,
1938-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1938/results,1938.01.21,1938,01,21,1938.01.31,1938,01,31,0.0,1938,Round of 32,5,16,,AUS,Harold Whillans,harold-whillans,w851,,AUS,Mervyn Weston,mervyn-weston,w825,63 62 61 ,3,0,18,6,0,0,1938-580-w851-w825,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Finals,1,1,(1),USA,Don Budge,don-budge,bp59,(3),CZE,Roderich Menzel,roderich-menzel,mr26,63 62 64 ,3,0,18,9,0,0,1938-520-bp59-mr26,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Semi-Finals,2,1,(1),USA,Don Budge,don-budge,bp59,(12),YUG,Josip Palada,josip-palada,pi39,62 63 63 ,3,0,18,8,0,0,1938-520-bp59-pi39,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Semi-Finals,2,2,(3),CZE,Roderich Menzel,roderich-menzel,mr26,(2),YUG,Franjo Puncec,franjo-puncec,pi63,64 64 64 ,3,0,18,12,0,0,1938-520-mr26-pi63,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Quarter-Finals,3,1,(1),USA,Don Budge,don-budge,bp59,(8),FRA,Bernard Destremau,bernard-destremau,dd06,64 63 64 ,3,0,18,11,0,0,1938-520-bp59-dd06,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Quarter-Finals,3,2,(2),YUG,Franjo Puncec,franjo-puncec,pi63,(10),CZE,Frantisek Cejnar,frantisek-cejnar,cj78,36 63 62 62 ,3,1,21,13,0,0,1938-520-pi63-cj78,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Quarter-Finals,3,3,(3),CZE,Roderich Menzel,roderich-menzel,mr26,(11),YUG,Dragutin Mitic,dragutin-mitic,mq81,60 60 61 ,3,0,18,1,0,0,1938-520-mr26-mq81,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Quarter-Finals,3,4,(12),YUG,Josip Palada,josip-palada,pi39,(4),FRA,Christian Boussus,christian-boussus,bo58,61 36 46 61 62 ,3,2,25,16,0,0,1938-520-pi39-bo58,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Round of 16,4,1,(1),USA,Don Budge,don-budge,bp59,(16),YUG,Franjo Kukuljevic,franjo-kukuljevic,kf98,62 86 26 16 61 ,3,2,23,21,0,0,1938-520-bp59-kf98,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Round of 16,4,2,(2),YUG,Franjo Puncec,franjo-puncec,pi63,,HUN,Emil Gabori,emil-gabori,gh18,64 61 61 ,3,0,18,6,0,0,1938-520-pi63-gh18,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Round of 16,4,3,(3),CZE,Roderich Menzel,roderich-menzel,mr26,,GBR,Robert Mulliken,robert-mulliken,mr94,86 68 62 61 ,3,1,26,17,0,0,1938-520-mr26-mr94,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Round of 16,4,4,(4),FRA,Christian Boussus,christian-boussus,bo58,(13),USA,Owen Anderson,owen-anderson,ae23,64 60 62 ,3,0,18,6,0,0,1938-520-bo58-ae23,
1938-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1938/results,1938.06.02,1938,06,02,1938.06.11,1938,06,11,0.0,1938,Round of 16,4,5,(12),YUG,Josip Palada,josip-palada,pi39,(5),USA,Ladislav Hecht,ladislav-hecht,hc94,63 63 63 ,3,0,18,9,0,0,1938-520-pi39-hc94,
