tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
2004-451,1,Doha,doha,/en/scores/archive/doha/451/2004/results,2004.01.05,2004,01,05,2004.01.11,2004,01,11,1000000.0,2004,Finals,1,1,(WC),FRA,Nicolas Escude,nicolas-escude,e140,,CRO,Ivan Ljubicic,ivan-ljubicic,l360,63 764,2,0,13,9,1,0,2004-451-e140-l360,/en/scores/match-stats/archive/2004/451/ms001
2004-451,1,Doha,doha,/en/scores/archive/doha/451/2004/results,2004.01.05,2004,01,05,2004.01.11,2004,01,11,1000000.0,2004,Semi-Finals,2,1,,CRO,Ivan Ljubicic,ivan-ljubicic,l360,(7),GBR,Tim Henman,tim-henman,h336,76236 765,2,0,14,12,2,0,2004-451-l360-h336,/en/scores/match-stats/archive/2004/451/ms003
2004-451,1,Doha,doha,/en/scores/archive/doha/451/2004/results,2004.01.05,2004,01,05,2004.01.11,2004,01,11,1000000.0,2004,Semi-Finals,2,2,(WC),FRA,Nicolas Escude,nicolas-escude,e140,(8),ARG,Agustin Calleri,agustin-calleri,c478,62 63 ,2,0,12,5,0,0,2004-451-e140-c478,/en/scores/match-stats/archive/2004/451/ms002
2004-451,1,Doha,doha,/en/scores/archive/doha/451/2004/results,2004.01.05,2004,01,05,2004.01.11,2004,01,11,1000000.0,2004,Quarter-Finals,3,1,,CRO,Ivan Ljubicic,ivan-ljubicic,l360,(4),FRA,Sebastien Grosjean,sebastien-grosjean,g379,63 57 64 ,2,1,17,14,0,0,2004-451-l360-g379,/en/scores/match-stats/archive/2004/451/ms006
2004-451,1,Doha,doha,/en/scores/archive/doha/451/2004/results,2004.01.05,2004,01,05,2004.01.11,2004,01,11,1000000.0,2004,Quarter-Finals,3,2,(7),GBR,Tim Henman,tim-henman,h336,,ARM,Sargis Sargsian,sargis-sargsian,s545,63 61 ,2,0,12,4,0,0,2004-451-h336-s545,/en/scores/match-stats/archive/2004/451/ms007
2004-451,1,Doha,doha,/en/scores/archive/doha/451/2004/results,2004.01.05,2004,01,05,2004.01.11,2004,01,11,1000000.0,2004,Quarter-Finals,3,3,(8),ARG,Agustin Calleri,agustin-calleri,c478,,SWE,Jonas Bjorkman,jonas-bjorkman,b446,64 64 ,2,0,12,8,0,0,2004-451-c478-b446,/en/scores/match-stats/archive/2004/451/ms004
2004-451,1,Doha,doha,/en/scores/archive/doha/451/2004/results,2004.01.05,2004,01,05,2004.01.11,2004,01,11,1000000.0,2004,Quarter-Finals,3,4,(WC),FRA,Nicolas Escude,nicolas-escude,e140,,KOR,Hyung-Taik Lee,hyung-taik-lee,l311,64 62 ,2,0,12,6,0,0,2004-451-e140-l311,/en/scores/match-stats/archive/2004/451/ms005
2004-451,1,Doha,doha,/en/scores/archive/doha/451/2004/results,2004.01.05,2004,01,05,2004.01.11,2004,01,11,1000000.0,2004,Round of 16,4,1,,SWE,Jonas Bjorkman,jonas-bjorkman,b446,(1),USA,Andy Roddick,andy-roddick,r485,63 64 ,2,0,12,7,0,0,2004-451-b446-r485,/en/scores/match-stats/archive/2004/451/ms008
2004-451,1,Doha,doha,/en/scores/archive/doha/451/2004/results,2004.01.05,2004,01,05,2004.01.11,2004,01,11,1000000.0,2004,Round of 16,4,2,(4),FRA,Sebastien Grosjean,sebastien-grosjean,g379,(Q),CZE,Bohdan Ulihrach,bohdan-ulihrach,u032,61 64 ,2,0,12,5,0,0,2004-451-g379-u032,/en/scores/match-stats/archive/2004/451/ms013
2004-451,1,Doha,doha,/en/scores/archive/doha/451/2004/results,2004.01.05,2004,01,05,2004.01.11,2004,01,11,1000000.0,2004,Round of 16,4,3,(7),GBR,Tim Henman,tim-henman,h336,,ARG,Juan Ignacio Chela,juan-ignacio-chela,c514,63 64 ,2,0,12,7,0,0,2004-451-h336-c514,/en/scores/match-stats/archive/2004/451/ms014
