tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Finals,1,1,(3),AUS,Ashley Cooper,ashley-cooper,c229,(1),AUS,Mal Anderson,mal-anderson,a060,75 63 64 ,3,0,19,12,0,0,1958-580-c229-a060,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Semi-Finals,2,1,(1),AUS,Mal Anderson,mal-anderson,a060,(7),AUS,Mervyn Rose,mervyn-rose,r163,62 57 64 1917 ,2,2,18,22,0,1,1958-580-a060-r163,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Semi-Finals,2,2,(3),AUS,Ashley Cooper,ashley-cooper,c229,(5),AUS,Neale Fraser,neale-fraser,f113,62 36 108 63 ,3,1,16,11,1,0,1958-580-c229-f113,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Quarter-Finals,3,1,(1),AUS,Mal Anderson,mal-anderson,a060,(8),RSA,Trevor Fancutt,trevor-fancutt,f135,63 64 57 1210 ,2,2,18,16,0,1,1958-580-a060-f135,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Quarter-Finals,3,2,(3),AUS,Ashley Cooper,ashley-cooper,c229,(6),USA,Michael Green,michael-green,gg05,61 62 46 57 62 ,3,2,27,18,0,0,1958-580-c229-gg05,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Quarter-Finals,3,3,(5),AUS,Neale Fraser,neale-fraser,f113,(9),AUS,Roy Emerson,roy-emerson,e030,46 61 64 63 ,3,1,22,14,0,0,1958-580-f113-e030,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Quarter-Finals,3,4,(7),AUS,Mervyn Rose,mervyn-rose,r163,(10),AUS,Bob Howe,bob-howe,h130,36 46 61 86 60 ,3,2,27,19,0,0,1958-580-r163-h130,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 16,4,1,(1),AUS,Mal Anderson,mal-anderson,a060,,AUS,Barry Phillips-Moore,barry-phillips-moore,p078,63 63 62 ,3,0,18,8,0,0,1958-580-a060-p078,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 16,4,2,(9),AUS,Roy Emerson,roy-emerson,e030,(2),USA,Barry MacKay,barry-mackay,m294,64 46 97 97 ,3,1,28,24,0,0,1958-580-e030-m294,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 16,4,3,(3),AUS,Ashley Cooper,ashley-cooper,c229,,AUS,John Pearce,john-pearce,pi14,63 63 60 ,3,0,18,6,0,0,1958-580-c229-pi14,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 16,4,4,(5),AUS,Neale Fraser,neale-fraser,f113,,ITA,Martin Mulligan,martin-mulligan,m155,97 97 62 ,3,0,24,16,0,0,1958-580-f113-m155,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 16,4,5,(6),USA,Michael Green,michael-green,gg05,(11),AUS,Rod Laver,rod-laver,l058,46 63 64 64 ,3,1,22,17,0,0,1958-580-gg05-l058,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 16,4,6,(7),AUS,Mervyn Rose,mervyn-rose,r163,,AUS,Warren Woodcock,warren-woodcock,w775,64 63 75 ,3,0,19,12,0,0,1958-580-r163-w775,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 16,4,7,(8),RSA,Trevor Fancutt,trevor-fancutt,f135,(12),AUS,Bob Mark,bob-mark,mq23,63 36 46 1210 108 ,2,3,15,17,1,1,1958-580-f135-mq23,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 16,4,8,(10),AUS,Bob Howe,bob-howe,h130,,AUS,Graham Lovett,graham-lovett,le46,64 63 62 ,3,0,18,9,0,0,1958-580-h130-le46,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,1,(1),AUS,Mal Anderson,mal-anderson,a060,,RSA,Bob Hewitt,bob-hewitt,h058,63 62 60 ,3,0,18,5,0,0,1958-580-a060-h058,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,2,(2),USA,Barry MacKay,barry-mackay,m294,,AUS,Wayne Reid,wayne-reid,r174,62 62 62 ,3,0,18,6,0,0,1958-580-m294-r174,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,3,(3),AUS,Ashley Cooper,ashley-cooper,c229,,AUS,Ron Clements,ron-clements,ci36,61 62 61 ,3,0,18,4,0,0,1958-580-c229-ci36,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,4,,AUS,Graham Lovett,graham-lovett,le46,(4),USA,Ron Holmberg,ron-holmberg,h061,(W/O),0,0,0,0,0,0,1958-580-le46-h061,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,5,(5),AUS,Neale Fraser,neale-fraser,f113,,AUS,Ken Fletcher,ken-fletcher,f108,60 61 61 ,3,0,18,2,0,0,1958-580-f113-f108,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,6,(6),USA,Michael Green,michael-green,gg05,,AUS,Doug Reid,doug-reid,r522,63 75 64 ,3,0,19,12,0,0,1958-580-gg05-r522,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,7,(7),AUS,Mervyn Rose,mervyn-rose,r163,,AUS,Jack May,jack-may,m267,64 36 75 64 ,3,1,22,19,0,0,1958-580-r163-m267,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,8,(8),RSA,Trevor Fancutt,trevor-fancutt,f135,,AUS,Peter Newman,peter-newman,n793,75 68 86 64 ,3,1,27,23,0,0,1958-580-f135-n793,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,9,(9),AUS,Roy Emerson,roy-emerson,e030,,AUS,Neil Gibson,neil-gibson,gg11,63 61 62 ,3,0,18,6,0,0,1958-580-e030-gg11,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,10,(10),AUS,Bob Howe,bob-howe,h130,,AUS,Francis Gorman,francis-gorman,gg18,64 64 60 ,3,0,18,8,0,0,1958-580-h130-gg18,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,11,(11),AUS,Rod Laver,rod-laver,l058,,AUS,Fred Stolle,fred-stolle,s129,64 36 63 63 ,3,1,21,16,0,0,1958-580-l058-s129,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,12,(12),AUS,Bob Mark,bob-mark,mq23,,AUS,Pat O'Kane,pat-o'kane,o537,61 62 62 ,3,0,18,5,0,0,1958-580-mq23-o537,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,13,,ITA,Martin Mulligan,martin-mulligan,m155,,AUS,William Edwards,william-edwards,e898,63 86 63 ,3,0,20,12,0,0,1958-580-m155-e898,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,14,,AUS,John Pearce,john-pearce,pi14,,AUS,Don Candy,don-candy,c182,64 46 46 61 62 ,3,2,26,19,0,0,1958-580-pi14-c182,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,15,,AUS,Barry Phillips-Moore,barry-phillips-moore,p078,,AUS,Warren Jacques,warren-jacques,j059,62 64 62 ,3,0,18,8,0,0,1958-580-p078-j059,
1958-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1958/results,1958.01.17,1958,01,17,1958.01.27,1958,01,27,0.0,1958,Round of 32,5,16,,AUS,Warren Woodcock,warren-woodcock,w775,,AUS,John Fraser,john-fraser,f134,68 57 119 62 63 ,2,3,24,21,0,0,1958-580-w775-f134,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Finals,1,1,(3),AUS,Mervyn Rose,mervyn-rose,r163,(5),CHI,Luis Ayala,luis-ayala,a073,63 64 64 ,3,0,18,11,0,0,1958-520-r163-a073,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Semi-Finals,2,1,(5),CHI,Luis Ayala,luis-ayala,a073,(1),AUS,Ashley Cooper,ashley-cooper,c229,911 46 64 62 75 ,4,1,32,18,1,0,1958-520-a073-c229,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Semi-Finals,2,2,(3),AUS,Mervyn Rose,mervyn-rose,r163,(7),BEL,Jacques Brichant,jacques-brichant,bn76,108 61 63 ,3,0,13,4,1,0,1958-520-r163-bn76,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Quarter-Finals,3,1,(1),AUS,Ashley Cooper,ashley-cooper,c229,(8),ITA,Giuseppe Merlo,giuseppe-merlo,m276,79 62 79 63 62 ,3,2,32,25,0,0,1958-520-c229-m276,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Quarter-Finals,3,2,(7),BEL,Jacques Brichant,jacques-brichant,bn76,(2),AUS,Neale Fraser,neale-fraser,f113,57 57 75 60 63 ,3,2,29,22,0,0,1958-520-bn76-f113,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Quarter-Finals,3,3,(3),AUS,Mervyn Rose,mervyn-rose,r163,(11),FRA,Pierre Darmon,pierre-darmon,d131,64 810 63 61 ,4,0,26,9,1,0,1958-520-r163-d131,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Quarter-Finals,3,4,(5),CHI,Luis Ayala,luis-ayala,a073,(13),FRA,Robert Haillet,robert-haillet,h131,60 75 64 ,3,0,19,9,0,0,1958-520-a073-h131,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Round of 16,4,1,(1),AUS,Ashley Cooper,ashley-cooper,c229,(16),ESP,Andres Gimeno,andres-gimeno,g075,75 61 64 ,3,0,19,10,0,0,1958-520-c229-g075,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Round of 16,4,2,(2),AUS,Neale Fraser,neale-fraser,f113,,HUN,Istvan Gulyas,istvan-gulyas,g151,64 16 60 63 ,3,1,19,13,0,0,1958-520-f113-g151,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Round of 16,4,3,(3),AUS,Mervyn Rose,mervyn-rose,r163,(14),FRA,Paul Remy,paul-remy,re29,46 64 86 62 ,3,1,24,18,0,0,1958-520-r163-re29,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Round of 16,4,4,(13),FRA,Robert Haillet,robert-haillet,h131,(4),USA,Budge Patty,budge-patty,pi25,57 75 108 46 75 ,3,2,24,23,1,0,1958-520-h131-pi25,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Round of 16,4,5,(5),CHI,Luis Ayala,luis-ayala,a073,(12),ITA,Nicola Pietrangeli,nicola-pietrangeli,p141,62 61 68 61 ,3,1,24,12,0,0,1958-520-a073-p141,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Round of 16,4,6,(11),FRA,Pierre Darmon,pierre-darmon,d131,(6),CZE,Jaroslav Drobny,jaroslav-drobny,d531,63 86 16 86 ,3,1,23,21,0,0,1958-520-d131-d531,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Round of 16,4,7,(7),BEL,Jacques Brichant,jacques-brichant,bn76,(10),ITA,Orlando Sirola,orlando-sirola,ss58,64 63 75 ,3,0,19,12,0,0,1958-520-bn76-ss58,
1958-520,2,French Championships,french-championships,/en/scores/archive/french-championships/520/1958/results,1958.05.20,1958,05,20,1958.06.01,1958,06,01,0.0,1958,Round of 16,4,8,(8),ITA,Giuseppe Merlo,giuseppe-merlo,m276,,HUN,Antal Jancso,antal-jancso,j604,36 61 75 63 ,3,1,22,15,0,0,1958-520-m276-j604,
