tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Finals,1,1,(2),AUS,Ashley Cooper,ashley-cooper,c229,(3),AUS,Neale Fraser,neale-fraser,f113,63 911 64 62 ,4,0,27,10,1,0,1957-580-c229-f113,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Semi-Finals,2,1,(3),AUS,Neale Fraser,neale-fraser,f113,(1),AUS,Lew Hoad,lew-hoad,h132,75 36 61 64 ,3,1,22,16,0,0,1957-580-f113-h132,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Semi-Finals,2,2,(2),AUS,Ashley Cooper,ashley-cooper,c229,(4),AUS,Mal Anderson,mal-anderson,a060,64 97 64 ,3,0,21,15,0,0,1957-580-c229-a060,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Quarter-Finals,3,1,(1),AUS,Lew Hoad,lew-hoad,h132,,USA,Michael Green,michael-green,gg05,46 36 62 63 63 ,3,2,25,20,0,0,1957-580-h132-gg05,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Quarter-Finals,3,2,(2),AUS,Ashley Cooper,ashley-cooper,c229,(7),AUS,Warren Woodcock,warren-woodcock,w775,62 36 61 64 ,3,1,21,13,0,0,1957-580-c229-w775,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Quarter-Finals,3,3,(3),AUS,Neale Fraser,neale-fraser,f113,,AUS,Graham Lovett,graham-lovett,le46,61 60 61 ,3,0,18,2,0,0,1957-580-f113-le46,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Quarter-Finals,3,4,(4),AUS,Mal Anderson,mal-anderson,a060,(5),ITA,Nicola Pietrangeli,nicola-pietrangeli,p141,97 97 62 ,3,0,24,16,0,0,1957-580-a060-p141,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Round of 16,4,1,(1),AUS,Lew Hoad,lew-hoad,h132,,AUS,Neil Gibson,neil-gibson,gg11,63 64 60 ,3,0,18,7,0,0,1957-580-h132-gg11,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Round of 16,4,2,(2),AUS,Ashley Cooper,ashley-cooper,c229,,AUS,Barry Phillips-Moore,barry-phillips-moore,p078,63 62 108 ,3,0,13,5,1,0,1957-580-c229-p078,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Round of 16,4,3,(3),AUS,Neale Fraser,neale-fraser,f113,,AUS,Brian Tobin,brian-tobin,t376,79 61 60 62 ,3,1,25,12,0,0,1957-580-f113-t376,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Round of 16,4,4,(4),AUS,Mal Anderson,mal-anderson,a060,,USA,Myron Franks,myron-franks,f117,63 62 60 ,3,0,18,5,0,0,1957-580-a060-f117,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Round of 16,4,5,(5),ITA,Nicola Pietrangeli,nicola-pietrangeli,p141,,AUS,Bob Mark,bob-mark,mq23,119 36 64 61 ,2,2,16,12,0,0,1957-580-p141-mq23,
1957-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1957/results,1957.01.18,1957,01,18,1957.01.28,1957,01,28,0.0,1957,Round of 16,4,6,,AUS,Graham Lovett,graham-lovett,le46,(6),GBR,Michael Davies,michael-davies,d133,16 86 64 64 ,3,1,21,20,0,0,1957-580-le46-d133,
