tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1990-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1990/results,1990.01.01,1990,01,01,1990.01.07,1990,01,07,150000,1990,Finals,1,1,(3),AUT,Thomas Muster,thomas-muster,m099,,USA,Jimmy Arias,jimmy-arias,a031,36 62 75 ,2,1,16,13,0,0,1990-7308-m099-a031,
1990-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1990/results,1990.01.01,1990,01,01,1990.01.07,1990,01,07,150000,1990,Semi-Finals,2,1,(3),AUT,Thomas Muster,thomas-muster,m099,(1),ESP,Sergi Bruguera,sergi-bruguera,b350,26 62 76 ,2,1,15,14,0,0,1990-7308-m099-b350,
1990-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1990/results,1990.01.01,1990,01,01,1990.01.07,1990,01,07,150000,1990,Semi-Finals,2,2,,USA,Jimmy Arias,jimmy-arias,a031,,FRA,Jean-Philippe Fleurian,jean-philippe-fleurian,f031,62 63 ,2,0,12,5,0,0,1990-7308-a031-f031,
1990-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1990/results,1990.01.01,1990,01,01,1990.01.07,1990,01,07,150000,1990,Quarter-Finals,3,1,(1),ESP,Sergi Bruguera,sergi-bruguera,b350,,GER,Michael Stich,michael-stich,s351,67 60 64 ,2,1,18,11,0,0,1990-7308-b350-s351,
1990-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1990/results,1990.01.01,1990,01,01,1990.01.07,1990,01,07,150000,1990,Quarter-Finals,3,2,(3),AUT,Thomas Muster,thomas-muster,m099,(WC),AUS,Mark Kratzmann,mark-kratzmann,k021,75 64 ,2,0,13,9,0,0,1990-7308-m099-k021,
1990-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1990/results,1990.01.01,1990,01,01,1990.01.07,1990,01,07,150000,1990,Quarter-Finals,3,3,,USA,Jimmy Arias,jimmy-arias,a031,(6),NED,Mark Koevermans,mark-koevermans,k016,63 64 ,2,0,12,7,0,0,1990-7308-a031-k016,
1990-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1990/results,1990.01.01,1990,01,01,1990.01.07,1990,01,07,150000,1990,Quarter-Finals,3,4,,FRA,Jean-Philippe Fleurian,jean-philippe-fleurian,f031,,FRA,Jerome Potier,jerome-potier,p043,63 36 61 ,2,1,15,10,0,0,1990-7308-f031-p043,
1990-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1990/results,1990.01.01,1990,01,01,1990.01.07,1990,01,07,150000,1990,Round of 16,4,1,(1),ESP,Sergi Bruguera,sergi-bruguera,b350,(WC),AUS,Broderick Dyke,broderick-dyke,d049,67 62 63 ,2,1,18,12,0,0,1990-7308-b350-d049,
1990-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1990/results,1990.01.01,1990,01,01,1990.01.07,1990,01,07,150000,1990,Round of 16,4,2,(3),AUT,Thomas Muster,thomas-muster,m099,,AUS,John Fitzgerald,john-fitzgerald,f028,62 76 ,2,0,13,8,0,0,1990-7308-m099-f028,
1990-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1990/results,1990.01.01,1990,01,01,1990.01.07,1990,01,07,150000,1990,Round of 16,4,3,,USA,Jimmy Arias,jimmy-arias,a031,(4),RUS,Alexander Volkov,alexander-volkov,v037,64 76 ,2,0,13,10,0,0,1990-7308-a031-v037,
