tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Finals,1,1,(5),AUS,Mark Edmondson,mark-edmondson,e005,,AUS,Brad Drewett,brad-drewett,d040,75 62 ,2,0,13,7,0,0,1981-7308-e005-d040,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Semi-Finals,2,1,(5),AUS,Mark Edmondson,mark-edmondson,e005,(7),AUS,Syd Ball,syd-ball,b106,57 62 64 ,2,1,17,13,0,0,1981-7308-e005-b106,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Semi-Finals,2,2,,AUS,Brad Drewett,brad-drewett,d040,(6),RSA,Eddie Edwards,eddie-edwards,e006,36 63 64 ,2,1,15,13,0,0,1981-7308-d040-e006,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Quarter-Finals,3,1,(5),AUS,Mark Edmondson,mark-edmondson,e005,(3),USA,Tom Gullikson,tom-gullikson,g049,63 76 ,2,0,13,9,0,0,1981-7308-e005-g049,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Quarter-Finals,3,2,(6),RSA,Eddie Edwards,eddie-edwards,e006,,AUS,Wayne Pascoe,wayne-pascoe,p073,61 64 ,2,0,12,5,0,0,1981-7308-e006-p073,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Quarter-Finals,3,3,(7),AUS,Syd Ball,syd-ball,b106,,AUS,John Fitzgerald,john-fitzgerald,f028,76 75 ,2,0,14,11,0,0,1981-7308-b106-f028,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Quarter-Finals,3,4,,AUS,Brad Drewett,brad-drewett,d040,,AUS,Chris Johnstone,chris-johnstone,j014,63 63 ,2,0,12,6,0,0,1981-7308-d040-j014,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 16,4,1,(3),USA,Tom Gullikson,tom-gullikson,g049,,AUS,Hans Hansson,hans-hansson,h050,61 75 ,2,0,13,6,0,0,1981-7308-g049-h050,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 16,4,2,,AUS,Wayne Pascoe,wayne-pascoe,p073,(4),NZL,Chris Lewis,chris-lewis,l024,64 61 ,2,0,12,5,0,0,1981-7308-p073-l024,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 16,4,3,(5),AUS,Mark Edmondson,mark-edmondson,e005,(Q),USA,Glen Holroyd,glen-holroyd,h063,26 61 62 ,2,1,14,9,0,0,1981-7308-e005-h063,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 16,4,4,(6),RSA,Eddie Edwards,eddie-edwards,e006,,USA,Jim Gurfein,jim-gurfein,g054,76 57 75 ,2,1,19,18,0,0,1981-7308-e006-g054,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 16,4,5,(7),AUS,Syd Ball,syd-ball,b106,(Q),PHI,Beejong Sisson,beejong-sisson,s143,75 36 75 ,2,1,17,16,0,0,1981-7308-b106-s143,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 16,4,6,,AUS,Brad Drewett,brad-drewett,d040,,AUS,Ross Case,ross-case,c020,36 62 64 ,2,1,15,12,0,0,1981-7308-d040-c020,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 16,4,7,,AUS,John Fitzgerald,john-fitzgerald,f028,,AUS,Dale Collings,dale-collings,c085,64 76 ,2,0,13,10,0,0,1981-7308-f028-c085,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 16,4,8,,AUS,Chris Johnstone,chris-johnstone,j014,(Q),USA,Craig Wittus,craig-wittus,w030,61 62 ,2,0,12,3,0,0,1981-7308-j014-w030,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 32,5,1,,AUS,Dale Collings,dale-collings,c085,(2),AUS,Colin Dibley,colin-dibley,d076,75 62 ,2,0,13,7,0,0,1981-7308-c085-d076,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 32,5,2,(3),USA,Tom Gullikson,tom-gullikson,g049,,AUS,Cliff Letcher,cliff-letcher,l062,36 76 64 ,2,1,16,16,0,0,1981-7308-g049-l062,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 32,5,3,(4),NZL,Chris Lewis,chris-lewis,l024,,AUS,Pat Cash,pat-cash,c023,63 61 ,2,0,12,4,0,0,1981-7308-l024-c023,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 32,5,4,(5),AUS,Mark Edmondson,mark-edmondson,e005,(Q),AUS,Peter Doohan,peter-doohan,d036,26 76 62 ,2,1,15,14,0,0,1981-7308-e005-d036,
1981-7308,1,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1981/results,1981.01.05,1981,01,05,0001.01.01,0001,01,01,57000,1981,Round of 32,5,5,(6),RSA,Eddie Edwards,eddie-edwards,e006,,GER,Ulrich Marten,ulrich-marten,m137,57 64 64 ,2,1,17,15,0,0,1981-7308-e006-m137,
