tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Finals,1,1,(3),SWE,Stefan Edberg,stefan-edberg,e004,,NED,Paul Haarhuis,paul-haarhuis,h223,63 62 ,2,0,12,5,0,0,1994-451-e004-h223,/en/scores/match-stats/archive/1994/451/ms001
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Semi-Finals,2,1,(3),SWE,Stefan Edberg,stefan-edberg,e004,,AUT,Gilbert Schaller,gilbert-schaller,s315,64 67564 ,1,1,12,11,0,1,1994-451-e004-s315,/en/scores/match-stats/archive/1994/451/ms003
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Semi-Finals,2,2,,NED,Paul Haarhuis,paul-haarhuis,h223,(4),CRO,Goran Ivanisevic,goran-ivanisevic,i034,62 64 ,2,0,12,6,0,0,1994-451-h223-i034,/en/scores/match-stats/archive/1994/451/ms002
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Quarter-Finals,3,1,(3),SWE,Stefan Edberg,stefan-edberg,e004,(WC),FRA,Henri Leconte,henri-leconte,l014,64 62 ,2,0,12,6,0,0,1994-451-e004-l014,/en/scores/match-stats/archive/1994/451/ms006
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Quarter-Finals,3,2,(4),CRO,Goran Ivanisevic,goran-ivanisevic,i034,,ITA,Stefano Pescosolido,stefano-pescosolido,p235,64 64 ,2,0,12,8,0,0,1994-451-i034-p235,/en/scores/match-stats/archive/1994/451/ms005
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Quarter-Finals,3,3,,NED,Paul Haarhuis,paul-haarhuis,h223,,RUS,Andrei Olhovskiy,andrei-olhovskiy,o009,64 62 ,2,0,12,6,0,0,1994-451-h223-o009,/en/scores/match-stats/archive/1994/451/ms004
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Quarter-Finals,3,4,,AUT,Gilbert Schaller,gilbert-schaller,s315,,HAI,Ronald Agenor,ronald-agenor,a006,763766,1,0,7,6,1,0,1994-451-s315-a006,/en/scores/match-stats/archive/1994/451/ms007
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 16,4,1,,HAI,Ronald Agenor,ronald-agenor,a006,(2),GER,Michael Stich,michael-stich,s351,57 64 64 ,2,1,17,15,0,0,1994-451-a006-s351,/en/scores/match-stats/archive/1994/451/ms015
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 16,4,2,(3),SWE,Stefan Edberg,stefan-edberg,e004,,SWE,Anders Jarryd,anders-jarryd,j006,61 61 ,2,0,12,2,0,0,1994-451-e004-j006,/en/scores/match-stats/archive/1994/451/ms013
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 16,4,3,(4),CRO,Goran Ivanisevic,goran-ivanisevic,i034,,MAR,Younes El Aynaoui,younes-el-aynaoui,e121,76167962 ,1,0,7,6,1,0,1994-451-i034-e121,/en/scores/match-stats/archive/1994/451/ms010
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 16,4,4,,NED,Paul Haarhuis,paul-haarhuis,h223,(Q),MAR,Karim Alami,karim-alami,a203,64 67563 ,1,1,12,11,0,1,1994-451-h223-a203,/en/scores/match-stats/archive/1994/451/ms008
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 16,4,5,(WC),FRA,Henri Leconte,henri-leconte,l014,,NED,Jacco Eltingh,jacco-eltingh,e106,63 61 ,2,0,12,4,0,0,1994-451-l014-e106,/en/scores/match-stats/archive/1994/451/ms012
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 16,4,6,,RUS,Andrei Olhovskiy,andrei-olhovskiy,o009,,GER,Carl-Uwe Steeb,carl-uwe-steeb,s080,75 62 ,2,0,13,7,0,0,1994-451-o009-s080,/en/scores/match-stats/archive/1994/451/ms009
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 16,4,7,,ITA,Stefano Pescosolido,stefano-pescosolido,p235,,FRA,Olivier Delaitre,olivier-delaitre,d015,62 64 ,2,0,12,6,0,0,1994-451-p235-d015,/en/scores/match-stats/archive/1994/451/ms011
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 16,4,8,,AUT,Gilbert Schaller,gilbert-schaller,s315,,GER,Karsten Braasch,karsten-braasch,b305,62 10 (RET),3,0,7,2,0,0,1994-451-s315-b305,/en/scores/match-stats/archive/1994/451/ms014
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,1,(Q),MAR,Karim Alami,karim-alami,a203,(1),USA,Pete Sampras,pete-sampras,s402,36 62 64 ,2,1,15,12,0,0,1994-451-a203-s402,/en/scores/match-stats/archive/1994/451/ms016
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,2,(2),GER,Michael Stich,michael-stich,s351,,FRA,Stephane Simian,stephane-simian,s454,62 61 ,2,0,12,3,0,0,1994-451-s351-s454,/en/scores/match-stats/archive/1994/451/ms031
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,3,(3),SWE,Stefan Edberg,stefan-edberg,e004,(WC),RSA,Gary Muller,gary-muller,m096,61 64 ,2,0,12,5,0,0,1994-451-e004-m096,/en/scores/match-stats/archive/1994/451/ms027
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,4,(4),CRO,Goran Ivanisevic,goran-ivanisevic,i034,(WC),JPN,Shuzo Matsuoka,shuzo-matsuoka,m338,64 06 64 ,2,1,12,14,0,0,1994-451-i034-m338,/en/scores/match-stats/archive/1994/451/ms020
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,5,,NED,Jacco Eltingh,jacco-eltingh,e106,(5),GER,Marc-Kevin Goellner,marc-kevin-goellner,g252,63 763,2,0,13,9,1,0,1994-451-e106-g252,/en/scores/match-stats/archive/1994/451/ms024
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,6,,ITA,Stefano Pescosolido,stefano-pescosolido,p235,(6),ESP,Javier Sanchez,javier-sanchez,s015,64 62 ,2,0,12,6,0,0,1994-451-p235-s015,/en/scores/match-stats/archive/1994/451/ms023
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,7,,GER,Karsten Braasch,karsten-braasch,b305,(7),RUS,Andrei Cherkasov,andrei-cherkasov,c260,61 36 64 ,2,1,15,11,0,0,1994-451-b305-c260,/en/scores/match-stats/archive/1994/451/ms028
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,8,,GER,Carl-Uwe Steeb,carl-uwe-steeb,s080,(8),SWE,Magnus Larsson,magnus-larsson,l206,76657 62 ,2,0,13,8,1,0,1994-451-s080-l206,/en/scores/match-stats/archive/1994/451/ms019
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,9,,HAI,Ronald Agenor,ronald-agenor,a006,,ESP,Jordi Burillo,jordi-burillo,b429,62 64 ,2,0,12,6,0,0,1994-451-a006-b429,/en/scores/match-stats/archive/1994/451/ms030
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,10,,FRA,Olivier Delaitre,olivier-delaitre,d015,(Q),NED,Fernon Wibier,fernon-wibier,w171,76262 ,1,0,7,6,1,0,1994-451-d015-w171,/en/scores/match-stats/archive/1994/451/ms022
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,11,,MAR,Younes El Aynaoui,younes-el-aynaoui,e121,,SWE,Jonas Bjorkman,jonas-bjorkman,b446,36 63 63 ,2,1,15,12,0,0,1994-451-e121-b446,/en/scores/match-stats/archive/1994/451/ms021
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,12,,NED,Paul Haarhuis,paul-haarhuis,h223,,ESP,Tomas Carbonell,tomas-carbonell,c216,76646 61 ,2,0,13,7,1,0,1994-451-h223-c216,/en/scores/match-stats/archive/1994/451/ms017
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,13,,SWE,Anders Jarryd,anders-jarryd,j006,,SWE,Henrik Holm,henrik-holm,h191,64 765,2,0,13,10,1,0,1994-451-j006-h191,/en/scores/match-stats/archive/1994/451/ms026
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,14,(WC),FRA,Henri Leconte,henri-leconte,l014,(Q),FRA,Frederic Vitoux,frederic-vitoux,v147,63 62 ,2,0,12,5,0,0,1994-451-l014-v147,/en/scores/match-stats/archive/1994/451/ms025
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,15,,RUS,Andrei Olhovskiy,andrei-olhovskiy,o009,,GER,David Prinosil,david-prinosil,p273,64 75 ,2,0,13,9,0,0,1994-451-o009-p273,/en/scores/match-stats/archive/1994/451/ms018
1994-451,1,Doha,doha,/en/scores/archive/doha/451/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,525000.0,1994,Round of 32,5,16,,AUT,Gilbert Schaller,gilbert-schaller,s315,(Q),GER,Lars Rehmann,lars-rehmann,r285,76461 ,1,0,7,6,1,0,1994-451-s315-r285,/en/scores/match-stats/archive/1994/451/ms029
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Finals,1,1,,RUS,Yevgeny Kafelnikov,yevgeny-kafelnikov,k267,(4),RUS,Alexander Volkov,alexander-volkov,v037,64 63 ,2,0,12,7,0,0,1994-7308-k267-v037,/en/scores/match-stats/archive/1994/7308/ms001
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Semi-Finals,2,1,(4),RUS,Alexander Volkov,alexander-volkov,v037,,SWE,Nicklas Kulti,nicklas-kulti,k181,46 63 63 ,2,1,16,12,0,0,1994-7308-v037-k181,/en/scores/match-stats/archive/1994/7308/ms003
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Semi-Finals,2,2,,RUS,Yevgeny Kafelnikov,yevgeny-kafelnikov,k267,,AUS,Patrick Rafter,patrick-rafter,r255,61 75 ,2,0,13,6,0,0,1994-7308-k267-r255,/en/scores/match-stats/archive/1994/7308/ms002
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Quarter-Finals,3,1,(4),RUS,Alexander Volkov,alexander-volkov,v037,,DEN,Kenneth Carlsen,kenneth-carlsen,c328,75 60 ,2,0,13,5,0,0,1994-7308-v037-c328,/en/scores/match-stats/archive/1994/7308/ms006
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Quarter-Finals,3,2,,RUS,Yevgeny Kafelnikov,yevgeny-kafelnikov,k267,,CZE,David Rikl,david-rikl,r203,57 63 75 ,2,1,18,15,0,0,1994-7308-k267-r203,/en/scores/match-stats/archive/1994/7308/ms005
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Quarter-Finals,3,3,,SWE,Nicklas Kulti,nicklas-kulti,k181,,FRA,Guillaume Raoux,guillaume-raoux,r186,76563 ,1,0,7,6,1,0,1994-7308-k181-r186,/en/scores/match-stats/archive/1994/7308/ms007
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Quarter-Finals,3,4,,AUS,Patrick Rafter,patrick-rafter,r255,,RSA,Grant Stafford,grant-stafford,s406,36 63 765,2,1,16,15,1,0,1994-7308-r255-s406,/en/scores/match-stats/archive/1994/7308/ms004
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 16,4,1,,RSA,Grant Stafford,grant-stafford,s406,(1),AUT,Thomas Muster,thomas-muster,m099,76346 64 ,2,0,13,10,1,0,1994-7308-s406-m099,/en/scores/match-stats/archive/1994/7308/ms008
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 16,4,2,,RUS,Yevgeny Kafelnikov,yevgeny-kafelnikov,k267,(3),CZE,Karel Novacek,karel-novacek,n025,64 61 ,2,0,12,5,0,0,1994-7308-k267-n025,/en/scores/match-stats/archive/1994/7308/ms010
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 16,4,3,(4),RUS,Alexander Volkov,alexander-volkov,v037,,SWE,Christian Bergstrom,christian-bergstrom,b040,63 36 64 ,2,1,15,13,0,0,1994-7308-v037-b040,/en/scores/match-stats/archive/1994/7308/ms013
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 16,4,4,,FRA,Guillaume Raoux,guillaume-raoux,r186,(7),AUS,Richard Fromberg,richard-fromberg,f164,67563 64 ,1,1,12,11,0,1,1994-7308-r186-f164,/en/scores/match-stats/archive/1994/7308/ms014
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 16,4,5,,AUS,Patrick Rafter,patrick-rafter,r255,(8),NZL,Brett Steven,brett-steven,s321,46 62 762,2,1,17,14,1,0,1994-7308-r255-s321,/en/scores/match-stats/archive/1994/7308/ms009
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 16,4,6,,DEN,Kenneth Carlsen,kenneth-carlsen,c328,(Q),SWE,Jan Apell,jan-apell,a176,63 36 63 ,2,1,15,12,0,0,1994-7308-c328-a176,/en/scores/match-stats/archive/1994/7308/ms012
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 16,4,7,,SWE,Nicklas Kulti,nicklas-kulti,k181,,GBR,Greg Rusedski,greg-rusedski,r237,76263 ,1,0,7,6,1,0,1994-7308-k181-r237,/en/scores/match-stats/archive/1994/7308/ms015
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 16,4,8,,CZE,David Rikl,david-rikl,r203,,AUS,Jamie Morgan,jamie-morgan,m408,64 62 ,2,0,12,6,0,0,1994-7308-r203-m408,/en/scores/match-stats/archive/1994/7308/ms011
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,1,(1),AUT,Thomas Muster,thomas-muster,m099,,USA,Bryan Shelton,bryan-shelton,s380,62 62 ,2,0,12,4,0,0,1994-7308-m099-s380,/en/scores/match-stats/archive/1994/7308/ms016
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,2,,SWE,Nicklas Kulti,nicklas-kulti,k181,(2),SUI,Marc Rosset,marc-rosset,r214,76463 ,1,0,7,6,1,0,1994-7308-k181-r214,/en/scores/match-stats/archive/1994/7308/ms031
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,3,(3),CZE,Karel Novacek,karel-novacek,n025,(Q),RSA,David Adams,david-adams,a177,64 62 ,2,0,12,6,0,0,1994-7308-n025-a177,/en/scores/match-stats/archive/1994/7308/ms020
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,4,(4),RUS,Alexander Volkov,alexander-volkov,v037,,FRA,Rodolphe Gilbert,rodolphe-gilbert,g108,64 62 ,2,0,12,6,0,0,1994-7308-v037-g108,/en/scores/match-stats/archive/1994/7308/ms027
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,5,,CZE,David Rikl,david-rikl,r203,(5),ISR,Amos Mansdorf,amos-mansdorf,m012,64 64 ,2,0,12,8,0,0,1994-7308-r203-m012,/en/scores/match-stats/archive/1994/7308/ms023
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,6,(Q),SWE,Jan Apell,jan-apell,a176,(6),RUS,Andrei Chesnokov,andrei-chesnokov,c031,62 75 ,2,0,13,7,0,0,1994-7308-a176-c031,/en/scores/match-stats/archive/1994/7308/ms024
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,7,(7),AUS,Richard Fromberg,richard-fromberg,f164,(WC),SWE,Mats Wilander,mats-wilander,w023,63 46 62 ,2,1,16,11,0,0,1994-7308-f164-w023,/en/scores/match-stats/archive/1994/7308/ms028
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,8,(8),NZL,Brett Steven,brett-steven,s321,,ZIM,Byron Black,byron-black,b397,63 62 ,2,0,12,5,0,0,1994-7308-s321-b397,/en/scores/match-stats/archive/1994/7308/ms019
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,9,,SWE,Christian Bergstrom,christian-bergstrom,b040,,ITA,Andrea Gaudenzi,andrea-gaudenzi,g254,61 64 ,2,0,12,5,0,0,1994-7308-b040-g254,/en/scores/match-stats/archive/1994/7308/ms026
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,10,,DEN,Kenneth Carlsen,kenneth-carlsen,c328,(Q),CAN,Sebastien Lareau,sebastien-lareau,l226,62 762,2,0,13,8,1,0,1994-7308-c328-l226,/en/scores/match-stats/archive/1994/7308/ms025
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,11,,RUS,Yevgeny Kafelnikov,yevgeny-kafelnikov,k267,(WC),AUS,Pat Cash,pat-cash,c023,46 61 63 ,2,1,16,10,0,0,1994-7308-k267-c023,/en/scores/match-stats/archive/1994/7308/ms021
1994-7308,2,Adelaide,adelaide,/en/scores/archive/adelaide/7308/1994/results,1994.01.03,1994,01,03,1994.01.09,1994,01,09,313750.0,1994,Round of 32,5,12,,AUS,Jamie Morgan,jamie-morgan,m408,(LL),RSA,David Nainkin,david-nainkin,n101,67363 64 ,1,1,12,11,0,1,1994-7308-m408-n101,/en/scores/match-stats/archive/1994/7308/ms022
