tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1943-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1943/results,1943.09.01,1943,09,01,1943.09.06,1943,09,06,0.0,1943,Finals,1,1,,USA,Joseph Hunt,joseph-hunt,hd80,,USA,Jack Kramer,jack-kramer,kg10,63 68 108 60 ,3,1,19,11,1,0,1943-560-hd80-kg10,
1943-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1943/results,1943.09.01,1943,09,01,1943.09.06,1943,09,06,0.0,1943,Semi-Finals,2,1,,USA,Joseph Hunt,joseph-hunt,hd80,,USA,Bill Talbert,bill-talbert,td72,36 64 62 64 ,3,1,21,16,0,0,1943-560-hd80-td72,
1943-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1943/results,1943.09.01,1943,09,01,1943.09.06,1943,09,06,0.0,1943,Semi-Finals,2,2,,USA,Jack Kramer,jack-kramer,kg10,,ECU,Pancho Segura,pancho-segura,s246,26 64 75 63 ,3,1,21,18,0,0,1943-560-kg10-s246,
1943-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1943/results,1943.09.01,1943,09,01,1943.09.06,1943,09,06,0.0,1943,Quarter-Finals,3,1,,USA,Joseph Hunt,joseph-hunt,hd80,,USA,Frank Parker,frank-parker,p154,86 62 63 ,3,0,20,11,0,0,1943-560-hd80-p154,
1943-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1943/results,1943.09.01,1943,09,01,1943.09.06,1943,09,06,0.0,1943,Quarter-Finals,3,2,,USA,Jack Kramer,jack-kramer,kg10,,USA,Jack Tuero,jack-tuero,td80,61 62 64 ,3,0,18,7,0,0,1943-560-kg10-td80,
1943-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1943/results,1943.09.01,1943,09,01,1943.09.06,1943,09,06,0.0,1943,Quarter-Finals,3,3,,ECU,Pancho Segura,pancho-segura,s246,,USA,Seymour Greenberg,seymour-greenberg,gg69,62 64 61 ,3,0,18,7,0,0,1943-560-s246-gg69,
1943-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1943/results,1943.09.01,1943,09,01,1943.09.06,1943,09,06,0.0,1943,Quarter-Finals,3,4,,USA,Bill Talbert,bill-talbert,td72,,USA,Elwood Cooke,elwood-cooke,cj44,61 46 86 64 ,3,1,24,17,0,0,1943-560-td72-cj44,
1943-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1943/results,1943.09.01,1943,09,01,1943.09.06,1943,09,06,0.0,1943,Round of 16,4,1,,USA,Elwood Cooke,elwood-cooke,cj44,,USA,Harris Everett,harris-everett,e922,62 62 ,2,0,12,4,0,0,1943-560-cj44-e922,
1943-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1943/results,1943.09.01,1943,09,01,1943.09.06,1943,09,06,0.0,1943,Round of 16,4,2,,USA,Seymour Greenberg,seymour-greenberg,gg69,,USA,Charles Oliver,charles-oliver,o540,64 63 ,2,0,12,7,0,0,1943-560-gg69-o540,
1943-560,1,US Championships,us-championships,/en/scores/archive/us-championships/560/1943/results,1943.09.01,1943,09,01,1943.09.06,1943,09,06,0.0,1943,Round of 16,4,3,,USA,Joseph Hunt,joseph-hunt,hd80,,USA,James Brink,james-brink,bo77,61 60 ,2,0,12,1,0,0,1943-560-hd80-bo77,
