tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Finals,1,1,(1),AUS,Roy Emerson,roy-emerson,e030,(2),USA,Arthur Ashe,arthur-ashe,a063,64 61 64 ,3,0,18,9,0,0,1967-580-e030-a063,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Semi-Finals,2,1,(1),AUS,Roy Emerson,roy-emerson,e030,(5),AUS,Tony Roche,tony-roche,r073,63 46 1513 1315 62 ,2,3,18,19,0,2,1967-580-e030-r073,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Semi-Finals,2,2,(2),USA,Arthur Ashe,arthur-ashe,a063,(3),AUS,John Newcombe,john-newcombe,n044,1210 2022 63 62 ,3,1,15,7,1,1,1967-580-a063-n044,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Quarter-Finals,3,1,(1),AUS,Roy Emerson,roy-emerson,e030,(9),AUS,Bill Bowrey,bill-bowrey,b224,46 64 119 1614 ,1,3,12,17,0,1,1967-580-e030-b224,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Quarter-Finals,3,2,(2),USA,Arthur Ashe,arthur-ashe,a063,(7),AUS,Owen Davidson,owen-davidson,d054,61 63 62 ,3,0,18,6,0,0,1967-580-a063-d054,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Quarter-Finals,3,3,(3),AUS,John Newcombe,john-newcombe,n044,(6),GBR,Mark Cox,mark-cox,c090,63 75 64 ,3,0,19,12,0,0,1967-580-n044-c090,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Quarter-Finals,3,4,(5),AUS,Tony Roche,tony-roche,r073,(4),USA,Cliff Richey,cliff-richey,r071,108 75 46 57 61 ,3,2,23,19,1,0,1967-580-r073-r071,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 16,4,1,(1),AUS,Roy Emerson,roy-emerson,e030,(14),USA,Jim Osborne,jim-osborne,o046,86 63 64 ,3,0,20,13,0,0,1967-580-e030-o046,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 16,4,2,(2),USA,Arthur Ashe,arthur-ashe,a063,(15),AUS,William Coghlan,william-coghlan,c228,61 64 60 ,3,0,18,5,0,0,1967-580-a063-c228,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 16,4,3,(3),AUS,John Newcombe,john-newcombe,n044,,AUS,John Cottrill,john-cottrill,c197,64 64 75 ,3,0,19,13,0,0,1967-580-n044-c197,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 16,4,4,(4),USA,Cliff Richey,cliff-richey,r071,(11),AUS,Ray Ruffels,ray-ruffels,r076,36 63 46 97 63 ,3,2,28,25,0,0,1967-580-r071-r076,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 16,4,5,(5),AUS,Tony Roche,tony-roche,r073,,AUS,Allan Stone,allan-stone,s148,61 63 62 ,3,0,18,6,0,0,1967-580-r073-s148,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 16,4,6,(6),GBR,Mark Cox,mark-cox,c090,(13),AUS,Barry Phillips-Moore,barry-phillips-moore,p078,46 61 64 63 ,3,1,22,14,0,0,1967-580-c090-p078,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 16,4,7,(7),AUS,Owen Davidson,owen-davidson,d054,(10),USA,Jim McManus,jim-mcmanus,m144,64 62 63 ,3,0,18,9,0,0,1967-580-d054-m144,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 16,4,8,(9),AUS,Bill Bowrey,bill-bowrey,b224,(8),GBR,Graham Stilwell,graham-stilwell,s147,63 62 75 ,3,0,19,10,0,0,1967-580-b224-s147,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 32,5,1,(1),AUS,Roy Emerson,roy-emerson,e030,,AUS,Jim Ryan,jim-ryan,re05,64 75 62 ,3,0,19,11,0,0,1967-580-e030-re05,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 32,5,2,(2),USA,Arthur Ashe,arthur-ashe,a063,,AUS,Peter McPherson,peter-mcpherson,m352,61 63 62 ,3,0,18,6,0,0,1967-580-a063-m352,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 32,5,3,(3),AUS,John Newcombe,john-newcombe,n044,,AUS,Geoff Sara,geoff-sara,s332,(W/O),0,0,0,0,0,0,1967-580-n044-s332,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 32,5,4,(4),USA,Cliff Richey,cliff-richey,r071,,BEL,Andre Thielemans,andre-thielemans,td40,(W/O),0,0,0,0,0,0,1967-580-r071-td40,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 32,5,5,(5),AUS,Tony Roche,tony-roche,r073,,NZL,Brian Fairlie,brian-fairlie,f066,97 60 61 ,3,0,21,8,0,0,1967-580-r073-f066,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 32,5,6,(6),GBR,Mark Cox,mark-cox,c090,,BEL,Claude De Gronckel,claude-de-gronckel,d124,63 61 64 ,3,0,18,8,0,0,1967-580-c090-d124,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 32,5,7,(7),AUS,Owen Davidson,owen-davidson,d054,,JAM,Lance Lumsden,lance-lumsden,l121,61 62 63 ,3,0,18,6,0,0,1967-580-d054-l121,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 32,5,8,(8),GBR,Graham Stilwell,graham-stilwell,s147,,AUS,Warren Jacques,warren-jacques,j059,86 63 63 ,3,0,20,12,0,0,1967-580-s147-j059,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 32,5,9,(9),AUS,Bill Bowrey,bill-bowrey,b224,,AUS,Terry Addison,terry-addison,a056,63 61 61 ,3,0,18,5,0,0,1967-580-b224-a056,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 32,5,10,(10),USA,Jim McManus,jim-mcmanus,m144,,SWE,Kenneth Andersson,kenneth-andersson,a450,63 61 16 119 ,2,2,14,11,0,0,1967-580-m144-a450,
1967-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1967/results,1967.01.20,1967,01,20,1967.01.30,1967,01,30,0.0,1967,Round of 32,5,11,(11),AUS,Ray Ruffels,ray-ruffels,r076,,JAM,D. Richard Russell,d.-richard-russell,r077,75 61 60 ,3,0,19,6,0,0,1967-580-r076-r077,
