tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Finals,1,1,(1),AUS,Roy Emerson,roy-emerson,e030,(2),AUS,Fred Stolle,fred-stolle,s129,63 64 62 ,3,0,18,9,0,0,1964-580-e030-s129,
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Semi-Finals,2,1,(1),AUS,Roy Emerson,roy-emerson,e030,(6),ITA,Martin Mulligan,martin-mulligan,m155,62 97 64 ,3,0,21,13,0,0,1964-580-e030-m155,
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Semi-Finals,2,2,(2),AUS,Fred Stolle,fred-stolle,s129,(4),AUS,Ken Fletcher,ken-fletcher,f108,64 36 63 36 63 ,3,2,24,22,0,0,1964-580-s129-f108,
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Quarter-Finals,3,1,(1),AUS,Roy Emerson,roy-emerson,e030,(7),AUS,Tony Roche,tony-roche,r073,75 62 62 ,3,0,19,9,0,0,1964-580-e030-r073,
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Quarter-Finals,3,2,(2),AUS,Fred Stolle,fred-stolle,s129,(8),AUS,Owen Davidson,owen-davidson,d054,16 75 63 62 ,3,1,20,16,0,0,1964-580-s129-d054,
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Quarter-Finals,3,3,(6),ITA,Martin Mulligan,martin-mulligan,m155,(3),AUS,John Newcombe,john-newcombe,n044,36 64 63 68 86 ,3,2,29,27,0,0,1964-580-m155-n044,
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Quarter-Finals,3,4,(4),AUS,Ken Fletcher,ken-fletcher,f108,(9),GBR,Michael Sangster,michael-sangster,s239,1715 46 60 61 ,2,2,17,14,0,1,1964-580-f108-s239,
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Round of 16,4,1,(1),AUS,Roy Emerson,roy-emerson,e030,,AUS,Brian Bowman,brian-bowman,b221,64 75 64 ,3,0,19,13,0,0,1964-580-e030-b221,
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Round of 16,4,2,(2),AUS,Fred Stolle,fred-stolle,s129,,AUS,Ross Sherriff,ross-sherriff,s299,63 63 62 ,3,0,18,8,0,0,1964-580-s129-s299,
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Round of 16,4,3,(3),AUS,John Newcombe,john-newcombe,n044,,AUS,Barry Geraghty,barry-geraghty,g150,61 64 (RET),3,0,12,5,0,0,1964-580-n044-g150,
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Round of 16,4,4,(4),AUS,Ken Fletcher,ken-fletcher,f108,,AUS,Bill Bowrey,bill-bowrey,b224,63 64 64 ,3,0,18,11,0,0,1964-580-f108-b224,
1964-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1964/results,1964.01.04,1964,01,04,1964.01.13,1964,01,13,0.0,1964,Round of 16,4,5,(9),GBR,Michael Sangster,michael-sangster,s239,(5),RSA,Bob Hewitt,bob-hewitt,h058,68 1614 86 46 64 ,2,3,25,30,0,1,1964-580-s239-h058,
