tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1980-713,1,Hobart,hobart,/en/scores/archive/hobart/713/1980/results,1979.12.31,1979,12,31,0001.01.01,0001,01,01,50000,1980,Finals,1,1,,ISR,Shlomo Glickstein,shlomo-glickstein,g019,,USA,Robert Van't Hof,robert-van't-hof,v008,76 64 ,2,0,13,10,0,0,1980-713-g019-v008,
1980-713,1,Hobart,hobart,/en/scores/archive/hobart/713/1980/results,1979.12.31,1979,12,31,0001.01.01,0001,01,01,50000,1980,Semi-Finals,2,1,,ISR,Shlomo Glickstein,shlomo-glickstein,g019,,AUS,Terry Rocavert,terry-rocavert,r072,16 64 62 ,2,1,13,12,0,0,1980-713-g019-r072,
1980-713,1,Hobart,hobart,/en/scores/archive/hobart/713/1980/results,1979.12.31,1979,12,31,0001.01.01,0001,01,01,50000,1980,Semi-Finals,2,2,,USA,Robert Van't Hof,robert-van't-hof,v008,,USA,Rick Fisher,rick-fisher,f070,76 63 ,2,0,13,9,0,0,1980-713-v008-f070,
1980-713,1,Hobart,hobart,/en/scores/archive/hobart/713/1980/results,1979.12.31,1979,12,31,0001.01.01,0001,01,01,50000,1980,Quarter-Finals,3,1,,AUS,Terry Rocavert,terry-rocavert,r072,(6),RSA,Raymond Moore,raymond-moore,m118,63 62 ,2,0,12,5,0,0,1980-713-r072-m118,
1980-713,1,Hobart,hobart,/en/scores/archive/hobart/713/1980/results,1979.12.31,1979,12,31,0001.01.01,0001,01,01,50000,1980,Quarter-Finals,3,2,,USA,Rick Fisher,rick-fisher,f070,(7),AUS,Syd Ball,syd-ball,b106,64 64 ,2,0,12,8,0,0,1980-713-f070-b106,
1980-713,1,Hobart,hobart,/en/scores/archive/hobart/713/1980/results,1979.12.31,1979,12,31,0001.01.01,0001,01,01,50000,1980,Quarter-Finals,3,3,,ISR,Shlomo Glickstein,shlomo-glickstein,g019,(8),AUS,John Marks,john-marks,m136,64 36 62 ,2,1,15,12,0,0,1980-713-g019-m136,
1980-713,1,Hobart,hobart,/en/scores/archive/hobart/713/1980/results,1979.12.31,1979,12,31,0001.01.01,0001,01,01,50000,1980,Quarter-Finals,3,4,,USA,Robert Van't Hof,robert-van't-hof,v008,,AUS,Chris Kachel,chris-kachel,k044,76 61 ,2,0,13,7,0,0,1980-713-v008-k044,
1980-713,1,Hobart,hobart,/en/scores/archive/hobart/713/1980/results,1979.12.31,1979,12,31,0001.01.01,0001,01,01,50000,1980,Round of 16,4,1,,AUS,Terry Rocavert,terry-rocavert,r072,(1),USA,Henry Pfister,henry-pfister,p026,64 61 ,2,0,12,5,0,0,1980-713-r072-p026,
1980-713,1,Hobart,hobart,/en/scores/archive/hobart/713/1980/results,1979.12.31,1979,12,31,0001.01.01,0001,01,01,50000,1980,Round of 16,4,2,(7),AUS,Syd Ball,syd-ball,b106,(3),AUS,Paul Kronk,paul-kronk,k073,62 76 ,2,0,13,8,0,0,1980-713-b106-k073,
1980-713,1,Hobart,hobart,/en/scores/archive/hobart/713/1980/results,1979.12.31,1979,12,31,0001.01.01,0001,01,01,50000,1980,Round of 16,4,3,,ISR,Shlomo Glickstein,shlomo-glickstein,g019,(4),AUS,Mark Edmondson,mark-edmondson,e005,67 63 64 ,2,1,18,14,0,0,1980-713-g019-e005,
