tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1983-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1983/results,1983.01.10,1983,01,10,0001.01.01,0001,01,01,88500,1983,Finals,1,1,(1),AUS,John Alexander,john-alexander,a014,(2),NZL,Russell Simpson,russell-simpson,s052,64 63 63 ,3,0,18,10,0,0,1983-301-a014-s052,
1983-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1983/results,1983.01.10,1983,01,10,0001.01.01,0001,01,01,88500,1983,Semi-Finals,2,1,(1),AUS,John Alexander,john-alexander,a014,(3),NZL,Chris Lewis,chris-lewis,l024,76 64 ,2,0,13,10,0,0,1983-301-a014-l024,
1983-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1983/results,1983.01.10,1983,01,10,0001.01.01,0001,01,01,88500,1983,Semi-Finals,2,2,(2),NZL,Russell Simpson,russell-simpson,s052,(5),AUS,Rod Frawley,rod-frawley,f039,64 36 64 ,2,1,15,14,0,0,1983-301-s052-f039,
1983-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1983/results,1983.01.10,1983,01,10,0001.01.01,0001,01,01,88500,1983,Quarter-Finals,3,1,(1),AUS,John Alexander,john-alexander,a014,,USA,Dave Siegler,dave-siegler,s141,61 64 ,2,0,12,5,0,0,1983-301-a014-s141,
1983-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1983/results,1983.01.10,1983,01,10,0001.01.01,0001,01,01,88500,1983,Quarter-Finals,3,2,(2),NZL,Russell Simpson,russell-simpson,s052,(8),NZL,Jeff Simpson,jeff-simpson,s123,62 64 ,2,0,12,6,0,0,1983-301-s052-s123,
1983-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1983/results,1983.01.10,1983,01,10,0001.01.01,0001,01,01,88500,1983,Quarter-Finals,3,3,(3),NZL,Chris Lewis,chris-lewis,l024,(7),RSA,Bernard Mitton,bernard-mitton,m072,67 64 75 ,2,1,19,16,0,0,1983-301-l024-m072,
1983-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1983/results,1983.01.10,1983,01,10,0001.01.01,0001,01,01,88500,1983,Quarter-Finals,3,4,(5),AUS,Rod Frawley,rod-frawley,f039,,AUS,Broderick Dyke,broderick-dyke,d049,62 61 ,2,0,12,3,0,0,1983-301-f039-d049,
1983-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1983/results,1983.01.10,1983,01,10,0001.01.01,0001,01,01,88500,1983,Round of 16,4,1,(1),AUS,John Alexander,john-alexander,a014,,GBR,John Lloyd,john-lloyd,l036,76 64 ,2,0,13,10,0,0,1983-301-a014-l036,
1983-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1983/results,1983.01.10,1983,01,10,0001.01.01,0001,01,01,88500,1983,Round of 16,4,2,(2),NZL,Russell Simpson,russell-simpson,s052,,AUS,Charlie Fancutt,charlie-fancutt,f002,64 64 ,2,0,12,8,0,0,1983-301-s052-f002,
1983-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1983/results,1983.01.10,1983,01,10,0001.01.01,0001,01,01,88500,1983,Round of 16,4,3,(3),NZL,Chris Lewis,chris-lewis,l024,,AUS,John McCurdy,john-mccurdy,m045,63 64 ,2,0,12,7,0,0,1983-301-l024-m045,
