tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Finals,1,1,(1),SWE,Stefan Edberg,stefan-edberg,e004,(3),SWE,Magnus Larsson,magnus-larsson,l206,76461 ,1,0,7,6,1,0,1995-451-e004-l206,/en/scores/match-stats/archive/1995/451/ms001
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Semi-Finals,2,1,(1),SWE,Stefan Edberg,stefan-edberg,e004,,FRA,Henri Leconte,henri-leconte,l014,62 765,2,0,13,8,1,0,1995-451-e004-l014,/en/scores/match-stats/archive/1995/451/ms002
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Semi-Finals,2,2,(3),SWE,Magnus Larsson,magnus-larsson,l206,(2),GER,Michael Stich,michael-stich,s351,63 62 ,2,0,12,5,0,0,1995-451-l206-s351,/en/scores/match-stats/archive/1995/451/ms003
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Quarter-Finals,3,1,(1),SWE,Stefan Edberg,stefan-edberg,e004,,MAR,Karim Alami,karim-alami,a203,61 61 ,2,0,12,2,0,0,1995-451-e004-a203,/en/scores/match-stats/archive/1995/451/ms004
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Quarter-Finals,3,2,(2),GER,Michael Stich,michael-stich,s351,,NED,Jan Siemerink,jan-siemerink,s381,63 61 ,2,0,12,4,0,0,1995-451-s351-s381,/en/scores/match-stats/archive/1995/451/ms007
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Quarter-Finals,3,3,(3),SWE,Magnus Larsson,magnus-larsson,l206,,GER,Markus Zoecke,markus-zoecke,z045,76746 63 ,2,0,13,9,1,0,1995-451-l206-z045,/en/scores/match-stats/archive/1995/451/ms006
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Quarter-Finals,3,4,,FRA,Henri Leconte,henri-leconte,l014,,ESP,Javier Sanchez,javier-sanchez,s015,46 64 63 ,2,1,16,13,0,0,1995-451-l014-s015,/en/scores/match-stats/archive/1995/451/ms005
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 16,4,1,(1),SWE,Stefan Edberg,stefan-edberg,e004,(Q),ROU,Adrian Voinea,adrian-voinea,v166,67863 63 ,1,1,12,10,0,1,1995-451-e004-v166,/en/scores/match-stats/archive/1995/451/ms008
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 16,4,2,(2),GER,Michael Stich,michael-stich,s351,(Q),GER,Oliver Gross,oliver-gross,g297,64 75 ,2,0,13,9,0,0,1995-451-s351-g297,/en/scores/match-stats/archive/1995/451/ms015
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 16,4,3,(3),SWE,Magnus Larsson,magnus-larsson,l206,,SWE,Jonas Bjorkman,jonas-bjorkman,b446,62 764,2,0,13,8,1,0,1995-451-l206-b446,/en/scores/match-stats/archive/1995/451/ms013
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 16,4,4,,NED,Jan Siemerink,jan-siemerink,s381,(8),FRA,Guy Forget,guy-forget,f035,63 765,2,0,13,9,1,0,1995-451-s381-f035,/en/scores/match-stats/archive/1995/451/ms014
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 16,4,5,,MAR,Karim Alami,karim-alami,a203,(WC),MAR,Younes El Aynaoui,younes-el-aynaoui,e121,75 63 ,2,0,13,8,0,0,1995-451-a203-e121,/en/scores/match-stats/archive/1995/451/ms009
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 16,4,6,,FRA,Henri Leconte,henri-leconte,l014,(Q),BEL,Filip Dewulf,filip-dewulf,d228,63 761,2,0,13,9,1,0,1995-451-l014-d228,/en/scores/match-stats/archive/1995/451/ms011
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 16,4,7,,ESP,Javier Sanchez,javier-sanchez,s015,,GER,Karsten Braasch,karsten-braasch,b305,67260 64 ,1,1,12,11,0,1,1995-451-s015-b305,/en/scores/match-stats/archive/1995/451/ms010
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 16,4,8,,GER,Markus Zoecke,markus-zoecke,z045,(WC),JPN,Shuzo Matsuoka,shuzo-matsuoka,m338,61 63 ,2,0,12,4,0,0,1995-451-z045-m338,/en/scores/match-stats/archive/1995/451/ms012
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,1,(1),SWE,Stefan Edberg,stefan-edberg,e004,,HAI,Ronald Agenor,ronald-agenor,a006,62 768,2,0,13,8,1,0,1995-451-e004-a006,/en/scores/match-stats/archive/1995/451/ms016
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,2,(2),GER,Michael Stich,michael-stich,s351,,FRA,Olivier Delaitre,olivier-delaitre,d015,63 75 ,2,0,13,8,0,0,1995-451-s351-d015,/en/scores/match-stats/archive/1995/451/ms031
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,3,(3),SWE,Magnus Larsson,magnus-larsson,l206,,SVK,Karol Kucera,karol-kucera,k237,61 64 ,2,0,12,5,0,0,1995-451-l206-k237,/en/scores/match-stats/archive/1995/451/ms027
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,4,,ESP,Javier Sanchez,javier-sanchez,s015,(4),NED,Jacco Eltingh,jacco-eltingh,e106,36 62 63 ,2,1,15,11,0,0,1995-451-s015-e106,/en/scores/match-stats/archive/1995/451/ms020
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,5,,FRA,Henri Leconte,henri-leconte,l014,(5),RUS,Alexander Volkov,alexander-volkov,v037,46 76675 ,1,1,11,12,1,0,1995-451-l014-v037,/en/scores/match-stats/archive/1995/451/ms023
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,6,,GER,Markus Zoecke,markus-zoecke,z045,(6),GER,Bernd Karbacher,bernd-karbacher,k190,46 63 64 ,2,1,16,13,0,0,1995-451-z045-k190,/en/scores/match-stats/archive/1995/451/ms024
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,7,,MAR,Karim Alami,karim-alami,a203,(7),NED,Paul Haarhuis,paul-haarhuis,h223,57 63 75 ,2,1,18,15,0,0,1995-451-a203-h223,/en/scores/match-stats/archive/1995/451/ms019
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,8,(8),FRA,Guy Forget,guy-forget,f035,,USA,Patrick McEnroe,patrick-mcenroe,m048,75 62 ,2,0,13,7,0,0,1995-451-f035-m048,/en/scores/match-stats/archive/1995/451/ms028
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,9,,SWE,Jonas Bjorkman,jonas-bjorkman,b446,,GER,Alexander Mronz,alexander-mronz,m093,75 62 ,2,0,13,7,0,0,1995-451-b446-m093,/en/scores/match-stats/archive/1995/451/ms026
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,10,,GER,Karsten Braasch,karsten-braasch,b305,(Q),HUN,Sandor Noszaly,sandor-noszaly,n112,36 63 62 ,2,1,15,11,0,0,1995-451-b305-n112,/en/scores/match-stats/archive/1995/451/ms021
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,11,(Q),BEL,Filip Dewulf,filip-dewulf,d228,(WC),GER,Patrik Kuhnen,patrik-kuhnen,k030,63 46 61 ,2,1,16,10,0,0,1995-451-d228-k030,/en/scores/match-stats/archive/1995/451/ms022
1995-451,1,Doha,doha,/en/scores/archive/doha/451/1995/results,1995.01.02,1995,01,02,1995.01.08,1995,01,08,625000.0,1995,Round of 32,5,12,(WC),MAR,Younes El Aynaoui,younes-el-aynaoui,e121,,SWE,Lars Jonsson,lars-jonsson,j084,26 64 764,2,1,15,16,1,0,1995-451-e121-j084,/en/scores/match-stats/archive/1995/451/ms018
