tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Finals,1,1,(7),NZL,Chris Lewis,chris-lewis,l024,(8),AUS,Wally Masur,wally-masur,m030,75 60 26 64 ,3,1,21,15,0,0,1985-301-l024-m030,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Semi-Finals,2,1,(8),AUS,Wally Masur,wally-masur,m030,(1),AUS,John Fitzgerald,john-fitzgerald,f028,57 75 75 ,2,1,19,17,0,0,1985-301-m030-f028,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Semi-Finals,2,2,(7),NZL,Chris Lewis,chris-lewis,l024,,USA,Danny Saltz,danny-saltz,s008,76 76 ,2,0,14,12,0,0,1985-301-l024-s008,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Quarter-Finals,3,1,(1),AUS,John Fitzgerald,john-fitzgerald,f028,(5),AUS,Brad Drewett,brad-drewett,d040,76 75 ,2,0,14,11,0,0,1985-301-f028-d040,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Quarter-Finals,3,2,,USA,Danny Saltz,danny-saltz,s008,(6),AUS,Peter Doohan,peter-doohan,d036,64 46 64 ,2,1,16,14,0,0,1985-301-s008-d036,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Quarter-Finals,3,3,(7),NZL,Chris Lewis,chris-lewis,l024,,USA,Glenn Layendecker,glenn-layendecker,l010,75 63 ,2,0,13,8,0,0,1985-301-l024-l010,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Quarter-Finals,3,4,(8),AUS,Wally Masur,wally-masur,m030,,NZL,Kelly Evernden,kelly-evernden,e025,64 26 97 ,2,1,17,17,0,0,1985-301-m030-e025,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Round of 16,4,1,(1),AUS,John Fitzgerald,john-fitzgerald,f028,,GER,Karl Meiler,karl-meiler,m055,60 46 61 ,2,1,16,7,0,0,1985-301-f028-m055,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Round of 16,4,2,,USA,Glenn Layendecker,glenn-layendecker,l010,(2),GBR,John Lloyd,john-lloyd,l036,64 76 ,2,0,13,10,0,0,1985-301-l010-l036,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Round of 16,4,3,,NZL,Kelly Evernden,kelly-evernden,e025,(3),USA,Leif Shiras,leif-shiras,s045,67 63 63 ,2,1,18,13,0,0,1985-301-e025-s045,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Round of 16,4,4,(5),AUS,Brad Drewett,brad-drewett,d040,,USA,Howard Sands,howard-sands,s009,64 64 ,2,0,12,8,0,0,1985-301-d040-s009,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Round of 16,4,5,(6),AUS,Peter Doohan,peter-doohan,d036,,AUS,Craig A Miller,craig-a-miller,m066,63 64 ,2,0,12,7,0,0,1985-301-d036-m066,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Round of 16,4,6,(7),NZL,Chris Lewis,chris-lewis,l024,,USA,Scott McCain,scott-mccain,m043,61 64 ,2,0,12,5,0,0,1985-301-l024-m043,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Round of 16,4,7,(8),AUS,Wally Masur,wally-masur,m030,,AUS,Broderick Dyke,broderick-dyke,d049,64 61 ,2,0,12,5,0,0,1985-301-m030-d049,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Round of 16,4,8,,USA,Danny Saltz,danny-saltz,s008,,USA,Jeff Turpin,jeff-turpin,t033,46 64 63 ,2,1,16,13,0,0,1985-301-s008-t033,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Round of 32,5,1,(1),AUS,John Fitzgerald,john-fitzgerald,f028,,USA,Kelvin Belcher,kelvin-belcher,b032,26 63 64 ,2,1,14,13,0,0,1985-301-f028-b032,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Round of 32,5,2,(2),GBR,John Lloyd,john-lloyd,l036,,RSA,Brian Levine,brian-levine,l022,62 62 ,2,0,12,4,0,0,1985-301-l036-l022,
1985-301,2,Auckland,auckland,/en/scores/archive/auckland/301/1985/results,1985.01.07,1985,01,07,1985.01.13,1985,01,13,94200,1985,Round of 32,5,3,(3),USA,Leif Shiras,leif-shiras,s045,,NZL,David Lewis,david-lewis,l026,36 62 86 ,2,1,17,14,0,0,1985-301-s045-l026,
