tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1955-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1955/results,1955.01.21,1955,01,21,1955.01.31,1955,01,31,0.0,1955,Finals,1,1,(1),AUS,Ken Rosewall,ken-rosewall,r075,(5),AUS,Lew Hoad,lew-hoad,h132,97 64 64 ,3,0,21,15,0,0,1955-580-r075-h132,
1955-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1955/results,1955.01.21,1955,01,21,1955.01.31,1955,01,31,0.0,1955,Semi-Finals,2,1,(1),AUS,Ken Rosewall,ken-rosewall,r075,(4),USA,Tony Trabert,tony-trabert,t094,86 63 63 ,3,0,20,12,0,0,1955-580-r075-t094,
1955-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1955/results,1955.01.21,1955,01,21,1955.01.31,1955,01,31,0.0,1955,Semi-Finals,2,2,(5),AUS,Lew Hoad,lew-hoad,h132,(3),AUS,Rex Hartwig,rex-hartwig,h539,61 64 64 ,3,0,18,9,0,0,1955-580-h132-h539,
1955-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1955/results,1955.01.21,1955,01,21,1955.01.31,1955,01,31,0.0,1955,Quarter-Finals,3,1,(1),AUS,Ken Rosewall,ken-rosewall,r075,(15),AUS,Ashley Cooper,ashley-cooper,c229,64 62 60 ,3,0,18,6,0,0,1955-580-r075-c229,
1955-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1955/results,1955.01.21,1955,01,21,1955.01.31,1955,01,31,0.0,1955,Quarter-Finals,3,2,(5),AUS,Lew Hoad,lew-hoad,h132,(2),USA,E. Victor Seixas,e.-victor-seixas,s240,46 63 64 86 ,3,1,24,19,0,0,1955-580-h132-s240,
1955-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1955/results,1955.01.21,1955,01,21,1955.01.31,1955,01,31,0.0,1955,Quarter-Finals,3,3,(3),AUS,Rex Hartwig,rex-hartwig,h539,(8),SWE,Lennart Bergelin,lennart-bergelin,b256,46 62 46 64 63 ,3,2,26,21,0,0,1955-580-h539-b256,
1955-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1955/results,1955.01.21,1955,01,21,1955.01.31,1955,01,31,0.0,1955,Quarter-Finals,3,4,(4),USA,Tony Trabert,tony-trabert,t094,(7),AUS,Mervyn Rose,mervyn-rose,r163,75 46 63 61 ,3,1,23,15,0,0,1955-580-t094-r163,
1955-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1955/results,1955.01.21,1955,01,21,1955.01.31,1955,01,31,0.0,1955,Round of 16,4,1,(1),AUS,Ken Rosewall,ken-rosewall,r075,(10),GBR,Roger Becker,roger-becker,b230,60 16 97 62 ,3,1,22,15,0,0,1955-580-r075-b230,
1955-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1955/results,1955.01.21,1955,01,21,1955.01.31,1955,01,31,0.0,1955,Round of 16,4,2,(2),USA,E. Victor Seixas,e.-victor-seixas,s240,,AUS,Mal Anderson,mal-anderson,a060,62 60 62 ,3,0,18,4,0,0,1955-580-s240-a060,
1955-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1955/results,1955.01.21,1955,01,21,1955.01.31,1955,01,31,0.0,1955,Round of 16,4,3,(3),AUS,Rex Hartwig,rex-hartwig,h539,(14),USA,Michael Green,michael-green,gg05,61 911 60 62 ,4,0,27,4,1,0,1955-580-h539-gg05,
