tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Finals,1,1,,AUS,Gerald Patterson,gerald-patterson,pj50,,AUS,Norman Brookes,norman-brookes,bq52,63 75 62 ,3,0,19,10,0,0,1919-540-pj50-bq52,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Semi-Finals,2,1,,AUS,Gerald Patterson,gerald-patterson,pj50,,GBR,Algernon Kingscote,algernon-kingscote,kg77,62 61 63 ,3,0,18,6,0,0,1919-540-pj50-kg77,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Quarter-Finals,3,1,,GBR,Algernon Kingscote,algernon-kingscote,kg77,,USA,Charles Garland,charles-garland,gh68,61 64 26 57 64 ,3,2,25,22,0,0,1919-540-kg77-gh68,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Quarter-Finals,3,2,,AUS,Gerald Patterson,gerald-patterson,pj50,,GBR,Major Josiah George Ritchie,major-josiah-george-ritchie,rf58,61 75 16 63 ,3,1,20,15,0,0,1919-540-pj50-rf58,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,1,,USA,Charles Garland,charles-garland,gh68,,AUS,Ronald Thomas,ronald-thomas,td96,64 60 61 ,3,0,18,5,0,0,1919-540-gh68-td96,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,2,,GBR,Major Josiah George Ritchie,major-josiah-george-ritchie,rf58,,GBR,Charles Dixon,charles-dixon,de92,46 64 63 63 ,3,1,22,16,0,0,1919-540-rf58-de92,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,3,,GBR,Algernon Kingscote,algernon-kingscote,kg77,,AUS,Pat O'Hara-Wood,pat-o'hara-wood,o583,64 36 63 16 64 ,3,2,22,23,0,0,1919-540-kg77-o583,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,4,,AUS,Gerald Patterson,gerald-patterson,pj50,,FRA,Andre Gobert,andre-gobert,gh67,108 63 62 ,3,0,13,5,1,0,1919-540-pj50-gh67,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,5,,GBR,Charles Dixon,charles-dixon,de92,,USA,Dean Mathey,dean-mathey,mq86,64 75 57 63 ,3,1,24,19,0,0,1919-540-de92-mq86,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,6,,USA,Charles Garland,charles-garland,gh68,,,L. Graves,l.-graves,gh94,60 86 36 62 ,3,1,23,14,0,0,1919-540-gh68-gh94,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,7,,GBR,Major Josiah George Ritchie,major-josiah-george-ritchie,rf58,,GBR,Frank Jarvis,frank-jarvis,j654,61 64 46 62 ,3,1,22,13,0,0,1919-540-rf58-j654,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,8,,FRA,Andre Gobert,andre-gobert,gh67,,AUS,Rodney Heath,rodney-heath,he57,36 64 64 61 ,3,1,21,15,0,0,1919-540-gh67-he57,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,9,,GBR,Algernon Kingscote,algernon-kingscote,kg77,,FRA,Max Decugis,max-decugis,de91,62 46 46 86 86 ,3,2,30,26,0,0,1919-540-kg77-de91,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,10,,AUS,Pat O'Hara-Wood,pat-o'hara-wood,o583,,USA,Watson Washburn,watson-washburn,w835,1214 63 64 46 63 ,3,2,23,18,0,1,1919-540-o583-w835,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,11,,AUS,Gerald Patterson,gerald-patterson,pj50,,AUS,Stanley Doust,stanley-doust,df34,62 60 62 ,3,0,18,4,0,0,1919-540-pj50-df34,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,12,,AUS,Ronald Thomas,ronald-thomas,td96,,USA,Willis Davis,willis-davis,df14,26 75 75 62 ,3,1,22,18,0,0,1919-540-td96-df14,
1919-540,1,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/1919/results,1919.06.23,1919,06,23,1919.07.07,1919,07,07,0.0,1919,Round Robin,4,13,,USA,Willis Davis,willis-davis,df14,,GBR,George Stoddart,george-stoddart,sv18,62 64 62 ,3,0,18,8,0,0,1919-540-df14-sv18,
