tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Finals,1,1,(3),AUS,Vivian Mcgrath,vivian-mcgrath,mr22,(4),AUS,John Bromwich,john-bromwich,bo44,63 16 60 26 61 ,3,2,21,16,0,0,1937-580-mr22-bo44,
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Semi-Finals,2,1,(4),AUS,John Bromwich,john-bromwich,bo44,(1),AUS,Jack Crawford,jack-crawford,ci73,61 79 64 86 ,3,1,27,20,0,0,1937-580-bo44-ci73,
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Semi-Finals,2,2,(3),AUS,Vivian Mcgrath,vivian-mcgrath,mr22,(7),AUS,Harry Hopman,harry-hopman,hd04,64 61 75 ,3,0,19,10,0,0,1937-580-mr22-hd04,
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Quarter-Finals,3,1,(1),AUS,Jack Crawford,jack-crawford,ci73,(8),AUS,Leonard Schwartz,leonard-schwartz,st69,63 26 36 62 63 ,3,2,23,20,0,0,1937-580-ci73-st69,
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Quarter-Finals,3,2,(7),AUS,Harry Hopman,harry-hopman,hd04,(2),AUS,Adrian Quist,adrian-quist,q964,119 36 75 63 ,2,2,17,15,0,0,1937-580-hd04-q964,
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Quarter-Finals,3,3,(3),AUS,Vivian Mcgrath,vivian-mcgrath,mr22,(6),AUS,Abel Kay,abel-kay,kg01,62 62 86 ,3,0,20,10,0,0,1937-580-mr22-kg01,
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Quarter-Finals,3,4,(4),AUS,John Bromwich,john-bromwich,bo44,(5),AUS,Donald Turnbull,donald-turnbull,td92,62 62 60 ,3,0,18,4,0,0,1937-580-bo44-td92,
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Round of 16,4,1,(1),AUS,Jack Crawford,jack-crawford,ci73,,AUS,Oswald William Thoma Sidwell,oswald-william-thoma-sidwell,st34,62 62 61 ,3,0,18,5,0,0,1937-580-ci73-st34,
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Round of 16,4,2,(2),AUS,Adrian Quist,adrian-quist,q964,,AUS,Arthur Huxley,arthur-huxley,hd82,62 60 64 ,3,0,18,6,0,0,1937-580-q964-hd82,
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Round of 16,4,3,(3),AUS,Vivian Mcgrath,vivian-mcgrath,mr22,,AUS,David Thompson,david-thompson,td93,57 46 75 75 62 ,3,2,29,25,0,0,1937-580-mr22-td93,
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Round of 16,4,4,(4),AUS,John Bromwich,john-bromwich,bo44,,AUS,Edgar Moon,edgar-moon,mr21,61 64 63 ,3,0,18,8,0,0,1937-580-bo44-mr21,
1937-580,1,Australian Championships,australian-championships,/en/scores/archive/australian-championships/580/1937/results,1937.01.22,1937,01,22,1937.01.30,1937,01,30,0.0,1937,Round of 16,4,5,(5),AUS,Donald Turnbull,donald-turnbull,td92,,AUS,F. Bennett,f.-bennett,bp08,63 75 62 ,3,0,19,10,0,0,1937-580-td92-bp08,
