tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
2007-451,1,Doha,doha,/en/scores/archive/doha/451/2007/results,2007.01.01,2007,01,01,2007.01.07,2007,01,07,1000000,2007,Finals,1,1,(2),CRO,Ivan Ljubicic,ivan-ljubicic,l360,(4),GBR,Andy Murray,andy-murray,mc10,64 64 ,2,0,12,8,0,0,2007-451-l360-mc10,/en/scores/match-stats/archive/2007/451/ms001
2007-451,1,Doha,doha,/en/scores/archive/doha/451/2007/results,2007.01.01,2007,01,01,2007.01.07,2007,01,07,1000000,2007,Semi-Finals,2,1,(4),GBR,Andy Murray,andy-murray,mc10,(1),RUS,Nikolay Davydenko,nikolay-davydenko,d402,750620,1,0,7,5,1,0,2007-451-mc10-d402,/en/scores/match-stats/archive/2007/451/ms002
2007-451,1,Doha,doha,/en/scores/archive/doha/451/2007/results,2007.01.01,2007,01,01,2007.01.07,2007,01,07,1000000,2007,Semi-Finals,2,2,(2),CRO,Ivan Ljubicic,ivan-ljubicic,l360,(6),SWE,Robin Soderling,robin-soderling,sa49,360640765,0,1,3,6,0,1,2007-451-l360-sa49,/en/scores/match-stats/archive/2007/451/ms003
2007-451,1,Doha,doha,/en/scores/archive/doha/451/2007/results,2007.01.01,2007,01,01,2007.01.07,2007,01,07,1000000,2007,Quarter-Finals,3,1,(1),RUS,Nikolay Davydenko,nikolay-davydenko,d402,,BEL,Olivier Rochus,olivier-rochus,r397,64 63 ,2,0,12,7,0,0,2007-451-d402-r397,/en/scores/match-stats/archive/2007/451/ms004
2007-451,1,Doha,doha,/en/scores/archive/doha/451/2007/results,2007.01.01,2007,01,01,2007.01.07,2007,01,07,1000000,2007,Quarter-Finals,3,2,(2),CRO,Ivan Ljubicic,ivan-ljubicic,l360,(5),RUS,Mikhail Youzhny,mikhail-youzhny,y061,26 762763,1,1,9,12,1,0,2007-451-l360-y061,/en/scores/match-stats/archive/2007/451/ms007
2007-451,1,Doha,doha,/en/scores/archive/doha/451/2007/results,2007.01.01,2007,01,01,2007.01.07,2007,01,07,1000000,2007,Quarter-Finals,3,3,(6),SWE,Robin Soderling,robin-soderling,sa49,(3),CYP,Marcos Baghdatis,marcos-baghdatis,b837,63 62 ,2,0,12,5,0,0,2007-451-sa49-b837,/en/scores/match-stats/archive/2007/451/ms006
2007-451,1,Doha,doha,/en/scores/archive/doha/451/2007/results,2007.01.01,2007,01,01,2007.01.07,2007,01,07,1000000,2007,Quarter-Finals,3,4,(4),GBR,Andy Murray,andy-murray,mc10,,BLR,Max Mirnyi,max-mirnyi,m595,26 62 62 ,2,1,14,10,0,0,2007-451-mc10-m595,/en/scores/match-stats/archive/2007/451/ms005
2007-451,1,Doha,doha,/en/scores/archive/doha/451/2007/results,2007.01.01,2007,01,01,2007.01.07,2007,01,07,1000000,2007,Round of 16,4,1,(1),RUS,Nikolay Davydenko,nikolay-davydenko,d402,,SWE,Jonas Bjorkman,jonas-bjorkman,b446,64 63 ,2,0,12,7,0,0,2007-451-d402-b446,/en/scores/match-stats/archive/2007/451/ms008
2007-451,1,Doha,doha,/en/scores/archive/doha/451/2007/results,2007.01.01,2007,01,01,2007.01.07,2007,01,07,1000000,2007,Round of 16,4,2,(2),CRO,Ivan Ljubicic,ivan-ljubicic,l360,(WC),MAR,Younes El Aynaoui,younes-el-aynaoui,e121,63 64 ,2,0,12,7,0,0,2007-451-l360-e121,/en/scores/match-stats/archive/2007/451/ms015
2007-451,1,Doha,doha,/en/scores/archive/doha/451/2007/results,2007.01.01,2007,01,01,2007.01.07,2007,01,07,1000000,2007,Round of 16,4,3,(3),CYP,Marcos Baghdatis,marcos-baghdatis,b837,,ESP,Ruben Ramirez Hidalgo,ruben-ramirez-hidalgo,r383,62 60 ,2,0,12,2,0,0,2007-451-b837-r383,/en/scores/match-stats/archive/2007/451/ms013
